player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Cole Ormsby,48462,ED,UCONN,12,0,0,146,58.2,6,22,406,99.8,7.4,30,0,4.7,5,417,416,33,0,59.6,3,8,96,100.0,13.5,13,7.8,2,97,97,13
Dominic McDonald,48463,ED,DUKE,10,0,0,154,54.9,1,4,177,96.8,4.5,8,1,2.5,2,188,182,7,0,54.5,1,2,62,93.9,4.8,3,4.0,1,66,62,4
De'Jon Wilson,48464,ED,SYRACUSE,12,1,0,304,63.7,2,12,152,91.7,9.9,15,3,6.6,3,169,155,17,0,65.5,0,7,61,86.3,14.8,9,9.0,2,73,63,9
Anree Saint-Amour,48465,ED,GA TECH,12,0,0,176,66.1,3,5,120,91.2,10.0,12,1,5.8,3,136,124,11,0,64.7,0,2,35,100.0,11.4,4,2.9,0,38,38,2
Cody McGuire,48466,ED,LA MONROE,2,0,0,209,56.8,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Tim Ward,48467,ED,DOMINION,13,0,0,263,63.3,2,9,165,90.1,6.7,11,1,6.4,5,192,173,16,0,60.6,0,3,56,98.3,12.5,7,6.3,2,60,59,5
Brett Kulka,48469,ED,MARYLAND,13,0,0,215,53.1,1,6,170,99.5,2.9,5,0,2.6,1,186,185,8,0,51.9,0,2,52,98.4,3.8,2,3.8,1,64,63,3
Nehemiah Mitchell,48470,ED,VANDERBILT,13,1,0,333,55.8,0,4,77,98.8,2.6,2,0,2.6,0,80,79,4,0,57.9,0,1,14,100.0,7.1,1,3.6,0,15,15,1
Connor Johnson,48472,ED,RICE,6,0,0,275,64.9,0,1,14,100.0,14.3,2,0,10.7,1,14,14,2,0,63.7,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Malik Carney,48473,ED,N CAROLINA,13,0,0,245,67.2,4,13,207,94.8,11.1,23,0,6.0,4,229,217,21,0,75.2,1,11,77,96.6,20.8,16,9.1,1,87,84,13
Kevin Prosser,48474,ED,WYOMING,14,0,0,351,61.5,9,20,354,92.9,7.9,28,0,5.5,5,394,366,34,0,62.7,3,14,163,92.7,12.3,20,7.7,4,179,166,21
Tyquan Lewis,48475,ED,OHIO STATE,13,1,0,260,87.8,7,34,306,99.1,15.4,47,1,10.0,10,318,315,51,1,92.7,2,21,104,100.0,27.9,29,17.8,7,108,108,30
Blain Padgett,48478,ED,RICE,12,0,0,275,67.4,3,22,201,98.6,11.9,24,0,7.2,2,214,211,27,0,72.0,2,12,58,100.0,22.4,13,12.1,0,63,63,14
Matthew Sommers,48480,ED,KENT STATE,11,0,0,201,50.4,0,1,58,96.8,1.7,1,0,0.9,0,63,61,1,0,51.6,0,0,20,100.0,0.0,0,0.0,0,23,23,0
Malik Jones,48481,ED,MARYLAND,3,0,0,215,62.9,1,2,29,100.0,6.9,2,0,5.2,0,32,32,3,0,60.8,0,0,7,100.0,0.0,0,0.0,0,9,9,0
Gabe Sherrod,48482,ED,MICH STATE,8,0,0,223,53.4,0,2,50,100.0,2.0,1,0,2.0,0,54,54,2,0,56.5,0,1,18,100.0,5.6,1,2.8,0,19,19,1
Fletcher Adams,48483,ED,MISS STATE,12,0,0,227,52.9,0,2,97,99.0,2.1,2,1,1.0,0,101,100,2,0,51.0,0,0,24,100.0,0.0,0,0.0,0,25,25,0
Isaiah Bean,48484,ED,KANSAS,12,0,0,198,57.1,1,4,62,98.6,6.5,4,5,7.3,2,69,68,7,0,63.1,1,4,26,100.0,11.5,3,17.3,2,29,29,7
Antonio Zepeda,48485,DI,UNLV,1,0,0,325,65.9,0,0,5,100.0,20.0,1,0,20.0,1,6,6,1,0,67.9,0,0,3,100.0,33.3,1,33.3,1,3,3,1
Evan Jones,48486,ED,MICH STATE,8,0,0,223,52.1,1,3,127,98.5,1.6,2,0,1.6,0,135,133,4,0,52.0,0,1,39,100.0,2.6,1,1.3,0,42,42,1
Joe Ostman,48487,ED,C MICHIGAN,13,0,0,134,75.8,7,20,394,96.2,9.4,37,0,5.5,8,424,408,35,0,78.6,3,11,100,100.0,17.0,17,10.0,3,106,106,17
Kevin Robbins,48488,ED,OHIO,14,2,0,259,54.1,1,12,293,96.2,3.4,10,1,3.2,3,316,304,16,0,54.2,0,5,117,95.3,5.1,6,4.7,3,128,122,8
Tyler Ferguson,48489,ED,OKLA STATE,2,0,0,262,55.4,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,57.5,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Gabe Luna,48490,ED,IOWA STATE,12,0,1,193,52.8,1,8,104,91.5,4.8,5,1,4.3,0,118,108,9,0,52.9,0,5,34,89.5,5.9,2,7.4,0,38,34,5
Zach Smierciak,48492,ED,MIAMI OH,10,0,0,221,59.0,2,6,186,99.0,5.9,11,2,3.2,2,201,199,10,0,61.1,1,5,94,99.0,8.5,8,5.3,2,103,102,8
Dewayne Hendrix,48493,ED,PITTSBURGH,1,0,0,268,57.5,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,58.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jeremiah Harris,48495,ED,E MICHIGAN,13,1,1,160,72.7,6,15,318,98.8,7.5,24,2,4.9,5,340,336,26,1,71.3,2,10,96,98.1,13.5,13,8.3,2,105,103,14
Noah Brown,48496,ED,NEW MEX ST,12,1,0,242,60.6,2,7,216,95.3,3.7,8,0,3.0,2,234,223,11,0,66.1,1,5,62,95.6,8.1,5,6.5,1,68,65,7
Marquise Price,48497,ED,DUKE,11,0,0,154,53.5,1,9,244,91.7,4.5,11,2,3.3,3,277,254,13,0,54.3,1,8,93,89.6,6.5,6,5.9,1,106,95,10
Justin Hollins,48498,ED,OREGON,12,1,0,264,54.2,3,13,287,84.6,4.5,13,0,3.8,3,357,302,19,0,57.2,1,7,116,87.1,7.8,9,6.0,3,140,122,11
Chris Kantzavelos,48499,ED,C MICHIGAN,13,1,1,134,62.4,5,12,257,99.6,6.2,16,1,4.1,2,269,268,19,0,59.0,2,2,54,100.0,9.3,5,3.7,0,59,59,4
Carl Granderson,48500,ED,WYOMING,6,1,0,351,68.5,6,12,169,93.0,12.4,21,0,8.3,5,186,173,23,0,73.2,5,7,76,94.0,19.7,15,13.2,4,84,79,16
Quinlan Carroll,48502,ED,TULANE,7,1,0,319,64.4,2,5,88,94.9,9.1,8,1,6.3,2,99,94,9,0,62.1,0,2,28,100.0,17.9,5,10.7,2,30,30,4
Darian Roseboro,48503,ED,NC STATE,13,0,0,248,59.1,6,9,227,96.0,5.3,12,0,5.9,6,251,241,21,0,59.8,5,3,86,95.0,7.0,6,8.1,3,100,95,11
Roman Braglio,48504,ED,MARYLAND,13,0,1,215,57.3,4,14,310,99.4,4.8,15,6,3.5,2,331,329,20,0,58.4,2,8,114,99.2,7.0,8,5.3,1,122,121,11
Mitch Stanitzek,48506,ED,C MICHIGAN,2,0,0,134,65.6,1,2,38,100.0,13.2,5,0,6.6,1,39,39,4,0,78.6,1,1,5,100.0,60.0,3,20.0,0,5,5,2
Joe Keels,48508,ED,BUFFALO,12,1,1,126,54.8,1,10,164,98.8,4.9,8,1,4.0,1,170,168,12,0,53.7,1,3,62,100.0,8.1,5,4.8,1,66,66,5
A.J. Natter,48509,ED,NEBRASKA,6,0,0,238,64.3,0,2,22,96.2,13.6,3,0,4.5,0,26,25,2,0,66.3,0,1,8,100.0,25.0,2,6.3,0,9,9,1
JoJo Wicker,48510,ED,ARIZONA ST,12,3,3,110,60.1,5,27,456,99.2,6.8,31,4,4.4,4,482,478,36,0,65.1,3,21,171,100.0,14.6,25,7.6,1,180,180,25
KeShun Freeman,48511,ED,GA TECH,13,1,0,176,55.9,6,13,341,97.2,4.7,16,0,3.1,1,359,349,20,0,59.7,3,6,100,99.0,8.0,8,5.5,1,103,102,10
Danny Doyle,48512,ED,DUKE,10,0,0,154,68.2,1,10,89,93.9,15.7,14,0,7.3,1,99,93,12,0,71.2,0,8,43,88.2,23.3,10,11.6,1,51,45,9
Enock Asante,48515,ED,UMASS,11,0,0,216,58.7,1,7,152,100.0,5.3,8,0,2.6,0,160,160,8,0,58.1,1,4,60,100.0,6.7,4,4.2,0,62,62,5
Josh Black,48516,ED,USF,9,0,1,327,64.7,1,6,72,98.7,13.9,10,2,7.6,2,79,78,9,0,60.6,0,3,19,95.8,15.8,3,7.9,0,24,23,3
Tyrone Riley,48517,ED,NC STATE,6,1,0,248,58.9,0,4,56,95.2,5.4,3,0,5.4,1,62,59,5,1,57.9,0,1,22,95.7,4.5,1,2.3,0,23,22,1
Deon'Tae Moore,48519,ED,AKRON,10,1,0,102,60.5,0,7,125,100.0,6.4,8,3,3.6,1,136,136,8,0,66.0,0,6,29,100.0,20.7,6,10.3,0,34,34,6
Trent Smart,48521,ED,OHIO,13,0,0,259,54.2,4,8,187,91.2,5.3,10,3,3.2,0,216,197,12,0,54.3,1,5,72,87.8,6.9,5,4.2,0,90,79,6
Henry Famurewa,48522,ED,LOUISVILLE,7,0,0,210,59.2,0,2,45,92.6,4.4,2,0,6.7,2,54,50,4,0,68.2,0,1,15,90.0,13.3,2,16.7,2,20,18,3
Chase Winovich,48523,ED,MICHIGAN,13,0,0,222,75.6,8,14,156,99.4,12.8,20,1,10.9,6,165,164,28,0,85.5,3,11,68,100.0,23.5,16,19.1,6,74,74,20
Myles Nicholas,48524,ED,BUFFALO,8,0,0,126,55.7,1,2,57,98.4,3.5,2,2,2.6,0,63,62,3,0,52.6,0,0,23,96.2,0.0,0,0.0,0,26,25,0
Dante Sawyer,48525,ED,S CAROLINA,13,2,0,289,60.4,1,9,205,99.5,4.4,9,1,2.9,1,213,212,11,0,55.9,1,2,66,100.0,4.5,3,2.3,0,71,71,3
Bradley Chubb,48526,ED,NC STATE,13,1,1,248,77.0,9,35,358,90.0,13.4,48,3,8.7,9,418,376,53,0,73.3,5,22,142,91.6,19.0,27,12.3,4,166,152,31
Austin Gearing,48527,ED,MIAMI OH,13,3,0,221,63.0,5,15,308,99.1,7.1,22,1,5.2,6,332,329,26,0,67.9,2,11,149,99.4,10.7,16,8.4,6,156,155,19
Daniel Appouh,48528,ED,DOMINION,8,0,0,263,65.7,1,6,104,100.0,7.7,8,1,5.3,2,110,110,9,0,66.0,0,2,25,100.0,12.0,3,8.0,1,28,28,3
Josh Glanton,48529,ED,FIU,7,2,0,166,62.1,1,3,62,98.4,3.2,2,1,3.2,0,64,63,4,0,55.6,0,0,19,100.0,5.3,1,0.0,0,19,19,0
Cole Walterscheid,48530,ED,OKLA STATE,13,0,0,262,59.7,1,15,254,94.3,6.3,16,2,3.5,1,280,264,17,0,65.4,1,8,64,90.4,15.6,10,8.6,1,73,66,10
Dare Odeyingbo,48531,ED,VANDERBILT,13,3,0,333,62.1,2,6,179,99.5,3.9,7,0,2.2,0,190,189,8,0,51.7,1,1,41,100.0,2.4,1,2.4,0,44,44,2
James Folston Jr.,48532,ED,PITTSBURGH,13,0,0,268,48.7,1,1,167,98.3,0.6,1,0,1.2,1,180,177,3,0,49.4,0,1,55,96.7,1.8,1,0.9,0,60,58,1
Mark Finau,48533,ED,UNLV,12,1,0,325,52.5,3,2,157,92.2,2.5,4,1,2.2,1,180,166,6,0,53.1,1,0,40,89.6,5.0,2,1.3,0,48,43,1
Haiden Nagel,48535,ED,FAU,12,0,0,165,55.1,1,5,203,96.6,3.9,8,1,2.5,2,232,224,8,0,60.0,1,3,62,94.8,9.7,6,6.5,2,77,73,6
Oshane Ximines,48538,ED,DOMINION,13,4,0,263,86.3,5,25,257,90.4,16.0,41,1,8.9,8,291,263,38,1,91.0,4,17,96,94.3,30.2,29,16.1,5,105,99,26
Myles Nash,48539,ED,RUTGERS,12,0,0,278,53.9,1,4,86,94.7,3.5,3,0,2.9,0,95,90,5,0,56.3,1,2,33,94.3,6.1,2,4.5,0,35,33,3
Julian Pinnix-Odrick,48541,ED,RUTGERS,12,0,0,278,58.0,3,15,265,93.6,6.4,17,0,6.0,7,295,276,25,0,56.9,1,3,91,97.9,6.6,6,5.5,3,97,95,7
Jake Pickard,48543,ED,SYRACUSE,10,0,0,304,55.2,1,2,93,97.0,3.2,3,1,1.6,0,99,96,3,0,57.4,1,0,25,100.0,4.0,1,2.0,0,25,25,1
Paris Black,48545,ED,WAKE,13,0,0,339,54.5,1,5,122,100.0,4.1,5,0,2.5,0,125,125,6,0,58.3,1,3,34,100.0,8.8,3,5.9,0,35,35,4
Josh Ward,48546,ED,AKRON,7,0,0,102,60.5,0,1,59,100.0,3.4,2,0,4.2,2,59,59,3,0,67.2,0,1,28,100.0,7.1,2,8.9,2,28,28,3
Jason Strowbridge,48547,ED,N CAROLINA,9,0,0,245,54.2,1,2,70,100.0,4.3,3,0,3.6,1,71,71,4,0,58.6,1,1,30,100.0,10.0,3,6.7,1,30,30,3
Brian Whitaker,48549,ED,BALL ST,12,0,0,117,50.6,1,6,243,100.0,2.9,7,0,1.9,1,254,254,8,0,54.9,1,3,71,100.0,5.6,4,4.2,1,75,75,5
Winston DeLattiboudere,48550,ED,MINNESOTA,13,0,0,225,61.8,3,11,143,94.3,7.7,11,1,6.3,2,157,148,16,0,63.3,1,6,48,92.5,10.4,5,11.5,2,53,49,9
Anthony Winbush,48552,ED,BALL ST,12,1,1,117,72.9,9,18,304,100.0,11.2,34,1,7.1,8,319,319,35,0,84.7,5,7,82,100.0,23.2,19,12.2,4,89,89,16
Kylie Fitts,48553,ED,UTAH,2,0,0,328,63.4,0,2,32,97.0,9.4,3,0,6.3,1,33,32,3,0,62.2,0,0,8,100.0,12.5,1,12.5,1,8,8,1
Brady Wright,48554,ED,RICE,12,0,0,275,53.2,1,4,133,100.0,3.8,5,0,1.9,0,140,140,5,0,54.3,0,2,36,100.0,5.6,2,2.8,0,39,39,2
Cody Carriger,48556,ED,OREGON,1,0,0,264,56.2,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Dorance Armstrong,48557,ED,KANSAS,12,0,0,198,78.2,9,27,330,94.7,12.7,42,1,8.8,11,374,354,47,0,80.8,1,15,108,99.1,20.4,22,13.0,6,117,116,22
Torrence Brown,48559,ED,PENN STATE,14,0,0,266,57.3,1,17,211,92.5,7.1,15,1,4.7,1,240,222,19,0,54.6,0,7,67,88.9,11.9,8,5.2,0,81,72,7
Noah Westerfield,48561,ED,CAL,11,0,0,130,52.4,0,3,88,100.0,3.4,3,0,1.7,0,96,96,3,0,57.8,0,2,19,100.0,15.8,3,5.3,0,23,23,2
Xavier Thigpen,48564,ED,SO MISS,13,0,0,296,64.5,6,14,221,95.2,8.6,19,4,7.7,7,250,238,27,0,68.9,5,8,63,100.0,17.5,11,16.7,4,69,69,17
Chad Thomas,48565,ED,MIAMI FL,12,4,1,220,59.8,4,25,317,96.0,6.3,20,5,5.5,3,349,335,32,2,61.5,1,13,105,95.7,9.5,10,9.5,3,115,110,17
Evan Panfil,48566,ED,PURDUE,12,0,1,273,65.8,3,23,304,99.1,9.2,28,2,5.6,4,317,314,30,0,68.5,3,13,117,99.2,14.5,17,7.7,1,121,120,17
Malik Reed,48567,ED,NEVADA,12,0,0,239,78.4,4,20,203,99.5,15.8,32,0,8.4,5,214,213,29,0,85.1,2,11,72,98.7,29.2,21,14.6,4,78,77,17
Shayne Henley,48570,ED,PURDUE,4,0,0,273,54.1,0,0,19,100.0,0.0,0,0,0.0,0,19,19,0,0,54.8,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Allen Jackson,48571,ED,DUKE,1,0,0,154,58.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Hernz Laguerre,48572,ED,SYRACUSE,1,0,0,304,58.2,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Donny Kyre,48573,ED,C MICHIGAN,1,0,0,134,58.2,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Trent Harris,48575,ED,MIAMI FL,13,2,0,220,72.8,10,18,237,93.5,10.5,25,0,7.2,3,262,245,31,1,68.6,4,10,79,91.0,15.2,12,10.1,1,89,81,15
Sedrick King,48576,ED,NEBRASKA,8,0,0,238,48.6,0,2,24,100.0,0.0,0,0,4.2,0,25,25,2,0,53.1,0,1,11,100.0,0.0,0,4.5,0,12,12,1
Paul James III,48577,ED,AUBURN,3,0,0,115,63.0,0,2,27,100.0,7.4,2,0,3.7,0,28,28,2,0,65.5,0,2,10,100.0,20.0,2,10.0,0,10,10,2
Ross Dzuris,48579,ED,NEBRASKA,13,0,1,238,65.7,3,33,435,98.9,9.0,39,4,5.7,7,456,451,43,0,68.4,1,21,164,98.8,14.6,24,9.8,5,173,171,27
Henry McGrew,48580,ED,ILLINOIS,5,0,0,187,59.1,1,0,15,100.0,6.7,1,0,3.3,0,16,16,1,0,61.0,1,0,8,100.0,12.5,1,6.3,0,8,8,1
Matthew Ydarraga,48581,ED,LA TECH,14,0,0,208,51.1,0,2,101,97.2,1.0,1,0,1.0,0,108,105,2,0,50.7,0,0,35,97.2,0.0,0,0.0,0,36,35,0
Evan Schwan,48582,ED,PENN STATE,12,0,0,266,73.4,4,29,252,96.0,15.9,40,1,9.3,7,277,266,40,0,78.3,3,24,115,95.9,26.1,30,16.1,5,123,118,32
Deldrick Canty,48583,ED,LA TECH,14,1,0,208,48.9,4,21,390,97.1,3.8,15,3,3.7,2,417,405,27,0,51.8,0,10,127,97.8,5.5,7,4.7,1,136,133,11
Matt Nelson,48584,ED,IOWA,13,0,0,192,53.4,0,7,216,98.7,2.3,5,0,4.4,6,228,225,13,0,56.8,0,1,93,100.0,4.3,4,4.8,4,96,96,5
Hunter Snyder,48585,ED,FAU,11,0,0,165,51.6,1,7,205,95.9,3.4,7,0,2.9,2,220,211,10,0,51.8,1,6,81,94.4,4.9,4,4.3,0,89,84,7
Qualen Cunningham,48587,ED,TEXAS A&M,12,0,0,312,56.6,1,5,106,98.2,3.8,4,1,3.8,1,113,111,7,0,56.3,0,1,33,97.1,6.1,2,4.5,1,35,34,2
Juwuan Brown,48588,ED,USF,13,1,0,327,54.7,0,4,138,98.6,2.9,4,1,3.6,3,145,143,7,0,55.1,0,2,42,100.0,4.8,2,4.8,1,46,46,3
Xavier Washington,48589,ED,NWESTERN,12,0,0,256,68.6,8,26,336,96.9,10.7,36,1,6.8,6,354,343,40,0,73.9,6,17,132,98.5,18.9,25,11.7,4,137,135,27
Randy Anyanwu,48591,ED,BUFFALO,4,0,0,126,61.1,0,1,8,100.0,12.5,1,0,6.3,0,9,9,1,0,64.6,0,1,3,100.0,33.3,1,16.7,0,4,4,1
Hunter Dimick,48594,ED,UTAH,13,7,0,328,87.1,9,57,501,93.8,16.8,84,1,10.0,17,561,526,83,3,90.4,9,37,219,97.9,26.5,58,15.1,10,235,230,56
Cameron Saffle,48595,ED,CAL,12,4,0,130,67.8,2,22,342,100.0,7.6,26,2,5.0,5,364,364,29,0,59.8,1,6,87,100.0,8.0,7,6.3,2,97,97,9
Vincent Jackson,48596,ED,USF,13,0,0,327,49.3,0,1,158,94.2,1.3,2,0,0.3,0,172,162,1,0,51.0,0,1,55,96.7,1.8,1,0.9,0,61,59,1
Kevin Mouhon,48598,ED,CINCINNATI,12,1,0,138,52.2,2,8,202,95.9,2.5,5,1,3.5,2,220,211,12,0,53.2,0,3,69,100.0,4.3,3,3.6,1,72,72,4
Harold Landry III,48600,ED,BOSTON COL,13,3,0,121,92.3,7,44,322,98.8,18.3,59,2,13.5,18,345,341,69,0,92.6,2,23,116,99.2,28.4,33,21.1,12,125,124,37
Jordan Silva,48601,ED,NEVADA,12,1,0,239,55.2,0,7,132,97.2,5.3,7,0,4.2,2,141,137,9,0,57.2,0,6,39,93.2,12.8,5,7.7,0,44,41,6
Josh Kendall,48602,DI,FAU,12,0,0,165,62.9,1,3,102,100.0,4.9,5,0,2.9,1,110,110,5,0,62.6,0,1,26,100.0,7.7,2,5.8,1,31,31,2
Tyler Lancaster,48604,DI,NWESTERN,13,0,0,256,59.9,1,8,257,100.0,4.7,12,0,1.8,0,262,262,9,0,61.6,0,4,65,100.0,9.2,6,3.1,0,67,67,4
Ade Aruna,48606,ED,TULANE,12,1,0,319,64.7,6,24,321,96.9,6.2,20,0,6.2,5,356,345,35,1,63.2,2,11,99,99.1,11.1,11,8.6,2,107,106,15
Tevita Mo'Unga,48607,DI,BYU,13,0,0,128,61.7,0,9,106,99.1,6.6,7,1,5.2,1,111,110,10,0,62.1,0,5,43,97.8,7.0,3,8.1,1,45,44,6
Jamie Jacobs,48608,ED,BAYLOR,13,0,0,118,56.0,0,13,159,99.4,6.3,10,1,4.1,0,171,170,13,0,58.4,0,6,38,100.0,13.2,5,7.9,0,38,38,6
Adewale Adeoye,48609,DI,UTAH ST,1,0,0,329,58.3,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Steve Sobczak,48610,DI,VA TECH,8,0,0,337,60.3,1,1,28,96.7,7.1,2,0,7.1,1,30,29,3,0,60.7,1,1,11,100.0,9.1,1,9.1,0,11,11,2
Zack Copeland,48613,DI,GA SOUTHRN,4,0,0,174,70.2,0,3,21,100.0,14.3,3,1,11.9,1,22,22,4,0,69.1,0,2,13,100.0,15.4,2,15.4,1,14,14,3
Jalen Bates,48616,ED,ARIZONA ST,1,0,0,110,57.3,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Garret Jansen,48618,DI,IOWA,4,0,0,192,54.5,0,0,14,100.0,0.0,0,0,0.0,0,17,17,0,0,55.1,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Ricky McCoy,48619,DI,WASHINGTON,1,0,0,340,57.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Andrew Williams,48620,DI,AUBURN,13,0,0,115,60.4,1,5,95,100.0,6.3,6,1,5.3,2,100,100,8,0,66.2,1,2,30,100.0,10.0,3,8.3,1,32,32,4
Mike Barwick Jr.,48623,DI,INDIANA,13,0,0,190,57.9,1,5,120,100.0,3.3,4,0,4.2,2,125,125,8,0,60.5,0,3,59,100.0,5.1,3,5.9,2,62,62,5
Tony Mekari,48624,DI,CAL,12,0,0,130,53.6,0,6,226,100.0,2.2,5,0,1.8,1,246,246,7,0,54.3,0,3,65,100.0,4.6,3,3.8,1,75,75,4
Alex Pace,48625,DI,CINCINNATI,12,0,1,138,66.1,0,15,214,98.7,7.5,16,2,4.9,3,226,223,18,0,67.8,0,7,78,100.0,10.3,8,7.1,2,82,82,9
Siua Taufa,48626,DI,UTAH ST,12,0,0,329,57.4,0,7,147,100.0,4.8,7,1,2.4,0,160,160,7,0,52.8,0,1,49,100.0,2.0,1,1.0,0,55,55,1
Nate Link,48627,DI,LA MONROE,7,0,0,209,54.4,0,0,37,100.0,0.0,0,0,0.0,0,39,39,0,0,55.9,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Korey Rush,48628,DI,NEVADA,12,0,0,239,62.6,3,12,174,100.0,6.9,12,0,4.9,1,187,187,16,0,64.7,2,6,60,100.0,13.3,8,8.3,1,66,66,9
Jonathan Tuiolosega,48629,DI,UTSA,12,1,0,331,57.5,1,8,218,99.6,3.2,7,2,2.1,0,236,235,9,0,60.4,1,4,87,100.0,6.9,6,2.9,0,94,94,5
Tito Odenigbo,48633,DI,ILLINOIS,11,0,0,187,61.5,0,3,101,100.0,5.9,6,0,2.5,1,109,109,4,0,58.9,0,1,40,100.0,5.0,2,1.3,0,44,44,1
Jerry McCorvey,48635,DI,SO MISS,5,0,0,296,54.5,0,0,16,100.0,0.0,0,0,0.0,0,16,16,0,0,54.9,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Rob Bain,48636,DI,ILLINOIS,11,0,0,187,61.1,1,7,135,100.0,5.2,7,0,3.7,1,147,147,9,0,62.1,1,7,55,100.0,10.9,6,7.3,0,59,59,8
Josh Frazier,48637,DI,ALABAMA,14,0,0,103,60.4,0,3,66,100.0,4.5,3,0,3.8,1,69,69,4,0,64.1,0,2,15,100.0,13.3,2,13.3,1,16,16,3
Dontavius Russell,48638,DI,AUBURN,13,2,0,115,59.6,2,8,256,100.0,3.5,9,2,2.0,0,268,268,10,1,59.7,1,7,85,100.0,8.2,7,4.7,0,92,92,8
Danny O'Brien,48641,DI,TENNESSEE,6,1,0,307,63.4,0,6,118,100.0,5.1,6,0,2.5,0,126,126,6,0,72.9,0,5,24,100.0,20.8,5,10.4,0,26,26,5
Greg Kuhar,48642,DI,NWESTERN,5,0,0,256,54.5,0,0,35,100.0,0.0,0,0,0.0,0,39,39,0,0,55.0,0,0,13,100.0,0.0,0,0.0,0,16,16,0
Seyvon Lowry,48643,DI,UCF,13,1,0,323,51.3,2,6,186,96.5,3.2,6,2,2.2,0,202,195,8,0,54.9,0,4,65,100.0,6.2,4,3.1,0,66,66,4
Brennan Williams,48647,DI,AKRON,8,0,0,102,58.8,0,5,57,100.0,7.0,4,0,4.4,0,60,60,5,0,63.2,0,4,25,100.0,16.0,4,8.0,0,26,26,4
Kesni Tausinga,48649,DI,BYU,12,1,0,128,59.4,0,5,132,98.6,3.8,5,1,1.9,0,143,141,5,0,60.1,0,4,48,100.0,8.3,4,4.2,0,54,54,4
Greg Roberts,48651,DI,BAYLOR,13,3,0,118,61.4,4,22,307,98.2,7.2,22,3,4.2,0,328,322,26,0,60.6,1,7,69,98.6,10.1,7,5.8,0,71,70,8
Ricky Walker,48652,DI,VA TECH,14,4,0,337,66.5,1,14,209,99.6,9.1,19,1,5.0,3,228,227,18,0,65.8,1,7,72,100.0,16.7,12,9.7,3,76,76,11
Cedric Wilcots II,48653,DI,NEW MEX ST,12,0,0,242,62.7,2,10,179,98.4,6.1,11,0,3.9,1,189,186,13,0,68.4,0,8,62,100.0,12.9,8,8.1,1,64,64,9
Aaron Brown,48654,DI,LA TECH,14,0,0,208,67.4,1,18,328,99.1,6.1,20,0,4.4,5,343,340,24,0,65.8,1,6,108,98.3,7.4,8,6.9,4,115,113,11
Ryan Londree,48655,DI,DOMINION,10,0,0,263,53.7,0,2,110,100.0,0.9,1,0,0.9,0,115,115,2,0,54.8,0,1,39,100.0,0.0,0,1.3,0,40,40,1
Marcus Manley,48658,DI,CAL,12,0,0,130,62.4,1,7,143,100.0,4.9,7,1,2.8,0,149,149,8,0,65.2,1,4,41,100.0,9.8,4,6.1,0,44,44,5
Darrion Daniels,48659,DI,OKLA STATE,13,1,0,262,65.3,0,12,137,100.0,8.8,12,1,4.4,0,142,142,12,1,77.8,0,8,48,100.0,18.8,9,8.3,0,50,50,8
Timothy Coleman,48661,DI,COLORADO,14,0,0,143,54.2,2,3,120,100.0,4.2,5,0,2.1,0,123,123,5,0,54.2,1,2,48,100.0,6.3,3,3.1,0,49,49,3
