player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Thomas Brunner,98129,DI,WISCONSIN,2,0,0,349,56.9,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Derick Hall,98130,ED,AUBURN,12,0,2,115,82.6,11,28,328,80.6,14.0,46,6,8.4,8,433,349,47,0,82.9,8,17,131,93.9,21.4,28,13.4,5,147,138,30
Zach Edwards,98131,DI,LOUISVILLE,9,0,0,210,61.3,0,1,40,100.0,7.5,3,0,1.3,0,40,40,1,0,63.7,0,1,10,100.0,10.0,1,5.0,0,10,10,1
Clayton Coll,98134,LB,BALL ST,12,2,0,117,75.5,3,9,40,8.9,10.0,4,1,20.0,2,495,44,14,0,73.9,1,5,19,15.2,15.8,3,26.3,2,132,20,8
TJ Robinson,98137,S,USF,9,0,0,327,69.5,1,0,5,3.1,0.0,0,0,10.0,0,162,5,1,0,59.7,0,0,1,2.6,0.0,0,0.0,0,39,1,0
Ramon Puryear,98138,DI,LOUISVILLE,13,0,0,210,63.0,0,8,142,100.0,6.3,9,0,4.2,2,146,146,10,0,65.5,0,4,38,100.0,7.9,3,7.9,1,41,41,5
Jaylen Hudson,98141,LB,WAKE,9,0,0,339,73.7,1,1,5,7.1,40.0,2,0,20.0,0,70,5,2,0,59.1,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Boone Bonnema,98143,LB,W MICHIGAN,4,0,0,347,66.4,1,3,7,38.9,28.6,2,0,28.6,0,18,7,4,0,65.6,0,1,2,20.0,50.0,1,25.0,0,10,2,1
Keivie Rose,98144,DI,LA TECH,12,1,0,208,72.4,0,15,304,99.4,8.2,25,0,3.5,3,326,324,18,0,73.0,0,11,110,100.0,11.8,13,7.7,3,116,116,14
Brian Ugwu,98145,ED,MIAMI OH,13,0,0,221,60.0,6,21,341,97.8,9.1,31,4,5.1,4,366,358,31,0,63.2,2,12,158,97.0,14.6,23,6.3,3,169,164,17
Mike Kelly,98148,ED,CHARLOTTE,11,1,0,136,55.3,0,2,116,98.4,4.3,5,0,1.7,1,125,123,3,0,51.9,0,0,43,100.0,4.7,2,0.0,0,46,46,0
Nicholas Giacolone,98150,LB,NEW MEX ST,11,0,0,242,73.1,1,3,13,20.3,23.1,3,0,15.4,0,64,13,4,0,77.5,1,2,2,14.3,50.0,1,75.0,0,14,2,3
Ricky Barber,98154,DI,UCF,14,3,0,323,71.9,15,21,362,97.9,8.0,29,3,5.8,3,385,377,39,2,70.4,9,14,145,100.0,11.0,16,8.6,1,155,155,24
Jordan Magee,98155,LB,TEMPLE,12,1,0,306,72.9,1,11,45,15.5,15.6,7,1,24.4,5,310,48,17,0,67.0,1,7,23,19.0,17.4,4,34.8,4,126,24,12
C.J. Bazile,98157,ED,BUFFALO,13,1,1,126,63.9,5,15,189,94.7,9.0,17,3,6.9,3,209,198,23,1,59.1,2,5,66,97.2,6.1,4,6.8,1,71,69,8
Shae Suiaunoa,98159,LB,WYOMING,13,0,0,351,64.8,4,13,91,19.9,12.1,11,0,12.6,3,483,96,20,0,71.3,3,9,52,23.0,15.4,8,17.3,3,230,53,15
Myron Morrison,98161,LB,RICE,11,0,0,275,65.6,3,7,40,14.7,10.0,4,0,17.5,2,300,44,12,0,67.9,0,5,20,22.4,20.0,4,17.5,1,98,22,6
Elijah Alston,98162,ED,MARSHALL,13,1,0,214,61.1,7,11,167,88.4,6.6,11,1,5.4,0,198,175,18,0,55.3,1,3,65,93.2,3.1,2,3.1,0,74,69,4
Jalen Graham,98165,LB,PURDUE,9,1,0,273,64.4,0,4,35,11.8,2.9,1,2,8.6,1,304,36,5,0,55.3,0,0,6,4.6,0.0,0,0.0,0,131,6,0
Tre Brown,98170,LB,WASH STATE,11,0,0,341,58.5,0,2,24,11.6,4.2,1,0,12.5,2,232,27,4,0,58.7,0,0,9,12.0,0.0,0,11.1,1,83,10,1
Alex Sickafoose,98172,ED,SMU,2,0,0,287,55.3,0,0,6,87.5,0.0,0,0,0.0,0,8,7,0,0,56.7,0,0,3,75.0,0.0,0,0.0,0,4,3,0
DeWayne Carter,98175,DI,DUKE,13,4,0,154,81.9,5,39,396,99.5,12.4,49,1,7.6,8,414,412,52,4,79.2,3,23,143,100.0,15.4,22,11.9,4,153,153,30
Savion Jackson,98177,ED,NC STATE,7,0,1,248,60.8,1,8,153,99.4,8.5,13,1,2.9,0,163,162,9,0,64.3,1,3,32,100.0,15.6,5,6.3,0,34,34,4
Jaylen Pate,98178,ED,NWESTERN,8,0,0,256,58.2,0,4,62,92.6,8.1,5,0,3.2,0,68,63,4,0,56.5,0,1,24,96.0,8.3,2,2.1,0,25,24,1
Omar Darame,98179,ED,NEW MEXICO,12,1,0,241,58.6,0,8,181,94.1,6.6,12,3,3.9,3,203,191,11,1,62.5,0,6,71,93.8,12.7,9,7.0,2,81,76,8
Kevin Penn,98180,DI,UAB,9,0,0,321,59.9,0,2,59,100.0,1.7,1,0,1.7,0,59,59,2,0,57.0,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Kyron Mims,98182,DI,BALL ST,12,1,0,117,59.9,1,6,195,100.0,3.1,6,1,1.8,0,206,206,7,0,52.3,0,2,58,100.0,1.7,1,1.7,0,62,62,2
Deshon Hall Jr.,98183,ED,LA TECH,11,1,0,208,66.1,2,13,218,94.4,9.2,20,0,3.4,0,251,237,15,0,66.2,0,10,85,92.8,15.3,13,5.9,0,97,90,10
Seth Mason,98185,ED,LA MONROE,12,0,0,209,55.3,0,7,173,98.3,4.6,8,0,2.0,0,178,175,7,0,61.1,0,4,53,98.1,9.4,5,3.8,0,54,53,4
Jason Gold Jr.,98186,DI,NWESTERN,2,0,0,256,67.1,0,0,3,100.0,33.3,1,0,0.0,0,3,3,0,0,60.7,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Kennedy Roberts,98188,DI,COAST CAR,13,1,0,141,58.4,2,5,247,99.6,2.4,6,2,2.6,3,262,261,10,1,62.5,0,3,73,98.7,5.5,4,3.4,1,78,77,4
Dal'mont Gourdine,98189,DI,UCONN,13,1,0,146,59.4,4,14,334,100.0,4.2,14,1,3.0,1,358,358,19,1,64.6,2,10,111,100.0,8.1,9,5.4,0,119,119,12
Kobe Hilton,98191,DI,MIAMI OH,13,0,0,221,57.8,3,13,358,99.7,3.6,13,6,2.5,1,374,373,17,0,61.1,2,9,156,100.0,6.4,10,4.2,1,163,163,12
Immanuel Hickman,98192,ED,E CAROLINA,9,0,0,156,52.1,1,2,114,100.0,0.0,0,1,2.2,1,117,117,4,0,54.0,0,1,22,100.0,0.0,0,2.3,0,25,25,1
Quindarius Dunnigan,98193,ED,MIDDLE TN,12,1,0,224,64.7,2,8,151,98.2,8.6,13,4,5.3,3,163,160,13,0,68.3,1,4,55,96.7,16.4,9,10.0,3,61,59,8
Anthony Collier,98197,DI,MIAMI OH,9,0,0,221,53.9,0,0,57,98.4,0.0,0,0,0.0,0,63,62,0,0,54.5,0,0,17,100.0,0.0,0,0.0,0,18,18,0
Armoni Dixon,98205,ED,TULANE,2,0,0,319,64.8,0,0,5,50.0,0.0,0,0,20.0,1,10,5,1,0,57.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
DeVon Reaves,98227,ED,TROY,1,0,0,318,56.2,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Thomas Sio,98274,DI,OREGON ST,5,0,0,265,52.8,0,0,49,100.0,0.0,0,0,0.0,0,52,52,0,0,53.6,0,0,19,100.0,0.0,0,0.0,0,20,20,0
Zukudo Igwenagu,98305,ED,UMASS,11,0,1,216,61.7,1,3,57,66.3,3.5,2,1,3.5,0,89,59,4,0,62.3,0,2,14,59.3,7.1,1,7.1,0,27,16,2
Mataio Soli,98306,ED,HAWAII,5,0,0,180,58.7,2,4,86,100.0,8.1,7,1,3.5,0,89,89,6,0,59.3,1,1,26,100.0,11.5,3,3.8,0,27,27,2
Shamar McCollum,98309,ED,GA STATE,12,1,0,175,75.0,4,14,143,77.0,13.3,19,2,9.8,5,200,154,23,0,66.5,0,4,44,87.9,6.8,3,13.6,4,58,51,8
Nathan Pickering,98311,DI,MISS STATE,12,1,0,227,58.7,1,9,260,95.7,3.8,10,1,2.7,2,280,268,12,0,56.4,1,5,91,93.2,3.3,3,4.4,1,103,96,7
Colby Wooden,98312,ED,AUBURN,12,4,0,115,71.8,5,24,347,96.6,8.4,29,2,5.9,6,384,371,35,0,74.6,2,14,126,98.5,12.7,16,10.3,5,134,132,21
Sylvain Yondjouen,98313,ED,GA TECH,12,1,0,176,69.7,1,16,151,97.1,15.2,23,1,7.6,3,171,166,20,1,69.4,0,7,65,97.2,16.9,11,10.0,3,71,69,10
David Ugwoegbu,98314,LB,OKLAHOMA,13,1,1,261,55.3,3,7,103,21.2,4.9,5,2,6.8,2,518,110,12,0,60.7,1,4,41,31.0,9.8,4,11.0,2,142,44,7
Joshua Harris,98317,DI,NC STATE,12,0,0,248,68.0,0,7,111,99.1,9.9,11,0,4.1,1,115,114,8,0,62.8,0,1,20,100.0,10.0,2,2.5,0,20,20,1
Tavion Woodard,98322,ED,BALL ST,12,1,0,117,59.8,4,14,316,99.1,6.3,20,1,4.4,5,338,335,23,0,61.4,3,3,95,100.0,9.5,9,6.3,3,100,100,9
Mykol Clark,98326,ED,LA TECH,11,0,0,208,59.4,2,4,141,91.3,6.4,9,0,2.1,0,160,146,6,0,63.2,1,3,45,90.4,11.1,5,4.4,0,52,47,4
Siaki Ika,98328,DI,BAYLOR,12,2,0,118,76.4,3,15,205,99.1,10.7,22,0,4.4,0,217,215,18,1,62.8,0,5,55,98.3,9.1,5,4.5,0,60,59,5
Jared Harrison-Hunte,98331,DI,MIAMI FL,9,0,0,220,70.3,0,12,92,100.0,15.2,14,1,7.6,1,95,95,13,0,73.1,0,8,30,100.0,26.7,8,16.7,1,33,33,9
Darius Alexander,98333,DI,TOLEDO,14,3,0,316,67.8,1,8,148,97.5,8.8,13,0,4.4,2,161,157,11,2,72.2,1,6,59,98.4,15.3,9,9.3,2,62,61,9
Akili Bonner,98334,ED,WYOMING,3,0,0,351,58.0,0,0,3,60.0,0.0,0,0,0.0,0,5,3,0,0,58.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
DeVonne Harris,98341,ED,WYOMING,13,0,0,351,51.9,8,19,380,90.1,3.7,14,1,5.9,9,445,401,36,0,52.4,3,13,176,89.3,6.3,11,8.0,6,205,183,22
R.J. Oben,98342,ED,DUKE,13,0,0,154,84.2,5,28,304,100.0,15.8,48,2,6.7,4,319,319,37,0,70.6,2,10,90,100.0,17.8,16,7.8,1,98,98,13
Marshawn Kneeland,98344,ED,W MICHIGAN,9,3,0,347,67.6,1,22,237,97.6,13.9,33,0,5.7,2,254,248,25,1,68.6,0,15,88,96.9,22.7,20,8.5,0,96,93,15
Da'Jon Terry,98345,DI,TENNESSEE,13,0,0,307,63.1,2,3,122,100.0,3.3,4,1,3.7,2,127,127,7,0,55.6,0,0,38,100.0,0.0,0,2.6,1,43,43,1
Jordan Bertagnole,98348,DI,WYOMING,12,1,0,351,63.6,7,12,324,99.7,3.7,12,0,5.4,8,342,341,27,1,65.2,5,10,149,100.0,6.0,9,9.1,6,155,155,21
Joe Hocker,98360,DI,FIU,2,0,0,166,58.4,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,,0,0,0,,,0,,0,0,0,0
Deshawn Holt,98439,ED,TOLEDO,11,0,0,316,61.1,2,9,119,94.0,9.2,11,3,5.5,1,134,126,12,0,65.5,1,5,49,92.7,14.3,7,8.2,1,55,51,7
Jason Vaughn,98440,ED,USF,12,0,0,327,60.9,1,7,205,92.7,6.8,14,0,4.4,5,232,215,13,0,60.5,0,2,56,93.7,8.9,5,5.4,2,63,59,4
Shitta Sillah,98442,ED,BOSTON COL,1,0,0,121,64.1,1,1,12,88.2,16.7,2,0,8.3,0,17,15,2,0,56.6,0,0,2,80.0,0.0,0,0.0,0,5,4,0
Seth Coleman,98443,ED,ILLINOIS,12,1,0,187,74.3,13,18,233,73.5,12.9,30,0,9.2,6,328,241,37,0,83.3,9,12,99,87.3,24.2,24,13.6,3,118,103,24
Keith Randolph Jr.,98452,DI,ILLINOIS,13,1,0,187,66.7,2,26,309,99.7,9.1,28,0,5.8,4,319,318,32,0,70.7,1,6,86,98.9,12.8,11,7.6,3,90,89,10
Ty Danzy,98453,DI,FIU,4,0,0,166,54.4,0,0,22,100.0,0.0,0,0,0.0,0,25,25,0,0,56.3,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Ahmad Craig,98454,ED,DUKE,2,0,0,154,58.7,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.4,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Izaiah Henderson,98456,DI,BOSTON COL,10,0,0,121,71.3,2,3,69,100.0,8.7,6,0,5.1,1,70,70,6,0,67.0,2,1,22,100.0,13.6,3,6.8,0,22,22,3
Eric Watts,98459,ED,UCONN,13,0,0,146,65.3,8,22,368,98.7,8.2,30,3,6.3,8,398,393,38,0,72.2,4,12,117,99.2,17.1,20,10.3,4,126,125,20
Adam Plant,98461,ED,UNLV,11,0,1,325,66.6,5,17,336,91.5,8.9,30,3,5.7,8,388,355,30,0,69.6,1,7,105,92.7,12.4,13,7.6,4,124,115,12
Zach Harrison,98503,ED,OHIO STATE,13,4,1,260,85.1,3,24,240,97.0,12.5,30,3,8.1,6,263,255,33,3,91.1,2,13,83,96.7,22.9,19,13.9,4,92,89,19
Cory Stover,98505,ED,OREGON ST,12,1,0,265,65.1,2,8,113,67.6,7.1,8,0,5.3,1,170,115,11,0,63.1,2,5,43,64.2,11.6,5,10.5,1,67,43,8
Brock Higdon,98522,ED,S ALABAMA,13,1,0,288,80.9,3,23,166,89.3,19.3,32,4,10.2,4,197,176,30,0,82.3,1,14,82,92.6,26.8,22,14.0,4,94,87,19
Tatum Bethune,98532,LB,FLORIDA ST,13,0,0,167,72.1,3,9,28,13.2,14.3,4,0,35.7,4,227,30,16,0,55.8,0,4,10,13.0,20.0,2,20.0,0,77,10,4
Jeremiah Jean-Baptiste,98536,LB,UCF,10,1,0,323,65.3,1,6,85,27.7,8.2,7,1,5.3,1,336,93,8,1,60.1,0,4,35,29.4,5.7,2,5.7,0,136,40,4
Keenan Hester,98543,DI,UCF,4,0,0,323,70.1,0,3,42,97.8,7.1,3,0,3.6,0,45,44,3,0,63.4,0,3,15,100.0,6.7,1,10.0,0,16,16,3
Dallaz Corbitt,98549,ED,UCF,6,0,0,323,58.2,0,4,37,97.4,8.1,3,0,5.4,0,39,38,4,0,56.4,0,1,16,100.0,6.3,1,3.1,0,16,16,1
Jaylen Mahoney,98558,S,VANDERBILT,11,1,0,333,69.9,0,2,12,3.2,8.3,1,1,16.7,1,373,12,3,0,68.9,0,2,6,5.8,16.7,1,33.3,1,104,6,3
Gabe Jeudy-Lally,98566,CB,BYU,13,0,0,128,80.6,0,1,4,1.2,50.0,2,2,37.5,1,345,4,2,0,86.0,0,1,2,2.3,100.0,2,75.0,1,86,2,2
Anfernee Orji,98568,LB,VANDERBILT,12,0,0,333,61.1,3,8,96,24.5,6.3,6,2,7.8,2,416,102,13,0,63.5,1,5,41,39.3,9.8,4,9.8,1,107,42,7
Daevion Davis,98569,DI,VANDERBILT,1,0,0,333,59.4,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Christian James,98572,DI,VANDERBILT,12,2,0,333,56.6,2,2,250,96.3,2.4,6,0,2.0,3,273,263,7,1,55.2,1,1,66,97.2,3.0,2,3.0,1,71,69,3
Nate Clifton,98574,ED,VANDERBILT,12,1,0,333,56.1,1,8,218,98.7,4.1,9,0,2.5,1,235,232,10,0,58.1,0,4,66,98.6,7.6,5,4.5,1,70,69,5
Brayden Bapst,98575,ED,VANDERBILT,5,0,0,333,54.0,0,1,27,100.0,0.0,0,0,1.9,0,27,27,1,0,56.1,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Derrick Langford,98592,CB,WASH STATE,13,0,0,341,43.7,0,2,7,1.5,0.0,0,1,14.3,0,458,7,2,0,44.6,0,2,2,1.2,0.0,0,50.0,0,161,2,2
Cam Goode,98596,DI,MICHIGAN,10,1,0,222,57.5,0,0,27,100.0,0.0,0,0,0.0,0,29,29,0,0,54.6,0,0,12,100.0,0.0,0,0.0,0,13,13,0
Grant Trueman,98600,ED,E MICHIGAN,11,2,0,160,65.0,1,9,198,98.6,8.1,16,3,5.1,5,218,215,15,1,66.0,1,4,69,100.0,8.7,6,6.5,2,78,78,7
Marcus Bragg,98604,ED,AUBURN,11,1,0,115,58.5,1,6,184,96.6,7.6,14,0,2.4,1,206,199,8,0,56.2,0,3,53,98.3,9.4,5,4.7,1,60,59,4
TQ Newsome,98625,LB,SO MISS,12,0,0,296,56.5,5,8,39,21.0,5.1,2,0,16.7,0,205,43,13,0,58.1,2,4,19,25.6,10.5,2,15.8,0,82,21,6
Tariq Speights,98632,LB,E MICHIGAN,9,0,0,160,70.9,2,1,7,13.6,0.0,0,0,21.4,0,59,8,3,0,59.0,0,1,1,5.6,0.0,0,50.0,0,18,1,1
Swayze Bozeman,98634,LB,SO MISS,4,0,0,296,70.3,0,5,15,20.0,20.0,3,0,30.0,2,85,17,7,0,71.0,0,3,9,26.3,33.3,3,27.8,1,38,10,4
Caleb Johnson,98635,LB,MIAMI FL,12,0,0,220,75.2,1,1,5,3.9,0.0,0,0,60.0,2,152,6,4,0,64.4,1,1,2,6.3,0.0,0,50.0,0,48,3,2
Nick Anderson,98636,LB,TULANE,14,1,0,319,71.7,9,17,156,34.2,15.4,24,0,10.9,4,462,158,30,0,73.4,3,13,79,54.7,22.8,18,15.2,4,148,81,20
Nick Jackson,98640,LB,VIRGINIA,10,2,0,335,83.0,3,8,45,14.9,13.3,6,2,23.3,5,336,50,16,1,81.3,1,3,28,20.3,7.1,2,25.0,5,158,32,9
Reco Hannah,98644,ED,NEW MEXICO,12,0,0,241,65.5,4,19,141,51.0,10.6,15,2,11.0,4,290,148,27,0,67.3,3,8,60,53.5,13.3,8,12.5,2,114,61,13
Jaydon Hill,98645,CB,FLORIDA,9,0,0,163,46.6,0,1,1,1.4,0.0,0,1,50.0,0,222,3,1,0,46.4,0,1,1,2.1,0.0,0,50.0,0,97,2,1
Chester Kimbrough,98646,CB,MICH STATE,7,0,0,223,59.0,0,2,5,3.5,0.0,0,1,40.0,1,171,6,3,0,47.2,0,2,2,3.4,0.0,0,50.0,0,88,3,2
Lando Grey,98659,DI,S JOSE ST,9,0,0,285,63.2,0,4,155,100.0,5.2,8,0,2.6,2,157,157,6,0,67.0,0,2,39,100.0,7.7,3,5.1,1,41,41,3
Gi'Narious Johnson,98660,DI,S ALABAMA,12,0,0,288,62.4,0,1,50,100.0,4.0,2,1,3.0,1,53,53,2,0,56.1,0,0,6,100.0,0.0,0,0.0,0,9,9,0
Te'Cory Couch,98755,CB,MIAMI FL,12,0,1,220,62.0,0,1,5,1.3,0.0,0,4,10.0,0,373,5,1,0,66.6,0,1,1,0.7,0.0,0,50.0,0,146,1,1
Leonard Lee,98757,S,HAWAII,10,1,0,180,63.6,0,1,4,2.5,0.0,0,0,12.5,0,201,5,1,0,55.8,0,0,2,7.3,0.0,0,0.0,0,41,3,0
Noa Kamana,98758,S,HAWAII,9,0,0,180,57.3,0,1,7,8.4,0.0,0,1,7.1,0,83,7,1,0,,0,0,0,0.0,,0,,0,27,0,0
Jaelin Humphries,98767,DI,FLORIDA,3,0,0,163,56.5,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,56.7,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Kyon Barrs,98769,DI,ARIZONA,12,0,0,109,57.3,1,7,258,98.9,2.3,6,5,1.6,0,279,276,8,0,59.4,1,3,56,98.4,1.8,1,3.6,0,62,61,4
Mohamoud Diabate,98780,LB,UTAH,12,0,0,328,84.0,2,17,98,29.6,21.4,21,0,16.8,7,348,103,26,0,90.1,0,10,36,30.4,30.6,11,25.0,4,125,38,14
Ty'Ron Hopper,98781,LB,MISSOURI,13,2,0,229,84.3,5,23,119,29.3,14.3,17,2,15.1,4,427,125,32,1,90.7,4,17,51,38.9,23.5,12,28.4,4,144,56,25
Jesiah Pierre,98782,ED,TEXAS TECH,13,0,0,315,63.2,3,13,230,70.3,7.4,17,0,6.1,6,343,241,22,0,63.6,1,7,88,74.8,11.4,10,6.8,2,127,95,10
Khris Bogle,98783,ED,MICH STATE,4,0,0,223,57.8,0,3,77,97.6,5.2,4,0,3.2,1,82,80,4,0,56.8,0,2,27,100.0,3.7,1,7.4,1,27,27,3
Lloyd Summerall,98784,ED,FLORIDA,7,0,0,163,58.0,0,1,38,88.4,2.6,1,0,1.3,0,43,38,1,0,54.8,0,0,20,90.9,0.0,0,0.0,0,22,20,0
Hot Rod Fitten,98827,ED,S CAROLINA,1,0,0,289,59.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Dylan Lawrence,98829,S,MISS STATE,3,0,0,227,59.9,0,0,1,7.7,0.0,0,1,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
M.J. Devonshire,98832,CB,PITTSBURGH,13,0,0,268,51.3,0,1,5,1.1,0.0,0,2,10.0,0,436,5,1,0,55.8,0,0,1,0.6,0.0,0,0.0,0,173,1,0
Jay Ward,98833,CB,LSU,13,1,1,211,63.7,3,4,14,3.9,7.1,1,7,25.0,0,388,15,7,0,58.2,2,1,4,3.9,0.0,0,37.5,0,128,5,3
Jammie Robinson,98836,S,FLORIDA ST,13,1,0,167,69.0,1,12,30,8.2,13.3,4,2,25.0,1,404,33,14,0,58.1,0,7,14,8.8,21.4,3,25.0,0,170,15,7
Cam Smith,98837,CB,S CAROLINA,11,0,1,289,68.8,1,3,10,3.2,20.0,2,10,20.0,0,311,10,4,0,81.7,1,2,4,3.8,50.0,2,37.5,0,106,4,3
Johnny Dixon,98839,CB,PENN STATE,13,0,0,266,70.2,0,2,21,6.9,9.5,2,7,19.0,3,306,21,5,0,58.6,0,2,10,8.1,10.0,1,20.0,1,123,10,3
Warren Burrell,98842,CB,TENNESSEE,2,0,0,307,60.0,0,0,1,1.1,0.0,0,0,0.0,0,88,1,0,0,,0,0,0,0.0,,0,,0,32,0,0
Jaylen McCollough,98845,S,TENNESSEE,11,0,0,307,62.7,3,2,19,4.4,5.3,1,2,13.2,0,476,21,5,0,60.4,2,2,8,5.2,0.0,0,25.0,0,174,9,4
Aaron Beasley,98846,LB,TENNESSEE,13,0,0,307,67.4,6,10,71,22.1,11.3,8,2,15.5,3,357,79,19,0,63.6,3,6,38,28.7,13.2,5,14.5,1,150,43,10
Kenney Solomon,98848,CB,TULSA,12,0,0,320,72.9,0,0,4,3.8,0.0,0,2,25.0,1,130,5,1,0,,0,0,0,0.0,,0,,0,19,0,0
Elijah Blades,98849,CB,BUFFALO,7,0,2,126,60.0,0,0,1,0.6,0.0,0,4,0.0,0,172,1,0,0,,0,0,0,0.0,,0,,0,53,0,0
Demani Richardson,98852,S,TEXAS A&M,12,1,0,312,66.5,1,2,11,3.0,9.1,1,1,13.6,0,366,11,3,0,64.9,0,2,6,5.8,16.7,1,16.7,0,103,6,2
Jordan Battle,98857,S,ALABAMA,13,0,0,103,56.0,0,0,6,1.1,0.0,0,0,0.0,0,530,6,0,0,58.9,0,0,1,0.6,0.0,0,0.0,0,180,1,0
Brandon Turnage,98859,CB,TENNESSEE,9,0,0,307,56.1,0,1,4,2.6,0.0,0,1,12.5,0,153,4,1,0,,0,0,0,0.0,,0,,0,53,0,0
DJ Douglas,98860,S,TULANE,14,0,1,319,54.1,0,0,3,2.0,0.0,0,1,0.0,0,151,3,0,0,54.1,0,0,3,5.6,0.0,0,0.0,0,54,3,0
Marcus Banks,98861,CB,MISS STATE,8,0,0,227,59.5,0,0,1,1.8,0.0,0,0,0.0,0,56,1,0,0,59.5,0,0,1,4.0,0.0,0,0.0,0,25,1,0
DeMarcco Hellams,98863,S,ALABAMA,13,0,1,103,67.1,0,0,4,0.9,25.0,1,2,25.0,1,531,5,1,0,68.9,0,0,3,1.7,33.3,1,33.3,1,180,3,1
Jalen Catalon,98867,S,ARKANSAS,1,0,0,111,64.1,1,0,3,10.7,0.0,0,1,16.7,0,28,3,1,0,65.9,1,0,1,11.1,0.0,0,50.0,0,9,1,1
Greg Brooks Jr.,98869,S,LSU,14,0,0,211,79.4,1,1,15,3.5,0.0,0,1,20.0,2,480,17,4,0,79.5,0,1,5,4.6,0.0,0,30.0,1,153,7,2
Malik Chavis,98870,CB,ARKANSAS,11,0,0,111,57.6,0,0,3,1.2,0.0,0,3,0.0,0,243,3,0,0,59.7,0,0,1,1.4,0.0,0,0.0,0,69,1,0
Hudson Clark,98871,S,ARKANSAS,13,0,0,111,95.3,0,1,15,3.1,6.7,1,0,10.0,1,521,16,2,0,72.5,0,1,5,3.9,20.0,1,10.0,0,154,6,1
Zion Puckett,98874,S,AUBURN,11,0,0,115,63.0,0,0,5,1.5,0.0,0,1,20.0,1,342,5,1,0,57.7,0,0,2,1.9,0.0,0,0.0,0,104,2,0
Nehemiah Pritchett,98875,CB,AUBURN,12,0,1,115,71.3,0,4,7,1.7,14.3,1,5,28.6,0,402,7,4,0,71.6,0,1,2,1.5,0.0,0,25.0,0,134,2,1
Jaylin Simpson,98876,S,AUBURN,12,0,1,115,59.8,0,0,1,0.3,0.0,0,2,0.0,0,337,1,0,0,,0,0,0,0.0,,0,,0,119,0,0
Jalen Jordan,98885,S,S ALABAMA,13,0,1,288,69.1,2,0,6,1.7,16.7,1,2,16.7,0,406,7,2,0,59.5,0,0,1,0.7,0.0,0,0.0,0,153,1,0
AJ Finley,98887,S,OLE MISS,13,0,0,226,60.0,0,0,1,0.2,0.0,0,1,0.0,0,455,1,0,0,,0,0,0,0.0,,0,,0,113,0,0
Jay Stanley,98889,S,SO MISS,13,1,0,296,72.5,2,1,19,4.7,10.5,2,2,18.4,2,446,21,5,0,71.1,1,0,7,3.9,28.6,2,21.4,1,180,7,2
Chris Shearin,98891,CB,UCONN,12,0,0,146,62.2,1,2,7,2.1,0.0,0,1,35.7,1,339,7,4,0,52.6,1,1,4,3.0,0.0,0,25.0,0,132,4,2
Jalen Geiger,98901,S,KENTUCKY,2,0,0,202,59.0,0,1,2,4.2,0.0,0,0,25.0,0,48,2,1,0,,0,0,0,0.0,,0,,0,14,0,0
LeDarrius Cox,98905,DI,INDIANA,12,0,0,190,54.9,0,2,74,98.7,0.0,0,0,2.7,1,78,77,3,0,59.3,0,2,16,94.1,0.0,0,12.5,1,17,16,3
Izuchukwu King Ani,98906,ED,TULSA,1,0,0,320,56.8,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
De'Monte Russell,98907,ED,MISS STATE,11,0,0,227,59.4,1,6,83,94.7,3.6,3,0,5.4,1,95,90,8,0,60.7,1,2,27,96.8,3.7,1,9.3,1,31,30,4
