player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Brandon McKinney,56291,S,UTAH,14,0,0,328,67.8,1,9,35,9.9,8.6,3,2,17.1,1,365,36,11,0,66.7,1,6,18,10.0,16.7,3,19.4,0,180,18,7
Armani Marsh,56292,CB,WASH STATE,12,1,0,341,61.3,1,2,24,6.1,12.5,3,2,6.3,0,408,25,3,0,60.8,1,0,8,4.8,12.5,1,6.3,0,168,8,1
Antwon Kincade,56306,S,W KENTUCKY,14,0,0,346,60.6,1,0,8,1.9,0.0,0,1,6.3,0,519,10,1,0,64.7,1,0,3,1.8,0.0,0,16.7,0,165,3,1
A.J. Thomas,56309,S,W MICHIGAN,9,0,0,347,59.5,0,1,9,3.6,0.0,0,0,16.7,1,250,9,2,0,53.1,0,0,5,4.9,0.0,0,0.0,0,103,5,0
Kameron Hill,56316,ED,N TEXAS,13,0,1,251,82.0,2,15,165,93.7,18.2,30,1,8.2,5,191,179,22,0,82.8,0,5,49,94.8,26.5,13,11.2,3,58,55,8
Jalen Harris,56321,ED,ARIZONA,12,4,2,109,67.7,4,12,257,98.9,7.0,18,2,4.7,4,279,276,20,1,69.8,4,8,98,99.0,14.3,14,8.2,2,105,104,14
Jose Ramirez,56323,ED,E MICHIGAN,13,4,1,160,91.6,3,23,305,97.3,22.3,68,2,7.5,10,331,322,36,2,89.7,2,11,108,99.1,31.5,34,9.7,4,116,115,17
Kylan Wilborn,56325,ED,UNLV,11,0,0,325,55.4,1,9,160,72.0,5.0,8,0,4.4,2,232,167,12,0,55.6,1,6,55,90.9,5.5,3,10.0,2,66,60,9
Christian Albright,56327,ED,BALL ST,13,2,0,117,79.8,2,16,290,75.7,13.1,38,1,4.5,4,399,302,22,0,89.9,1,10,104,97.3,24.0,25,9.1,4,111,108,15
Cole Maxwell,56332,ED,BAYLOR,14,1,0,118,54.8,2,11,284,95.8,4.2,12,0,3.0,2,313,300,15,0,60.6,2,9,112,92.0,8.0,9,6.7,2,125,115,13
Marcus Valdez,56333,ED,BOSTON COL,9,2,1,121,69.5,1,19,187,95.7,10.2,19,1,8.0,5,209,200,25,0,69.9,0,11,66,98.6,18.2,12,12.9,3,73,72,14
Nick Figueroa,56335,ED,USC,9,0,0,326,61.3,1,7,113,94.5,8.0,9,0,3.5,0,128,121,8,0,74.9,1,5,24,93.3,25.0,6,12.5,0,30,28,6
Justin Foster,56340,ED,CLEMSON,4,1,0,140,56.5,0,2,45,94.3,4.4,2,1,2.2,0,53,50,2,0,56.9,0,1,13,93.8,7.7,1,3.8,0,16,15,1
James Edwards,56341,DI,CLEMSON,1,0,0,140,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Terrance Lang,56343,ED,COLORADO,12,1,0,143,56.1,3,11,318,98.5,4.7,15,2,2.5,1,339,334,15,1,59.6,2,5,134,99.3,7.5,10,3.4,1,142,141,8
Drew Jordan,56346,ED,MICH STATE,12,1,0,223,63.2,2,16,259,97.5,9.7,25,1,4.2,2,278,271,20,0,66.2,1,11,112,99.2,16.1,18,7.1,2,121,120,14
Taijh Alston,56348,ED,W VIRGINIA,13,0,0,343,62.2,0,16,300,100.0,7.7,23,4,4.3,5,311,311,21,0,64.6,0,4,69,100.0,13.0,9,7.2,3,76,76,7
Zach Carter,56349,ED,FLORIDA,12,2,0,163,80.2,1,21,328,98.9,10.4,34,2,5.5,7,351,347,29,1,77.3,0,8,93,99.0,14.0,13,7.5,3,102,101,11
Kwami Jones,56354,ED,FRESNO ST,12,0,0,169,56.5,2,11,155,98.3,6.5,10,2,4.2,0,172,169,13,0,54.8,1,6,57,96.9,7.0,4,6.1,0,64,62,7
Cordarrius Bailey,56370,ED,IOWA STATE,5,0,0,193,68.0,1,1,19,100.0,15.8,3,0,5.3,0,19,19,2,0,59.4,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jelani Arnold,56376,DI,KANSAS,1,0,0,198,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Sam Burt,56379,DI,KANSAS,4,0,0,198,54.3,0,2,41,100.0,0.0,0,1,2.4,0,43,43,2,0,54.7,0,1,12,100.0,0.0,0,4.2,0,12,12,1
Bronson Massie,56381,ED,KANSAS ST,11,0,1,199,61.6,0,5,137,97.9,4.4,6,2,1.8,0,146,143,5,0,52.2,0,0,16,94.1,0.0,0,0.0,0,17,16,0
Zayin West,56384,DI,KENT STATE,12,0,0,201,62.1,1,10,347,97.9,5.8,20,0,2.4,3,379,371,14,0,61.8,0,3,98,96.4,7.1,7,3.6,2,111,107,5
Andre Jones Jr.,56395,ED,LA LAFAYET,14,1,1,207,72.7,5,33,325,89.6,10.2,33,4,8.0,7,384,344,45,0,66.8,2,17,134,87.7,12.7,17,10.8,5,163,143,24
Justin Thomas,56400,DI,UAB,12,0,1,321,58.2,0,13,160,98.9,7.5,12,2,6.6,4,176,174,17,0,62.1,0,8,63,100.0,11.1,7,11.1,3,71,71,11
Neil Farrell Jr.,56401,DI,LSU,12,2,0,211,79.0,4,19,220,100.0,10.9,24,1,5.7,1,227,227,24,1,72.2,2,8,50,100.0,18.0,9,10.0,0,53,53,10
Jacub Panasiuk,56407,ED,MICH STATE,13,3,0,223,85.3,11,51,438,96.0,17.6,77,4,9.6,11,475,456,73,1,80.8,5,28,190,96.1,21.6,41,12.9,8,207,199,41
Ryder Anderson,56409,ED,INDIANA,12,0,0,190,57.0,4,7,327,97.2,4.6,15,0,2.9,4,353,343,15,0,62.0,3,4,115,95.9,7.8,9,5.7,3,123,118,10
Alema Kapoi,56416,DI,HAWAII,8,0,0,180,65.9,1,2,41,100.0,12.2,5,0,3.7,0,41,41,3,0,79.6,1,2,13,100.0,38.5,5,11.5,0,13,13,3
Danny Blakeman,56422,ED,NC STATE,2,0,0,248,58.5,1,0,14,100.0,7.1,1,0,3.6,0,14,14,1,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Ibrahim Kante,56423,ED,NC STATE,11,0,0,248,56.6,0,3,83,100.0,8.4,7,0,5.4,3,87,87,6,0,54.5,0,1,20,100.0,5.0,1,2.5,0,21,21,1
Trevor Kent,56429,DI,NWESTERN,11,1,0,256,58.4,1,9,147,99.4,4.1,6,0,4.8,2,159,158,12,1,63.1,0,6,45,100.0,11.1,5,8.9,1,49,49,7
Brock Martin,56439,ED,OKLA STATE,13,0,0,262,76.8,9,30,308,82.4,15.6,48,5,9.6,10,393,324,49,0,75.3,2,17,112,90.2,22.3,25,12.9,5,132,119,24
Marcus Haynes,56441,ED,DOMINION,13,0,2,263,71.2,7,13,255,86.9,12.9,33,8,5.9,5,313,272,25,0,70.0,2,9,107,86.1,16.8,18,7.0,2,137,118,13
Torri Singletary Jr.,56458,ED,TULANE,1,0,0,319,57.1,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Michael Scott,56459,ED,AKRON,12,2,1,102,59.6,0,7,130,71.9,6.2,8,1,2.7,0,192,138,7,0,53.8,0,4,47,80.0,6.4,3,4.3,0,60,48,4
Jaylon Haynes,56472,DI,UTSA,14,0,1,331,67.8,1,8,191,98.5,7.3,14,2,2.9,1,205,202,10,0,78.2,0,1,39,95.7,12.8,5,3.8,1,46,44,2
TyJuan Garbutt,56473,ED,VA TECH,13,1,1,337,68.3,4,19,282,98.7,9.6,27,4,5.1,3,303,299,26,0,65.2,2,10,103,100.0,11.7,12,6.8,1,111,111,13
Zion DeBose,56476,ED,KANSAS,10,0,0,198,60.4,1,1,51,96.4,7.8,4,1,5.9,2,56,54,4,0,63.3,1,1,18,95.2,16.7,3,11.1,1,21,20,3
Christian Mejia,56478,DI,WASH STATE,13,0,0,341,58.6,0,3,139,100.0,4.3,6,0,1.8,1,143,143,4,0,65.2,0,0,36,100.0,11.1,4,2.8,1,39,39,1
Will Rodgers,56479,ED,TEMPLE,9,0,3,306,74.4,2,16,134,99.3,17.2,23,6,6.7,0,144,143,18,0,64.1,0,3,14,100.0,21.4,3,10.7,0,15,15,3
Dallas Hobbs,56481,DI,WASH STATE,7,0,0,341,56.6,0,4,39,100.0,2.6,1,0,5.1,0,40,40,4,0,58.5,0,3,17,100.0,5.9,1,8.8,0,17,17,3
Michael Balistreri,56483,DI,WISCONSIN,2,0,0,349,59.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Matt Henningsen,56484,DI,WISCONSIN,13,1,0,349,59.9,1,5,249,100.0,4.8,12,0,2.8,4,259,259,10,0,62.5,0,3,76,100.0,6.6,5,5.9,3,78,78,6
Victor Jones,56486,ED,WYOMING,13,3,0,351,69.8,7,8,213,97.8,8.0,17,2,4.9,3,229,224,18,1,63.0,4,1,83,98.9,6.0,5,5.4,2,89,88,7
Antoine Cook,56490,DI,KENT STATE,14,0,1,201,60.0,2,9,292,98.4,7.2,21,2,2.2,1,314,309,12,0,59.7,0,5,93,98.0,10.8,10,2.7,0,101,99,5
LaBryan Ray,56501,ED,ALABAMA,13,0,0,103,60.5,1,10,134,100.0,7.5,10,0,5.6,2,138,138,13,0,64.7,1,6,50,100.0,10.0,5,9.0,1,50,50,8
Phidarian Mathis,56504,DI,ALABAMA,15,2,0,103,76.7,6,12,304,99.7,8.2,25,2,5.3,7,327,326,25,2,68.0,3,3,95,100.0,6.3,6,6.3,3,97,97,9
Demetrius Taylor,56513,ED,APP STATE,14,1,1,108,69.5,2,34,335,99.7,10.4,35,3,7.5,7,349,348,43,0,67.7,0,15,84,100.0,17.9,15,12.5,3,90,90,18
Tyler Johnson,56520,ED,ARIZONA ST,13,2,0,110,66.9,3,15,239,98.5,9.2,22,1,5.4,4,259,255,22,0,67.5,3,9,99,99.0,12.1,12,8.1,2,104,103,14
Shannon Forman,56522,DI,ARIZONA ST,11,0,0,110,54.8,0,6,171,99.5,2.3,4,0,1.8,0,182,181,6,0,56.7,0,4,69,100.0,4.3,3,2.9,0,72,72,4
D.J. Davidson,56523,DI,ARIZONA ST,12,4,0,110,69.6,1,9,241,99.6,7.9,19,3,2.5,1,261,260,11,3,74.3,1,5,100,100.0,12.0,12,4.0,1,106,106,7
Hunter Moreton,56528,DI,ARK STATE,2,0,0,113,57.2,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Tyrone Truesdell,56552,DI,FLORIDA,13,0,0,163,60.1,0,2,83,100.0,2.4,2,0,1.2,0,90,90,2,0,58.5,0,1,20,100.0,5.0,1,2.5,0,22,22,1
Walter Haire,56555,DI,BOWL GREEN,12,0,0,122,60.2,4,6,192,100.0,3.6,7,1,5.2,5,204,204,15,0,59.9,3,2,70,100.0,5.7,4,6.4,2,75,75,7
Alexander Duke,56623,ED,HOUSTON,9,0,0,182,72.9,0,5,23,96.0,21.7,5,0,10.9,0,25,24,5,0,64.1,0,1,10,100.0,10.0,1,5.0,0,11,11,1
Isaiah Gay,56635,ED,ILLINOIS,12,3,1,187,81.6,5,19,219,77.1,13.7,30,3,7.3,4,301,232,28,2,90.3,3,13,86,90.1,22.1,19,11.6,2,101,91,18
Owen Carney,56637,ED,ILLINOIS,12,0,0,187,75.9,9,21,320,81.7,13.4,43,4,6.9,7,410,335,37,0,76.3,4,10,112,90.2,22.3,25,8.9,3,132,119,17
Jamal Woods,56640,DI,ILLINOIS,10,0,1,187,57.3,0,1,69,100.0,2.9,2,1,0.7,0,72,72,1,0,64.8,0,1,14,100.0,14.3,2,3.6,0,16,16,1
Michael Ziemba,56646,ED,INDIANA,5,0,0,190,53.5,0,0,19,71.4,0.0,0,0,0.0,0,28,20,0,0,55.9,0,0,5,71.4,0.0,0,0.0,0,7,5,0
Alfred Bryant,56647,ED,INDIANA,12,0,0,190,59.3,3,8,179,71.1,6.7,12,1,3.1,0,266,189,11,0,59.9,2,4,67,78.0,10.4,7,4.5,0,91,71,6
Tucker Robertson,56652,ED,IOWA STATE,12,0,0,193,61.9,1,3,52,98.2,7.7,4,0,5.8,1,55,54,5,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Brian Mitchell,56655,DI,KENT STATE,2,0,0,201,56.3,0,1,6,88.9,16.7,1,1,8.3,0,9,8,1,0,57.2,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Abule Abadi-Fitzgerald,56670,DI,KENTUCKY,12,0,0,202,63.7,1,5,179,99.5,7.3,13,0,3.4,3,188,187,9,0,64.6,0,3,48,100.0,12.5,6,5.2,1,50,50,4
Jayod Sanders,56674,ED,LIBERTY,9,0,0,206,65.0,0,3,45,78.7,4.4,2,0,5.6,1,61,48,4,0,58.7,0,1,13,81.3,0.0,0,11.5,1,16,13,2
Ralfs Rusins,56679,DI,LIBERTY,12,0,0,206,61.4,0,2,161,100.0,2.5,4,0,3.1,4,170,170,6,0,68.1,0,2,31,100.0,9.7,3,12.9,3,33,33,5
Jamare Edwards,56686,DI,MARSHALL,11,0,0,214,73.8,7,17,239,100.0,11.7,28,5,6.3,3,256,256,27,0,70.2,4,9,93,100.0,12.9,12,7.0,0,101,101,13
Rodney Croom,56687,DI,MARSHALL,12,0,0,214,52.9,0,1,116,100.0,0.9,1,1,1.3,1,121,121,2,0,54.4,0,1,37,100.0,2.7,1,4.1,1,40,40,2
Bryce Brand,56691,LB,BOWL GREEN,9,0,0,122,68.0,1,10,51,42.9,21.6,11,1,10.8,0,126,54,11,0,68.6,1,5,23,64.9,30.4,7,13.0,0,37,24,6
Lawtez Rogers,56692,ED,MARYLAND,13,0,0,215,64.2,4,17,206,89.9,9.2,19,5,5.1,0,248,223,21,0,60.5,2,5,67,93.5,13.4,9,5.2,0,77,72,7
B'Ahmad Miller,56693,DI,ARIZONA ST,1,0,0,110,60.0,0,0,1,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
JoJo Dorceus,56701,ED,TULANE,12,0,0,319,58.4,4,16,258,93.1,5.8,15,2,5.0,3,291,271,23,0,60.1,1,11,98,92.0,11.2,11,6.1,0,113,104,12
DJ Johnson,56704,ED,OREGON,9,0,0,264,57.3,1,3,64,80.7,7.8,5,1,4.7,1,83,67,5,0,61.2,1,3,25,84.4,16.0,4,12.0,1,32,27,5
Jonathan Ford,56705,DI,MIAMI FL,10,0,0,220,57.4,0,5,166,100.0,4.2,7,3,1.5,0,174,174,5,0,60.7,0,4,50,100.0,10.0,5,4.0,0,54,54,4
Josh Maize,56707,DI,MIAMI OH,2,0,0,221,56.9,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.2,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Isaac Hampton,56712,DI,CHARLOTTE,6,0,0,136,55.7,0,1,51,100.0,2.0,1,0,1.0,0,54,54,1,0,55.2,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Luiji Vilain,56715,ED,WAKE,14,1,0,339,81.8,1,24,280,94.6,15.7,44,2,7.7,9,313,296,34,0,81.1,0,15,122,94.3,18.0,22,12.7,8,140,132,23
Phil Paea,56717,DI,UTAH ST,14,0,0,329,60.1,0,3,141,100.0,5.7,8,0,1.1,0,152,152,3,0,61.8,0,2,58,100.0,8.6,5,1.7,0,64,64,2
Donovan Jeter,56718,DI,MICHIGAN,14,2,0,222,58.3,2,5,136,100.0,2.2,3,0,2.6,0,143,143,7,0,57.0,1,3,40,100.0,5.0,2,5.0,0,44,44,4
Aubrey Solomon,56719,DI,TENNESSEE,3,0,0,307,55.1,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Aaron Odom,56721,ED,MISS STATE,12,0,0,227,63.0,0,2,104,98.2,3.8,4,0,3.8,3,111,109,5,0,64.9,0,0,33,100.0,0.0,0,6.1,2,36,36,2
Chris Turner,56726,ED,MISSOURI,7,0,1,229,59.0,1,2,74,93.8,5.4,4,1,2.0,0,80,75,3,0,57.7,0,2,22,91.7,4.5,1,4.5,0,24,22,2
Caleb Sampson,56729,DI,KANSAS,12,1,0,198,64.4,0,12,195,100.0,5.1,10,1,3.1,0,200,200,12,0,62.8,0,6,56,100.0,7.1,4,5.4,0,59,59,6
Akial Byers,56730,DI,MISSOURI,12,1,0,229,71.0,5,11,192,99.5,9.9,19,3,4.7,1,204,203,17,0,70.9,4,7,71,98.8,14.1,10,7.7,0,81,80,11
Kobie Whiteside,56732,DI,MISSOURI,12,0,0,229,59.3,0,10,181,100.0,4.4,8,1,3.9,2,192,192,12,0,59.5,0,5,65,100.0,4.6,3,6.9,2,71,71,7
Damian Jackson,56747,ED,NEBRASKA,7,0,0,238,67.1,3,1,32,82.5,15.6,5,0,6.3,0,40,33,4,0,77.3,3,1,14,77.8,35.7,5,14.3,0,18,14,4
Deontre Thomas,56749,DI,NEBRASKA,12,0,0,238,68.9,1,10,154,100.0,8.4,13,1,4.9,2,160,160,13,0,62.7,1,4,55,100.0,9.1,5,6.4,1,58,58,6
Langston Murray,56752,DI,NEW MEXICO,9,0,0,241,62.1,4,5,217,95.0,6.9,15,2,3.0,2,238,226,11,0,63.8,4,3,89,96.9,12.4,11,6.2,2,98,95,9
Matthew Young,56753,ED,TEXAS TECH,5,0,0,315,59.2,1,1,30,86.5,6.7,2,1,3.3,0,37,32,2,0,59.2,1,1,18,90.0,11.1,2,5.6,0,20,18,2
Jordon Riley,56759,DI,NEBRASKA,10,0,0,238,64.0,0,1,22,100.0,9.1,2,0,2.3,0,23,23,1,0,68.3,0,1,8,100.0,25.0,2,6.3,0,9,9,1
Dion Novil,56766,DI,N TEXAS,13,1,0,251,76.1,2,16,309,100.0,8.1,25,2,4.5,5,336,336,23,0,87.6,1,8,76,100.0,17.1,13,9.9,3,87,87,12
Samdup Miller,56782,ED,NWESTERN,7,1,0,256,65.4,2,5,120,95.4,10.8,13,0,4.6,2,131,125,9,0,65.0,1,2,38,97.6,21.1,8,9.2,2,41,40,5
Joe Spivak,56783,DI,NWESTERN,12,1,0,256,53.8,0,3,200,99.5,1.0,2,0,0.8,0,213,212,3,1,57.9,0,3,61,100.0,3.3,2,2.5,0,65,65,3
Kofi Wardlow,56785,ED,CHARLOTTE,11,0,0,136,62.7,2,5,153,96.4,5.9,9,3,2.9,1,169,163,8,0,71.4,2,2,31,94.4,12.9,4,9.7,1,36,34,5
Myron Tagovailoa-Amosa,56786,ED,NOTRE DAME,12,0,0,258,66.1,3,28,324,97.7,8.3,27,0,6.0,4,349,341,35,0,60.9,2,13,114,96.0,9.6,11,7.5,1,126,121,16
Kurt Hinish,56787,DI,NOTRE DAME,11,0,0,258,69.6,1,7,186,100.0,7.0,13,1,3.2,2,197,197,10,0,57.5,0,2,41,100.0,4.9,2,2.4,0,42,42,2
Kaieem Caesar,56792,DI,OHIO,12,3,0,259,76.4,2,15,232,99.2,9.5,22,0,4.5,2,243,241,19,1,73.5,2,7,69,100.0,11.6,8,8.0,1,72,72,10
Aaron Cox,56794,ED,OHIO STATE,3,0,0,260,57.1,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jerron Cage,56796,DI,OHIO STATE,11,0,0,260,64.5,0,4,124,100.0,5.6,7,0,2.4,1,133,133,5,0,69.0,0,1,36,100.0,11.1,4,4.2,1,42,42,2
Haskell Garrett,56797,DI,OHIO STATE,12,1,0,260,68.5,3,9,208,100.0,6.7,14,0,5.3,5,221,221,17,1,68.4,3,5,77,100.0,9.1,7,10.4,4,85,85,12
Isaiah Thomas,56798,ED,OKLAHOMA,12,4,0,261,77.4,5,21,312,100.0,10.3,32,1,6.7,8,327,327,34,1,68.2,3,12,111,100.0,12.6,14,10.4,4,116,116,19
Jeremy Meiser,56799,DI,NWESTERN,12,2,0,256,64.0,1,17,314,100.0,6.4,20,2,3.8,3,331,331,21,1,69.2,0,10,108,100.0,12.0,13,7.4,3,115,115,13
Popo Aumavae,56803,DI,OREGON,13,0,0,264,82.0,1,23,276,99.7,14.5,40,1,4.3,0,295,294,24,0,84.1,0,12,90,100.0,22.2,20,6.7,0,97,97,12
Deslin Alexandre,56807,ED,PITTSBURGH,12,2,0,268,63.1,7,12,287,99.0,8.0,23,2,4.0,2,314,311,21,0,66.0,2,3,85,100.0,14.1,12,5.3,2,91,91,7
Mike Tverdov,56811,ED,RUTGERS,12,1,1,278,59.0,2,9,186,99.5,5.9,11,2,3.0,0,201,200,11,0,60.9,0,4,75,100.0,10.7,8,2.7,0,82,82,4
Shane Irwin,56822,ED,BOISE ST,11,0,0,120,70.1,5,17,221,93.2,13.6,30,2,6.8,4,251,234,26,0,65.9,2,8,73,91.7,13.7,10,9.6,2,84,77,12
Toby Ndukwe,56825,ED,SMU,1,0,0,287,57.2,0,0,3,37.5,0.0,0,0,0.0,0,8,3,0,0,57.5,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Turner Coxe,56827,ED,SMU,12,1,1,287,83.6,5,22,219,68.9,17.8,39,1,8.9,6,334,230,33,0,90.1,3,15,105,89.2,24.8,26,13.3,5,120,107,23
Harrison Loveless,56829,DI,SMU,11,1,0,287,53.9,0,1,89,100.0,1.1,1,0,0.6,0,94,94,1,1,58.3,0,0,24,100.0,0.0,0,0.0,0,27,27,0
Brad Johnson,56831,LB,S CAROLINA,13,0,0,289,60.9,4,6,62,19.2,8.1,5,2,12.9,3,328,63,13,0,67.5,1,0,20,21.6,20.0,4,12.5,2,97,21,3
Aaron Sterling,56832,ED,S CAROLINA,13,2,0,289,64.8,3,12,222,97.9,7.7,17,0,4.7,3,235,230,18,0,55.9,0,5,60,95.4,6.7,4,7.5,2,65,62,7
M.J. Webb,56833,DI,S CAROLINA,13,0,0,289,60.6,1,3,67,97.2,6.0,4,0,3.0,0,71,69,4,0,64.2,1,2,16,94.1,12.5,2,9.4,0,17,16,3
Tahj Sykes,56846,DI,SO MISS,11,0,0,296,68.1,5,5,173,98.9,6.9,12,2,3.5,1,184,182,11,0,71.4,5,3,69,100.0,8.7,6,7.2,1,73,73,9
Andrew Cole,56848,DI,SO MISS,5,0,0,296,72.7,0,1,19,100.0,21.1,4,0,2.6,0,20,20,1,0,69.9,0,1,8,100.0,25.0,2,6.3,0,8,8,1
Zach Morton,56853,DI,AKRON,12,1,0,102,69.6,3,19,257,99.6,7.8,20,1,5.4,3,274,273,25,0,64.7,2,9,86,100.0,12.8,11,8.7,2,91,91,13
Justin Ellis,56855,ED,GA SOUTHRN,12,1,0,174,69.9,6,22,315,100.0,11.1,35,2,6.0,5,325,325,33,0,70.3,2,10,62,100.0,21.0,13,11.3,1,62,62,13
Kingsley Jonathan,56856,ED,SYRACUSE,10,1,0,304,68.8,1,16,147,98.7,11.6,17,2,9.2,5,159,157,22,1,74.7,0,8,54,98.3,16.7,9,13.0,3,59,58,11
Curtis Harper,56859,DI,SYRACUSE,8,0,0,304,59.4,1,3,85,98.9,2.4,2,0,4.7,2,89,88,6,0,59.6,1,1,24,96.3,4.2,1,8.3,1,27,26,3
Terrell Cooper,56860,DI,TCU,11,0,0,305,56.8,1,7,219,100.0,4.1,9,1,2.3,1,240,240,9,0,56.0,1,4,73,100.0,5.5,4,3.4,0,78,78,5
Corey Bethley,56861,DI,TCU,9,0,0,305,61.4,1,2,176,100.0,5.1,9,1,1.4,1,189,189,4,0,59.3,1,0,50,100.0,4.0,2,1.0,0,53,53,1
Arnold Ebiketie,56862,ED,PENN STATE,12,1,0,266,90.5,12,32,350,94.0,22.0,77,2,8.6,8,398,374,52,0,91.7,7,21,144,95.0,34.0,49,13.2,5,159,151,33
Ifeanyi Maijeh,56866,DI,RUTGERS,13,1,1,278,66.1,8,8,229,100.0,6.6,15,2,4.4,2,240,240,18,0,69.6,8,6,112,100.0,8.9,10,7.1,1,118,118,15
Micheal Clemons,56872,ED,TEXAS A&M,10,0,1,312,79.2,11,27,319,98.2,14.1,45,1,8.5,8,334,328,46,0,76.4,3,13,88,96.8,22.7,20,12.5,3,95,92,19
Tyree Johnson,56873,ED,TEXAS A&M,12,0,0,312,77.0,4,13,252,91.4,13.1,33,0,6.9,9,291,266,26,0,74.0,0,7,70,89.2,20.0,14,12.1,5,83,74,12
Jayden Peevy,56876,DI,TEXAS A&M,11,3,1,312,66.9,2,8,210,100.0,5.2,11,2,3.3,2,218,218,12,2,63.1,0,3,47,100.0,4.3,2,3.2,0,49,49,3
Josh Rogers,56877,DI,BUFFALO,11,0,0,126,53.4,0,1,178,100.0,1.1,2,2,0.8,1,184,184,2,0,55.8,0,0,54,100.0,3.7,2,1.9,1,54,54,1
Nelson Mbanasor,56883,ED,TEXAS TECH,9,1,0,315,66.4,0,9,112,100.0,11.6,13,0,4.0,0,115,115,9,0,59.7,0,1,31,100.0,9.7,3,1.6,0,32,32,1
Odua Isibor,56901,ED,UCLA,12,0,0,324,54.9,0,4,169,99.5,4.1,7,0,1.8,1,185,184,5,0,58.9,0,0,45,100.0,6.7,3,2.2,1,57,57,1
Martin Andrus Jr.,56905,DI,UCLA,2,0,0,324,61.0,0,2,20,100.0,10.0,2,0,5.0,0,22,22,2,0,61.5,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Kolo Uasike,56911,DI,UNLV,10,0,0,325,72.4,2,13,220,99.6,10.5,23,5,3.4,0,234,233,15,0,75.8,1,4,44,100.0,20.5,9,5.7,0,53,53,5
Jacob Lichtenstein,56912,DI,USC,12,0,0,326,66.7,2,7,248,100.0,8.1,20,0,3.4,4,266,266,13,0,72.2,2,3,83,100.0,16.9,14,5.4,2,90,90,7
Josh Ortega,56919,ED,UTEP,11,0,0,330,63.9,0,6,102,99.1,9.8,10,0,3.9,1,116,115,7,0,63.4,0,3,32,100.0,18.8,6,4.7,0,36,36,3
Jalen Pinkney,56921,ED,N ILLINOIS,7,0,1,254,63.6,0,2,43,93.6,11.6,5,1,2.3,0,47,44,2,0,69.5,0,1,16,89.5,18.8,3,3.1,0,19,17,1
Jordan Ward,56927,DI,BALL ST,13,0,0,117,67.3,1,9,191,100.0,5.8,11,0,4.2,3,197,197,13,0,65.6,1,3,52,100.0,7.7,4,7.7,2,53,53,6
Lamonte Mcdougle,56934,DI,UTSA,11,0,1,331,71.6,0,5,69,100.0,10.1,7,3,3.6,0,73,73,5,0,85.4,0,3,14,100.0,28.6,4,10.7,0,15,15,3
DeAngelo Malone,56941,ED,W KENTUCKY,14,2,0,346,78.8,8,23,325,87.8,12.0,39,0,6.9,7,392,344,38,0,78.9,4,8,95,86.7,20.0,19,10.5,4,120,104,16
Ali Fayad,56946,ED,W MICHIGAN,13,1,1,347,90.0,5,40,352,97.4,18.2,64,4,10.1,13,385,375,58,1,91.8,0,24,151,95.9,31.1,47,14.6,10,170,163,34
Ralph Holley,56950,DI,W MICHIGAN,13,2,1,347,88.4,9,30,308,97.9,14.3,44,5,8.0,5,340,333,44,0,81.1,5,17,141,100.0,16.3,23,9.9,3,155,155,25
Jordan Jackson,56957,DI,AIR FORCE,13,2,0,101,82.5,9,34,386,100.0,13.7,53,4,7.9,9,405,405,52,1,85.0,6,20,154,100.0,21.4,33,11.7,5,165,165,31
