player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Victor Heyward,55187,LB,GA STATE,9,0,0,175,60.7,2,3,58,26.5,8.6,5,1,6.0,1,230,61,6,0,70.4,2,1,20,30.4,20.0,4,12.5,1,69,21,4
Trajan Stephens-McQueen,55189,LB,GA STATE,9,0,0,175,60.4,3,6,50,15.2,12.0,6,3,13.0,2,348,53,11,0,55.4,1,5,21,24.2,14.3,3,14.3,0,91,22,6
Jhi'Shawn Taylor,55190,ED,GA STATE,8,0,0,175,75.1,3,5,73,68.1,15.1,11,0,8.2,2,113,77,10,0,86.9,1,4,20,64.5,35.0,7,22.5,2,31,20,7
Chris Bacon,55196,S,GA STATE,10,0,0,175,58.5,0,0,2,0.9,0.0,0,0,0.0,0,211,2,0,0,59.1,0,0,1,1.6,0.0,0,0.0,0,63,1,0
Jaylon Jones,55197,CB,GA STATE,10,0,0,175,73.8,0,0,1,0.2,0.0,0,5,100.0,1,421,1,1,0,73.8,0,0,1,0.8,0.0,0,100.0,1,126,1,1
Jordan Strachan,55198,ED,GA STATE,10,0,1,175,90.2,4,22,242,72.5,14.0,34,4,9.9,11,346,251,37,0,90.8,2,10,78,80.6,24.4,19,14.1,5,103,83,17
T.J. Arnold,55206,ED,GA STATE,1,0,0,175,59.1,0,0,3,100.0,0.0,0,1,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Adam Beck,55211,S,TEXAS TECH,8,0,0,315,65.9,1,1,11,10.8,0.0,0,1,18.2,1,102,11,3,0,59.8,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Justus Harris,55215,S,MINNESOTA,7,0,0,225,66.6,1,0,6,4.1,0.0,0,0,8.3,0,145,6,1,0,67.7,1,0,1,2.3,0.0,0,50.0,0,43,1,1
Noah Hickcox,55219,DI,MINNESOTA,4,0,0,225,63.2,0,1,40,100.0,5.0,2,0,1.3,0,43,43,1,0,67.5,0,1,6,100.0,16.7,1,8.3,0,8,8,1
Boye Mafe,55220,ED,MINNESOTA,6,1,0,225,85.8,2,7,110,90.7,9.1,10,0,9.5,6,129,117,15,0,62.8,1,4,35,90.0,14.3,5,10.0,1,40,36,6
Esezi Otomewo,55221,ED,MINNESOTA,7,0,0,225,60.5,4,12,169,99.5,7.7,13,1,5.3,1,182,181,17,0,61.5,2,5,51,100.0,11.8,6,8.8,1,54,54,8
Tycen Anderson,55351,S,TOLEDO,6,0,0,316,80.5,0,1,14,7.3,21.4,3,1,10.7,1,206,15,2,0,77.5,0,0,7,9.5,28.6,2,14.3,1,74,7,1
Zachary Ford,55353,S,TOLEDO,4,0,0,316,71.6,0,1,5,8.6,20.0,1,0,30.0,1,58,5,2,0,72.3,0,1,4,14.8,25.0,1,37.5,1,27,4,2
Nate Givhan,55355,ED,TOLEDO,5,0,0,316,75.9,3,6,62,76.7,14.5,9,1,7.3,0,90,69,9,0,72.3,1,4,25,93.1,24.0,6,10.0,0,29,27,5
Devonte' Dunn,55356,DI,TOLEDO,2,0,0,316,55.6,0,0,12,100.0,0.0,0,0,0.0,0,13,13,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
AJ Crider,55360,LB,TOLEDO,4,0,0,316,63.2,0,1,9,22.2,0.0,0,0,16.7,1,45,10,2,0,66.8,0,0,4,26.7,0.0,0,25.0,1,15,4,1
Antwan Collier,55376,S,UCF,5,0,0,323,63.8,1,1,5,3.4,0.0,0,1,20.0,0,147,5,2,0,59.2,0,1,1,1.3,0.0,0,50.0,0,77,1,1
Zamari Maxwell,55377,CB,UCF,8,0,3,323,92.3,0,2,1,0.6,200.0,2,6,100.0,0,171,1,2,0,78.8,0,1,0,0.0,,1,,0,88,0,1
Stephon Zayas,55395,ED,UCF,8,1,0,323,55.7,1,4,81,90.5,4.9,4,0,3.1,0,95,86,5,0,56.4,0,3,40,93.3,10.0,4,3.8,0,45,42,3
Austin Camden,55408,DI,UCF,4,0,0,323,61.1,0,1,14,100.0,7.1,1,0,3.6,0,14,14,1,0,62.5,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Anthony Montalvo,55417,DI,UCF,10,1,1,323,58.3,6,9,229,100.0,3.1,7,1,3.7,1,249,249,16,1,60.7,3,6,103,100.0,4.9,5,5.3,1,112,112,10
Coby Davis,55425,S,WAKE,1,0,0,339,60.0,0,0,2,11.8,0.0,0,0,0.0,0,17,2,0,0,,0,0,0,0.0,,0,,0,6,0,0
Ja'Sir Taylor,55426,CB,WAKE,9,0,2,339,44.8,0,1,9,2.8,0.0,0,5,5.6,0,327,9,1,0,58.9,0,0,1,1.3,0.0,0,0.0,0,77,1,0
Adam Winter,55431,DI,WAKE,3,0,0,339,56.2,0,0,11,100.0,9.1,1,0,0.0,0,11,11,0,0,57.3,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Tyler Williams,55432,DI,WAKE,3,0,0,339,61.4,0,2,30,100.0,6.7,2,1,3.3,0,31,31,2,0,61.6,0,1,8,100.0,12.5,1,6.3,0,9,9,1
DJ Taylor,55438,LB,WAKE,5,0,0,339,76.0,0,0,6,12.2,33.3,2,0,0.0,0,49,6,0,0,59.1,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Chase Monroe,55439,LB,WAKE,9,0,0,339,74.2,1,0,7,9.9,14.3,1,0,21.4,1,71,7,2,0,72.3,0,0,1,7.1,0.0,0,100.0,1,14,1,1
Antonio Phillips,55572,CB,BALL ST,8,0,0,117,57.1,0,0,2,0.6,0.0,0,4,0.0,0,320,2,0,0,,0,0,0,0.0,,0,,0,96,0,0
Timarcus Davis,55574,CB,ARIZONA ST,4,0,0,110,60.0,0,0,1,0.8,0.0,0,2,0.0,0,118,1,0,0,,0,0,0,0.0,,0,,0,56,0,0
Elijah Hicks,55584,S,CAL,4,0,0,130,60.0,0,0,1,0.8,0.0,0,1,0.0,0,125,1,0,0,,0,0,0,0.0,,0,,0,49,0,0
LeAnthony Williams,55585,CB,CLEMSON,9,0,1,140,58.3,0,0,1,1.3,0.0,0,3,0.0,0,75,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Chris Miller,55588,CB,COLORADO,2,0,0,143,66.3,0,2,8,21.4,12.5,1,1,12.5,0,42,9,2,0,70.0,0,0,2,16.7,50.0,1,0.0,0,18,3,0
Josh Blackwell,55589,CB,DUKE,2,0,0,154,73.0,1,0,2,3.8,50.0,1,0,25.0,0,52,2,1,0,73.0,1,0,2,7.1,50.0,1,25.0,0,28,2,1
Marco Wilson,55592,CB,FLORIDA,10,0,0,163,50.1,0,0,5,1.8,0.0,0,5,0.0,0,330,6,0,0,56.2,0,0,1,2.0,0.0,0,0.0,0,100,2,0
Wylan Free,55596,CB,FRESNO ST,6,0,0,169,61.5,1,0,6,3.1,0.0,0,0,8.3,0,194,6,1,0,,0,0,0,0.0,,0,,0,79,0,0
Cedrick Dort Jr.,55614,CB,KENTUCKY,10,0,0,202,55.8,0,0,1,0.7,0.0,0,3,0.0,0,138,1,0,0,55.8,0,0,1,2.3,0.0,0,0.0,0,43,1,0
Kimani Donaldson,55616,CB,LIBERTY,3,0,0,206,60.0,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,60.0,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Corey Straughter,55623,CB,LA MONROE,3,0,0,209,70.5,0,0,2,4.3,50.0,1,0,0.0,0,47,2,0,0,64.0,0,0,1,5.3,100.0,1,0.0,0,19,1,0
Kenderick Marbles,55624,CB,LA MONROE,8,1,2,209,91.7,0,0,4,3.0,0.0,0,3,25.0,1,132,4,1,0,67.9,0,0,2,3.8,0.0,0,50.0,1,53,2,1
Anthony Johnson,55628,CB,LOUISVILLE,8,0,0,210,60.0,0,0,1,1.7,0.0,0,2,0.0,0,59,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
Russ Yeast,55629,S,LOUISVILLE,11,0,1,210,56.4,1,1,4,1.2,0.0,0,3,25.0,0,336,4,2,0,60.0,0,0,1,0.9,0.0,0,0.0,0,107,1,0
Tre Person,55633,S,MICH STATE,6,0,0,223,63.7,1,1,3,1.5,0.0,0,2,33.3,0,205,3,2,0,56.6,1,0,2,2.2,0.0,0,25.0,0,93,2,1
Marcus Williamson,55671,CB,OHIO STATE,8,0,0,260,73.8,0,3,6,2.2,50.0,3,0,25.0,0,269,6,3,0,76.6,0,3,5,4.5,60.0,3,30.0,0,111,5,3
Shaun Wade,55673,CB,OHIO STATE,8,0,1,260,69.1,1,0,3,0.9,0.0,0,2,16.7,0,334,3,1,0,66.9,1,0,1,0.8,0.0,0,50.0,0,131,1,1
Tre Norwood,55675,S,OKLAHOMA,11,0,0,261,51.6,0,0,5,2.0,0.0,0,0,0.0,0,344,7,0,0,,0,0,0,0.0,,0,,0,94,0,0
Tre Brown,55677,CB,OKLAHOMA,10,0,0,261,56.3,0,1,4,1.5,25.0,1,7,12.5,0,334,5,1,0,49.8,0,0,0,0.0,,0,,0,76,0,0
Justin Broiles,55678,S,OKLAHOMA,5,0,0,261,60.0,0,0,1,2.4,0.0,0,0,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Deommodore Lenoir,55686,CB,OREGON,7,0,0,264,58.7,0,0,0,0.4,,0,1,,0,251,1,0,0,58.7,0,0,0,0.9,,0,,0,109,1,0
Lamont Wade,55690,S,PENN STATE,9,0,0,266,52.9,0,0,4,1.6,0.0,0,1,0.0,0,243,4,0,0,54.5,0,0,3,3.2,0.0,0,0.0,0,93,3,0
Devin Rockette,55699,CB,S ALABAMA,11,0,0,288,58.7,0,0,1,0.8,0.0,0,2,0.0,0,257,2,0,0,,0,0,0,0.0,,0,,0,55,0,0
Kordell Rodgers,55713,CB,TEXAS ST,7,0,0,314,59.7,0,0,1,0.6,0.0,0,1,0.0,0,181,1,0,0,59.7,0,0,1,3.3,0.0,0,0.0,0,30,1,0
Marcus Jones,55717,CB,HOUSTON,7,0,0,182,76.2,1,0,3,1.6,33.3,1,1,16.7,0,190,3,1,0,76.2,1,0,3,4.3,33.3,1,16.7,0,69,3,1
Shon Spralling,55718,LB,TROY,7,0,0,318,83.8,0,0,6,9.8,0.0,0,0,0.0,0,82,8,0,0,58.2,0,0,2,11.1,0.0,0,0.0,0,18,2,0
Jaylon Monroe,55721,CB,TULANE,12,0,0,319,52.7,0,0,3,0.9,0.0,0,8,0.0,0,430,4,0,0,59.3,0,0,0,0.6,,0,,0,154,1,0
Willie Langham,55722,CB,TULANE,11,0,0,319,51.0,0,1,7,2.2,0.0,0,3,7.1,0,325,7,1,0,,0,0,0,0.0,,0,,0,110,0,0
Brontae Harris,55723,CB,UAB,9,0,1,321,76.1,0,0,1,0.4,0.0,0,5,100.0,1,277,1,1,0,,0,0,0,0.0,,0,,0,89,0,0
Grayson Cash,55727,S,UAB,5,0,0,321,52.5,0,1,4,2.7,0.0,0,0,12.5,0,149,4,1,0,53.2,0,1,3,5.4,0.0,0,16.7,0,56,3,1
Dy'jonn Turner,55732,CB,UAB,7,0,0,321,50.6,1,1,24,12.8,0.0,0,4,4.2,0,203,26,2,0,53.9,0,0,8,12.7,0.0,0,0.0,0,71,9,0
Greg Johnson,55734,CB,USC,4,1,0,326,63.5,1,2,12,9.2,8.3,1,0,12.5,0,131,12,3,0,60.8,0,2,4,5.5,25.0,1,25.0,0,73,4,2
Andre Grayson,55735,CB,UTAH ST,4,0,0,329,54.3,0,0,7,8.0,0.0,0,1,0.0,0,88,7,0,0,54.7,0,0,4,14.8,0.0,0,0.0,0,27,4,0
Zahodri Jackson,55736,CB,UTAH ST,5,0,0,329,54.0,1,1,4,2.5,0.0,0,0,25.0,0,160,4,2,0,,0,0,0,0.0,,0,,0,35,0,0
George Hicks III,55744,CB,WASH STATE,4,0,0,341,77.4,0,0,3,2.3,0.0,0,0,33.3,1,131,3,1,0,,0,0,0,0.0,,0,,0,60,0,0
Faion Hicks,55748,CB,WISCONSIN,7,0,0,349,59.0,0,0,1,0.5,0.0,0,0,0.0,0,196,1,0,0,59.0,0,0,1,1.2,0.0,0,0.0,0,84,1,0
Keyon Blankenbaker,55749,CB,WYOMING,3,0,0,351,59.2,0,0,1,1.3,0.0,0,0,0.0,0,80,1,0,0,,0,0,0,0.0,,0,,0,29,0,0
Jordyn Riley,55767,CB,AKRON,4,0,0,102,60.0,0,0,1,1.1,0.0,0,3,0.0,0,94,1,0,0,60.0,0,0,1,2.9,0.0,0,0.0,0,34,1,0
Daniel Wright,55772,S,ALABAMA,13,0,0,103,62.5,2,2,9,2.7,0.0,0,2,22.2,0,405,11,4,0,56.5,0,0,3,1.9,0.0,0,0.0,0,155,3,0
Shaun Jolly,55783,CB,APP STATE,12,0,0,108,62.9,0,0,1,0.8,0.0,0,0,100.0,1,358,3,1,0,63.3,0,0,1,2.4,0.0,0,100.0,1,85,2,1
Steven Jones Jr.,55785,CB,APP STATE,11,0,0,108,59.7,0,0,1,0.8,0.0,0,2,0.0,0,127,1,0,0,,0,0,0,0.0,,0,,0,32,0,0
Ryan Huff,55786,S,APP STATE,12,0,0,108,50.8,0,1,11,3.4,0.0,0,0,4.5,0,322,11,1,0,52.0,0,1,7,10.1,0.0,0,7.1,0,69,7,1
Evan Fields,55793,S,ARIZONA ST,4,0,0,110,61.9,0,1,5,3.3,20.0,1,0,10.0,0,153,5,1,0,65.1,0,1,3,4.3,33.3,1,16.7,0,69,3,1
Korey Hernandez,55796,S,E MICHIGAN,6,0,0,160,51.1,0,0,5,3.5,0.0,0,2,0.0,0,172,6,0,0,54.4,0,0,3,7.0,0.0,0,0.0,0,43,3,0
Montaric Brown,55797,CB,ARKANSAS,8,0,0,111,74.4,0,0,1,0.7,0.0,0,2,0.0,0,306,2,0,0,71.0,0,0,0,1.3,,0,,0,76,1,0
Chris Skyers,55809,S,ARMY,5,0,0,114,58.8,0,0,2,3.8,0.0,0,0,0.0,0,53,2,0,0,,0,0,0,0.0,,0,,0,17,0,0
Javhari Bourdeau,55811,CB,ARMY,7,0,0,114,53.3,0,0,4,2.7,0.0,0,0,0.0,0,147,4,0,0,54.7,0,0,2,4.3,0.0,0,0.0,0,47,2,0
Jordyn Peters,55824,S,AUBURN,11,0,0,115,54.5,0,1,4,2.1,0.0,0,0,12.5,0,192,4,1,0,56.3,0,0,2,2.2,0.0,0,0.0,0,90,2,0
Brandon Sebastian,55829,CB,BOSTON COL,11,0,1,121,56.8,0,0,2,0.5,0.0,0,8,0.0,0,375,2,0,0,,0,0,0,0.0,,0,,0,161,0,0
Jahmin Muse,55830,S,BOSTON COL,11,2,0,121,54.1,0,3,38,11.5,2.6,1,3,3.9,0,340,39,3,1,49.1,0,2,14,10.2,0.0,0,7.1,0,147,15,2
Ben Stewart,55831,S,BALL ST,4,0,0,117,54.6,0,0,8,33.3,0.0,0,0,0.0,0,24,8,0,0,55.8,0,0,4,28.6,0.0,0,0.0,0,14,4,0
Sy Dabney,55836,S,BOWL GREEN,5,0,0,122,63.7,0,1,11,12.0,18.2,2,0,4.5,0,108,13,1,0,71.9,0,1,3,12.5,66.7,2,16.7,0,32,4,1
Isaiah Lewis,55854,S,COLORADO,6,1,0,143,77.6,2,5,34,14.8,17.6,6,1,19.1,3,257,38,10,0,76.7,2,4,20,20.0,20.0,4,30.0,3,110,22,9
Davondre Robinson,55861,S,E CAROLINA,4,0,0,156,56.7,0,0,1,3.8,0.0,0,0,0.0,0,52,2,0,0,,0,0,0,0.0,,0,,0,10,0,0
Blake Bogan,55868,S,E MICHIGAN,2,0,0,160,59.2,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Brian Edwards,55879,CB,C MICHIGAN,6,0,0,134,57.6,0,0,3,2.7,0.0,0,0,0.0,0,113,3,0,0,57.8,0,0,2,4.1,0.0,0,0.0,0,49,2,0
Brad Stewart Jr.,55881,CB,FLORIDA,10,0,0,163,66.8,1,3,13,5.0,7.7,1,1,23.1,1,282,14,5,0,63.7,0,2,7,7.4,14.3,1,14.3,0,94,7,2
Shawn Davis,55882,S,FLORIDA,7,0,0,163,55.0,0,0,4,2.2,0.0,0,2,0.0,0,182,4,0,0,,0,0,0,0.0,,0,,0,58,0,0
Diashun Moss,55889,CB,FAU,8,0,0,165,68.4,0,1,6,4.5,16.7,1,0,8.3,0,132,6,1,0,56.8,0,0,2,7.4,0.0,0,0.0,0,27,2,0
Hamsah Nasirildeen,55898,S,FLORIDA ST,2,0,0,167,58.3,0,0,4,9.1,0.0,0,0,0.0,0,44,4,0,0,,0,0,0,0.0,,0,,0,17,0,0
Arron Mosby,55908,LB,FRESNO ST,6,0,0,169,63.9,0,1,12,19.1,0.0,0,0,12.5,1,68,13,2,0,70.4,0,1,4,16.0,0.0,0,37.5,1,25,4,2
Richard LeCounte III,55910,S,GEORGIA,6,0,0,173,61.0,1,0,5,3.0,0.0,0,2,10.0,0,166,5,1,0,66.4,0,0,2,3.2,0.0,0,0.0,0,62,2,0
William Poole,55911,CB,GEORGIA,5,0,0,173,53.9,0,2,3,10.7,0.0,0,0,33.3,0,28,3,2,0,54.7,0,1,2,10.5,0.0,0,25.0,0,19,2,1
Eric Stokes,55912,CB,GEORGIA,9,0,0,173,63.3,0,3,9,2.9,11.1,1,3,16.7,0,308,9,3,0,68.8,0,3,4,3.6,25.0,1,37.5,0,110,4,3
Latavious Brini,55915,S,GEORGIA,5,0,0,173,55.3,0,0,5,8.1,0.0,0,0,0.0,0,62,5,0,0,57.1,0,0,2,8.0,0.0,0,0.0,0,25,2,0
Grant Stuard,55933,LB,HOUSTON,7,0,0,182,74.0,1,3,32,14.5,9.4,3,2,9.4,1,242,35,5,0,70.6,0,1,14,17.5,14.3,2,3.6,0,80,14,1
Bryan Cook,55940,S,CINCINNATI,7,1,0,138,75.8,1,1,4,3.5,25.0,1,2,25.0,0,114,4,2,0,,0,0,0,0.0,,0,,0,30,0,0
Nate Hobbs,55948,CB,ILLINOIS,5,0,2,187,59.4,0,0,2,1.3,0.0,0,3,0.0,0,151,2,0,0,,0,0,0,0.0,,0,,0,41,0,0
Michael Marchese,55952,S,ILLINOIS,3,0,0,187,57.3,1,1,2,2.7,0.0,0,0,50.0,0,75,2,2,0,,0,0,0,0.0,,0,,0,37,0,0
Tony Adams,55953,S,ILLINOIS,6,0,0,187,59.3,0,0,2,1.1,0.0,0,1,0.0,0,175,2,0,0,,0,0,0,0.0,,0,,0,47,0,0
Bennett Williams,55954,S,OREGON,6,0,0,264,72.5,0,3,19,16.1,15.8,3,2,13.2,1,118,19,4,0,74.1,0,3,12,21.1,16.7,2,20.8,1,57,12,4
Alec McEachern,55956,LB,ILLINOIS,3,0,0,187,68.4,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,59.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Juwan Burgess,55958,S,INDIANA,6,0,0,190,59.2,0,0,1,1.1,0.0,0,0,0.0,0,87,1,0,0,59.2,0,0,1,3.1,0.0,0,0.0,0,32,1,0
Bryant Fitzgerald,55961,CB,INDIANA,8,0,0,190,51.7,1,3,29,19.1,0.0,0,0,6.9,0,173,33,4,0,51.7,0,0,6,17.0,0.0,0,0.0,0,47,8,0
Matt Hankins,55963,CB,IOWA,8,0,0,192,63.0,0,1,6,2.0,16.7,1,1,8.3,0,298,6,1,0,70.5,0,1,2,1.7,50.0,1,25.0,0,121,2,1
Camron Harrell,55965,CB,SO MISS,10,0,0,296,50.8,1,2,16,8.2,0.0,0,3,15.6,1,220,18,4,0,49.5,0,2,7,16.7,0.0,0,28.6,1,42,7,3
Datrone Young,55969,CB,IOWA STATE,10,0,1,193,59.2,0,0,1,0.5,0.0,0,1,0.0,0,194,1,0,0,59.2,0,0,1,4.5,0.0,0,0.0,0,22,1,0
Richard Bowens III,55972,CB,C MICHIGAN,6,0,0,134,61.0,0,1,6,6.2,33.3,2,0,8.3,0,146,9,1,0,62.8,0,1,4,7.8,50.0,2,12.5,0,64,5,1
Ross Elder,55981,S,KANSAS ST,9,0,1,199,55.7,0,1,3,1.0,0.0,0,2,16.7,0,290,3,1,0,56.5,0,0,2,1.9,0.0,0,0.0,0,105,2,0
A.J. Parker,55983,CB,KANSAS ST,9,0,0,199,52.3,0,0,8,3.2,0.0,0,0,0.0,0,313,10,0,0,53.9,0,0,2,3.6,0.0,0,0.0,0,110,4,0
Jahron McPherson,55986,S,KANSAS ST,10,1,0,199,76.6,1,0,8,2.3,12.5,1,2,18.8,1,347,8,2,0,,0,0,0,0.0,,0,,0,120,0,0
Gervarrius Owens,55987,S,HOUSTON,8,0,0,182,55.1,1,1,2,1.2,0.0,0,1,50.0,0,169,2,2,0,55.1,0,1,2,3.3,0.0,0,25.0,0,61,2,1
Elvis Hines,55992,CB,KENT STATE,4,0,0,201,61.1,0,0,4,4.2,25.0,1,3,0.0,0,120,5,0,0,63.1,0,0,2,5.9,50.0,1,0.0,0,51,3,0
Tyrell Ajian,55995,S,KENTUCKY,11,0,0,202,56.6,0,1,4,1.2,0.0,0,0,12.5,0,334,4,1,0,,0,0,0,0.0,,0,,0,93,0,0
Yusuf Corker,55996,S,KENTUCKY,11,0,0,202,64.4,2,2,10,2.6,10.0,1,1,30.0,1,387,10,5,0,61.6,2,2,7,6.4,14.3,1,28.6,0,110,7,4
Bralen Trahan,56012,S,LA LAFAYET,11,1,0,207,87.2,0,3,6,2.6,50.0,3,1,25.0,0,235,6,3,0,71.7,0,1,3,4.1,66.7,2,16.7,0,73,3,1
Ja'len Johnson,56016,S,LA LAFAYET,11,0,0,207,75.2,0,1,5,3.8,40.0,2,0,10.0,0,131,5,1,0,70.1,0,0,1,4.3,100.0,1,0.0,0,23,1,0
Ezekiel Barnett,56017,LB,LA TECH,9,0,0,208,54.4,1,3,42,14.3,4.8,2,0,4.8,0,301,43,4,0,52.9,0,1,18,21.6,5.6,1,2.8,0,88,19,1
Deon Jones,56031,S,BOSTON COL,9,0,0,121,91.8,0,0,6,2.8,16.7,1,1,16.7,1,253,7,1,0,56.3,0,0,3,3.1,0.0,0,0.0,0,97,3,0
T.J. Carter,56037,CB,MEMPHIS,7,0,0,218,49.0,0,0,4,1.9,0.0,0,0,0.0,0,215,4,0,0,49.4,0,0,3,4.4,0.0,0,0.0,0,68,3,0
Sanchez Blake Jr.,56043,S,MEMPHIS,10,0,0,218,55.6,0,0,4,2.3,0.0,0,0,0.0,0,175,4,0,0,57.2,0,0,2,3.3,0.0,0,0.0,0,61,2,0
Xavier Cullens,56044,LB,MEMPHIS,9,0,0,218,54.8,0,0,43,22.7,4.7,2,0,2.3,1,194,44,1,0,56.1,0,0,17,31.5,5.9,1,5.9,1,54,17,1
Amari Carter,56049,S,MIAMI FL,10,0,0,220,59.8,0,2,17,6.9,11.8,2,3,5.9,0,246,17,2,0,62.8,0,2,11,12.6,18.2,2,9.1,0,87,11,2
Derrick Smith,56050,S,ILLINOIS,8,0,0,187,60.0,0,0,1,0.9,0.0,0,3,0.0,0,113,1,0,0,,0,0,0,0.0,,0,,0,41,0,0
Mike Brown,56054,S,MIAMI OH,3,0,1,221,62.3,0,0,14,15.8,0.0,0,1,7.1,1,101,16,1,0,58.3,0,0,2,5.1,0.0,0,0.0,0,39,2,0
Sterling Weatherford,56055,S,MIAMI OH,3,0,0,221,73.1,1,0,5,5.0,40.0,2,1,10.0,0,101,5,1,0,68.2,0,0,2,5.1,50.0,1,0.0,0,39,2,0
Jaylen Kelly-Powell,56057,S,AKRON,5,0,0,102,57.3,0,0,1,1.6,0.0,0,0,0.0,0,128,2,0,0,,0,0,0,0.0,,0,,0,50,0,0
Hunter Reynolds,56060,S,MICHIGAN,3,0,0,222,68.3,0,1,1,1.6,0.0,0,0,50.0,0,61,1,1,0,,0,0,0,0.0,,0,,0,13,0,0
J'Marick Woods,56062,S,DUKE,8,0,0,154,56.1,0,0,3,2.9,0.0,0,1,0.0,0,105,3,0,0,59.2,0,0,1,2.6,0.0,0,0.0,0,38,1,0
Shakur Brown,56064,CB,MICH STATE,7,0,1,223,83.9,1,1,3,1.1,33.3,1,5,33.3,0,277,3,2,0,59.7,0,0,1,0.8,0.0,0,0.0,0,125,1,0
Reed Blankenship,56065,S,MIDDLE TN,9,0,0,224,67.9,1,1,11,4.1,0.0,0,1,9.1,0,320,13,2,0,64.2,0,0,3,3.6,0.0,0,0.0,0,110,4,0
Cody Smith,56070,LB,MIDDLE TN,9,0,0,224,60.8,0,3,69,35.5,2.9,2,1,6.5,3,203,72,6,0,64.3,0,1,31,48.5,0.0,0,11.3,3,66,32,4
Landon Guidry,56082,S,MISS STATE,5,0,0,227,59.4,0,0,1,1.3,0.0,0,0,0.0,0,76,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Adam Sparks,56085,CB,MISSOURI,5,0,0,229,56.8,0,0,3,3.4,0.0,0,0,0.0,0,87,3,0,0,58.9,0,0,1,2.3,0.0,0,0.0,0,43,1,0
Berdale Robins,56102,CB,NEVADA,8,0,0,239,68.9,1,0,4,1.2,0.0,0,3,12.5,0,333,4,1,0,66.9,1,0,1,0.9,0.0,0,50.0,0,106,1,1
Nephi Sewell,56107,LB,UTAH,5,0,0,328,67.0,0,3,23,11.1,8.7,2,1,6.5,0,217,24,3,0,73.0,0,3,13,10.7,15.4,2,11.5,0,122,13,3
Dillon Thomas,56127,CB,N ILLINOIS,6,0,1,254,60.0,0,0,0,0.8,,0,1,,0,130,1,0,0,,0,0,0,0.0,,0,,0,20,0,0
Cameron Ruiz,56131,CB,NWESTERN,9,0,0,256,76.2,0,0,5,1.8,0.0,0,1,40.0,2,275,5,2,0,76.2,0,0,5,6.3,0.0,0,40.0,2,79,5,2
Tre Sterling,56141,S,OKLA STATE,10,0,0,262,66.4,0,3,16,5.5,0.0,0,0,15.6,1,362,20,4,0,57.7,0,0,2,1.7,0.0,0,0.0,0,121,2,0
Paris Ford,56142,S,PITTSBURGH,7,0,0,268,67.7,1,1,1,1.1,0.0,0,1,100.0,0,262,3,2,0,70.3,1,1,1,1.0,0.0,0,100.0,0,104,1,2
Jason Pinnock,56144,CB,PITTSBURGH,10,0,0,268,41.3,0,1,10,2.8,0.0,0,1,5.0,0,357,10,1,0,44.0,0,1,5,3.7,0.0,0,10.0,0,136,5,1
Tre Avery,56146,CB,RUTGERS,9,0,0,278,60.1,0,1,4,1.6,25.0,1,3,12.5,0,306,5,1,0,63.3,0,1,2,2.2,50.0,1,25.0,0,89,2,1
Jaylin Dickerson,56166,S,S CAROLINA,7,0,0,289,70.8,0,0,1,0.8,0.0,0,0,100.0,1,121,1,1,0,,0,0,0,0.0,,0,,0,48,0,0
Tyler Barnes,56190,S,SO MISS,10,1,0,296,76.1,2,0,9,3.4,11.1,1,0,11.1,0,267,9,2,0,58.9,1,0,1,2.0,0.0,0,50.0,0,49,1,1
Ifeatu Melifonwu,56203,CB,SYRACUSE,11,0,1,304,72.2,0,1,8,1.7,0.0,0,6,31.3,2,459,8,3,0,69.9,0,0,3,1.7,0.0,0,33.3,1,178,3,1
Noah Daniels,56206,CB,TCU,4,0,0,305,50.5,1,1,6,5.5,0.0,0,1,16.7,0,109,6,2,0,53.2,1,1,4,6.9,0.0,0,25.0,0,58,4,2
