player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jordan Simone,16848,S,ARIZONA ST,10,0,0,110,84.7,2,5,23,6.1,8.7,2,2,32.6,4,376,23,11,0,69.9,0,2,10,6.4,0.0,0,30.0,2,156,10,4
Antonio Longino,16849,ED,ARIZONA ST,13,2,0,110,70.6,9,37,449,89.2,10.0,45,0,7.3,10,519,463,56,1,76.7,6,24,192,93.8,14.1,27,9.9,4,211,198,34
Tuli Fakauho,16860,DI,UNLV,10,0,0,325,55.0,1,0,112,100.0,0.9,1,0,0.4,0,116,116,1,0,53.6,0,0,23,100.0,0.0,0,0.0,0,24,24,0
Alexander Trujillo,16868,DI,NEW MEX ST,12,0,0,242,51.7,0,2,279,100.0,0.7,2,2,0.4,0,292,292,2,0,51.1,0,0,59,100.0,0.0,0,0.0,0,65,65,0
Derrick Luetjen,16876,DI,TULSA,13,0,0,320,57.7,0,7,308,100.0,2.6,8,5,1.5,1,325,325,8,0,53.6,0,3,80,100.0,1.3,1,3.1,1,82,82,4
Justin Bell,16879,G,OLE MISS,1,0,0,226,56.1,0,0,5,100.0,0.0,0,3,0.0,0,5,5,0,0,56.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Djwany Mera,16908,ED,RUTGERS,12,0,1,278,50.7,1,6,197,98.6,1.5,3,2,1.8,0,207,204,7,0,53.4,1,3,60,100.0,3.3,2,3.3,0,61,61,4
Najee Johnson,16933,ED,UNLV,11,0,0,325,51.2,1,1,88,69.2,1.1,1,0,1.1,0,130,90,2,0,55.7,1,0,27,87.5,3.7,1,1.9,0,32,28,1
Blake Richmond,16935,S,UNLV,12,0,1,325,57.0,0,1,4,1.1,0.0,0,3,12.5,0,357,4,1,0,59.7,0,0,1,1.0,0.0,0,0.0,0,97,1,0
Sonny Sanitoa,16936,ED,UNLV,12,3,1,325,59.0,2,10,314,99.7,4.5,14,2,2.5,2,324,323,14,1,63.1,1,7,98,99.0,10.2,10,5.1,1,103,102,9
Lewis Hill,16948,CB,NEW MEX ST,12,0,1,242,56.1,0,1,3,0.8,0.0,0,2,16.7,0,381,3,1,0,,0,0,0,0.0,,0,,0,106,0,0
Cedric Lousi,16950,ED,S JOSE ST,10,0,0,285,57.9,2,2,84,94.5,4.8,4,0,2.4,0,91,86,4,0,60.3,1,1,34,97.2,8.8,3,2.9,0,36,35,2
Moses Saucedo,16951,LB,S JOSE ST,3,0,0,285,56.4,0,1,5,21.7,0.0,0,0,10.0,0,23,5,1,0,59.5,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Michael Mudoh,16962,S,TULSA,13,0,0,320,64.3,2,3,38,7.7,10.5,4,2,6.6,0,495,38,5,0,59.1,1,1,21,15.6,9.5,2,4.8,0,135,21,2
Junior Lee,16974,S,UCONN,11,0,0,146,64.3,1,0,4,3.1,25.0,1,0,12.5,0,129,4,1,0,66.1,1,0,2,4.1,50.0,1,25.0,0,49,2,1
Jeff Worthy,16985,DI,ARIZONA,12,0,0,109,67.2,4,15,232,100.0,9.1,21,1,6.3,5,243,243,24,0,65.1,2,7,78,100.0,12.8,10,7.1,1,81,81,10
Anthony Lopez,16986,S,ARIZONA,13,0,0,109,62.3,0,0,31,11.3,0.0,0,0,6.5,2,311,35,2,0,62.6,0,0,19,23.5,0.0,0,10.5,2,85,20,2
Justin Solis,16990,DI,COLORADO,13,0,0,143,62.8,0,6,247,100.0,4.0,10,1,2.4,3,255,255,9,0,62.5,0,4,66,100.0,7.6,5,6.1,2,68,68,6
Oliver Vigille,16994,LB,SYRACUSE,6,0,0,304,56.0,1,1,35,60.7,2.9,1,0,2.9,0,61,37,2,0,56.7,1,0,10,60.0,0.0,0,5.0,0,20,12,1
John Raymon,16995,DI,SYRACUSE,12,0,0,304,64.7,1,11,185,100.0,7.0,13,1,3.2,0,192,192,12,0,67.9,0,8,65,100.0,13.8,9,6.2,0,67,67,8
Joe Kawulok,16997,ED,COLO STATE,13,2,0,144,59.6,3,16,322,100.0,6.5,21,2,4.5,5,341,341,24,0,56.1,1,5,106,100.0,5.7,6,4.7,2,116,116,8
Martavius Foster,16998,ED,COLO STATE,13,1,2,144,75.4,4,17,303,94.4,8.3,25,6,5.4,6,342,323,27,0,71.9,2,8,97,91.4,10.3,10,6.2,1,116,106,11
Damon Knox,17009,DI,MICH STATE,14,0,0,223,66.2,0,9,140,100.0,6.4,9,1,3.2,0,154,154,9,0,69.1,0,3,31,100.0,9.7,3,4.8,0,38,38,3
Mike Minns,17015,DI,BOWL GREEN,13,0,0,122,60.3,0,8,207,100.0,4.3,9,3,1.9,0,216,216,8,0,59.9,0,2,57,100.0,7.0,4,1.8,0,61,61,2
Dernard Turner,17016,S,BOWL GREEN,14,0,0,122,71.2,2,1,9,1.7,11.1,1,2,16.7,0,525,9,3,0,62.4,1,0,4,2.0,0.0,0,12.5,0,201,4,1
Drew Douglas,17023,LB,UTSA,10,0,0,331,69.4,7,9,67,18.3,9.0,6,2,14.9,2,377,69,18,0,73.7,1,5,20,18.7,20.0,4,20.0,1,107,20,7
Dejon Brown,17027,LB,W KENTUCKY,13,2,0,346,64.0,1,13,62,22.8,9.7,6,2,14.5,2,289,66,16,0,62.5,0,9,29,46.3,17.2,5,15.5,0,67,31,9
Gavin Rocker,17030,ED,W KENTUCKY,14,0,0,346,61.9,4,24,337,98.9,8.0,27,2,5.3,4,353,349,32,0,63.0,1,11,86,97.8,12.8,11,10.5,3,91,89,15
Trevon Stewart,17050,CB,HOUSTON,14,0,0,182,73.7,1,9,70,14.2,12.9,9,1,15.7,6,508,72,16,0,80.9,1,6,43,22.4,18.6,8,22.1,6,201,45,13
Tomme Mark,17051,DI,HOUSTON,14,0,0,182,49.5,0,11,316,100.0,0.9,3,0,1.7,0,327,327,11,0,52.4,0,3,90,100.0,2.2,2,1.7,0,93,93,3
Tyler Henington,17071,DI,COLORADO,1,0,0,143,69.9,0,0,8,100.0,12.5,1,0,12.5,1,8,8,1,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Terry Jackson,17080,DI,COLO STATE,11,0,0,144,60.8,1,5,140,99.3,4.3,6,2,2.1,0,147,146,6,0,61.1,0,1,26,100.0,7.7,2,1.9,0,28,28,1
SteveO Michel,17081,ED,COLO STATE,13,0,0,144,76.9,12,18,188,97.2,14.4,27,1,9.0,2,213,207,32,0,81.1,5,13,75,98.8,24.0,18,14.7,2,85,84,20
Jefferson Ashiru,17088,LB,MARYLAND,5,0,0,215,68.8,0,0,2,2.3,0.0,0,0,50.0,1,88,2,1,0,60.0,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Bryan Baird,17089,ED,BOWL GREEN,10,0,0,122,53.0,0,9,102,96.4,2.0,2,1,4.4,0,110,106,9,0,51.5,0,1,26,100.0,0.0,0,1.9,0,28,28,1
Duke Wheeler,17090,S,UTSA,11,0,0,331,60.0,0,1,1,0.4,0.0,0,2,50.0,0,278,1,1,0,,0,0,0,0.0,,0,,0,80,0,0
Graham Rowley,17103,DI,BYU,13,0,0,128,51.9,1,1,181,99.5,1.7,3,0,1.1,1,185,184,3,0,59.8,0,1,34,100.0,8.8,3,4.4,1,34,34,2
Jherremya Leuta-Douyere,17105,ED,BYU,11,0,0,128,63.3,6,9,109,35.0,14.7,16,0,7.8,1,317,111,16,0,69.2,5,6,45,61.0,20.0,9,12.2,0,77,47,11
Wayne Morgan,17112,CB,SYRACUSE,9,0,2,304,51.8,0,1,3,3.5,0.0,0,2,16.7,0,85,3,1,0,58.3,0,1,1,3.7,0.0,0,50.0,0,27,1,1
Melvin Holland,17122,DI,HOUSTON,2,0,0,182,56.0,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Haden Gregory,17134,LB,ARIZONA,7,0,0,109,52.5,0,0,13,22.0,0.0,0,0,0.0,0,59,13,0,0,53.9,0,0,6,66.7,0.0,0,0.0,0,9,6,0
Antonio Smothers Jr.,17135,LB,ARIZONA,6,0,0,109,56.9,1,0,13,77.8,0.0,0,0,3.8,0,18,14,1,0,61.8,1,0,4,71.4,0.0,0,12.5,0,7,5,1
RJ Williamson,17159,S,MICH STATE,6,0,0,223,59.1,0,0,1,0.6,0.0,0,2,0.0,0,174,1,0,0,59.1,0,0,1,2.2,0.0,0,0.0,0,45,1,0
Kennedy Ubabuike,17161,DI,UTSA,8,0,0,331,54.3,0,0,42,100.0,0.0,0,0,0.0,0,43,43,0,0,55.7,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Justyn Eddins,17164,ED,UTSA,10,0,0,331,62.8,0,2,91,100.0,7.7,7,1,1.1,0,94,94,2,0,55.5,0,1,18,100.0,5.6,1,2.8,0,20,20,1
Mauricio Sanchez,17166,S,UTSA,10,0,0,331,60.0,0,2,7,3.5,14.3,1,1,14.3,0,229,8,2,0,63.9,0,2,4,7.7,25.0,1,25.0,0,65,5,2
Ge'Monee Brown,17170,DI,W KENTUCKY,14,0,0,346,61.5,2,6,201,100.0,3.5,7,1,3.0,2,208,208,10,0,65.9,1,3,55,100.0,7.3,4,7.3,2,58,58,6
Nick Holt,17172,LB,W KENTUCKY,14,0,0,346,79.1,1,13,72,14.7,9.7,7,0,18.1,6,517,76,20,0,57.1,0,5,34,26.3,8.8,3,7.4,0,137,36,5
Wonderful Terry,17176,CB,W KENTUCKY,12,0,0,346,60.3,0,1,3,0.9,33.3,1,0,16.7,0,330,3,1,0,61.4,0,1,1,1.1,100.0,1,50.0,0,91,1,1
Remington Peck,17178,DI,BYU,8,0,0,128,54.7,0,1,69,96.0,2.9,2,1,2.2,1,75,72,2,0,57.4,0,0,16,94.7,6.3,1,6.3,1,19,18,1
Marquise Vann,17191,LB,UCONN,11,0,0,146,56.0,0,0,3,1.9,0.0,0,1,0.0,0,207,4,0,0,,0,0,0,0.0,,0,,0,37,0,0
Julian Campenni,17192,DI,UCONN,13,0,0,146,67.2,2,13,222,100.0,7.7,17,0,3.8,1,230,230,16,0,67.1,0,4,38,100.0,13.2,5,5.3,0,40,40,4
Sir Thomas Jackson,17208,LB,ARIZONA,13,0,0,109,55.1,1,1,29,20.8,0.0,0,0,6.9,1,154,32,3,0,49.3,0,1,17,42.9,0.0,0,2.9,0,42,18,1
Rony Charles,17214,DI,SYRACUSE,3,0,0,304,75.5,0,2,15,100.0,20.0,3,0,6.7,0,15,15,2,0,,0,0,0,,,0,,0,0,0,0
Luke Arciniega,17218,ED,SYRACUSE,8,0,0,304,61.6,3,1,126,93.6,9.5,12,0,4.8,4,140,131,8,0,56.0,0,0,48,92.5,6.3,3,4.2,2,53,49,2
Justin Hansen,17225,DI,COLO STATE,11,0,0,144,55.7,0,1,65,100.0,1.5,1,0,0.8,0,66,66,1,0,59.0,0,1,21,100.0,4.8,1,2.4,0,21,21,1
Taylor Royster,17234,DI,BOWL GREEN,14,1,0,122,60.2,3,21,427,97.6,5.6,24,2,4.4,7,454,443,31,0,54.8,0,8,158,97.6,3.8,6,4.4,3,170,166,11
Darrell Hunter II,17235,CB,BOWL GREEN,2,0,0,122,58.5,0,0,2,4.3,0.0,0,0,0.0,0,47,2,0,0,60.0,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Nick Newton,17246,LB,W KENTUCKY,12,1,0,346,59.2,1,7,70,36.0,2.9,2,0,7.1,1,197,71,9,0,60.1,1,4,30,55.6,6.7,2,8.3,0,54,30,5
Bryan Shorter,17248,DI,W KENTUCKY,13,1,0,346,53.6,0,3,168,100.0,1.2,2,1,1.5,1,173,173,4,0,53.9,0,1,37,100.0,2.7,1,1.4,0,38,38,1
Teu Kautai,17251,LB,BYU,12,0,0,128,57.5,1,2,25,19.2,16.0,4,0,6.0,0,130,25,3,0,64.2,1,1,13,37.1,23.1,3,7.7,0,35,13,2
Torsten Rotto,17262,ED,STANFORD,8,0,0,300,60.1,1,8,40,97.7,12.5,5,1,11.3,0,44,43,9,0,54.9,0,6,22,100.0,9.1,2,13.6,0,23,23,6
Travis Blanks,17272,CB,CLEMSON,15,0,0,140,55.4,0,6,25,10.0,8.0,2,1,16.0,1,249,25,7,0,47.6,0,3,12,13.6,8.3,1,12.5,0,88,12,3
Roderick Byers,17274,DI,CLEMSON,13,1,0,140,61.8,0,3,61,100.0,3.3,2,0,2.5,0,63,63,3,0,65.2,0,3,20,100.0,10.0,2,7.5,0,21,21,3
Quinton Bradley,17285,ED,IDAHO,12,4,0,185,77.0,11,28,338,99.2,11.8,40,2,7.2,5,355,352,44,0,79.1,3,14,93,99.0,19.4,18,11.3,2,99,98,19
Tyler Roberts,17293,ED,TROY,11,1,0,318,83.9,11,22,204,88.4,16.7,34,1,12.0,8,249,220,41,0,83.3,7,9,79,87.8,25.3,20,16.5,5,98,86,21
J.J. Whittaker,17302,CB,S DIEGO ST,14,0,0,284,65.9,1,1,9,2.1,11.1,1,10,11.1,0,421,9,2,0,50.2,0,1,6,4.2,0.0,0,8.3,0,142,6,1
Demond Smith,17312,S,GA TECH,11,0,0,176,64.1,1,0,5,2.0,0.0,0,0,10.0,0,256,5,1,0,57.4,0,0,2,2.5,0.0,0,0.0,0,79,2,0
Ronnie Harris,17338,CB,STANFORD,12,0,1,300,70.3,0,0,1,0.3,0.0,0,2,100.0,1,374,1,1,0,70.3,0,0,1,0.6,0.0,0,100.0,1,162,1,1
Nate Lohn,17340,DI,STANFORD,8,0,0,300,62.2,1,3,65,100.0,7.7,5,0,4.6,1,71,71,5,0,67.1,1,3,36,100.0,13.9,5,8.3,1,39,39,5
Todd Hunt,17342,DI,FRESNO ST,12,1,0,169,63.9,4,14,304,100.0,5.6,17,0,3.9,3,314,314,21,0,64.7,2,5,81,100.0,11.1,9,6.8,2,83,83,9
Kaylyn Ayers,17368,ED,IDAHO,10,0,0,185,56.5,1,3,100,98.1,3.0,3,1,4.0,2,103,101,6,0,56.4,0,1,22,95.7,4.5,1,6.8,1,23,22,2
Lance McDowdell,17369,DI,UCF,12,1,0,323,59.4,1,5,205,100.0,2.9,6,4,1.5,0,220,220,6,1,61.1,1,3,59,100.0,6.8,4,3.4,0,61,61,4
D.J. Johnson,17373,DI,TROY,8,0,0,318,57.3,0,1,53,100.0,3.8,2,0,2.8,1,54,54,2,0,62.4,0,1,7,100.0,14.3,1,7.1,0,7,7,1
Carnell Simon,17375,ED,TROY,10,1,0,318,54.2,0,0,43,72.6,2.3,1,0,0.0,0,62,45,0,0,60.1,0,0,8,61.5,12.5,1,0.0,0,13,8,0
Christian Heyward,17387,DI,S DIEGO ST,10,1,0,284,66.8,7,6,206,99.5,5.8,12,2,4.1,2,217,216,15,0,64.7,5,2,61,100.0,9.8,6,7.4,1,68,68,8
Domonique Noble,17400,LB,GA TECH,7,0,0,176,62.5,1,5,16,28.6,18.8,3,0,18.8,0,56,16,6,0,53.6,0,0,6,35.3,0.0,0,0.0,0,17,6,0
Craig Jones,17415,LB,STANFORD,4,0,0,300,53.5,0,0,5,20.0,0.0,0,0,0.0,0,25,5,0,0,53.8,0,0,4,28.6,0.0,0,0.0,0,14,4,0
Kelton Brackett,17420,CB,UMASS,7,0,0,216,46.2,0,1,9,4.1,0.0,0,4,5.6,0,244,10,1,0,49.9,0,0,4,6.8,0.0,0,0.0,0,74,5,0
Domenic Spencer,17450,LB,UCF,12,0,0,323,60.2,1,5,37,13.4,2.7,1,0,13.5,2,290,39,8,0,53.6,0,2,15,15.5,6.7,1,6.7,0,97,15,2
Lamarcus Farmer,17454,CB,TROY,12,0,0,318,58.3,0,0,1,0.4,0.0,0,3,0.0,0,240,1,0,0,58.3,0,0,1,1.3,0.0,0,0.0,0,80,1,0
Lonnie Gosha,17455,DI,TROY,12,0,0,318,55.7,0,8,167,99.5,2.4,4,1,2.4,0,182,181,8,0,54.9,0,4,49,100.0,2.0,1,4.1,0,55,55,4
Montres Kitchens,17458,S,TROY,12,0,0,318,57.5,0,0,1,0.6,0.0,0,1,0.0,0,341,2,0,0,58.9,0,0,1,0.9,0.0,0,0.0,0,110,1,0
Jake Fely,17463,LB,S DIEGO ST,12,1,0,284,74.6,6,16,127,41.9,11.8,15,5,12.6,5,308,129,27,0,81.0,2,9,45,44.6,26.7,12,21.1,4,101,45,15
Kodi Whitfield,17489,S,STANFORD,14,0,0,300,65.8,0,3,6,1.4,0.0,0,0,41.7,1,498,7,4,0,56.0,0,1,2,1.0,0.0,0,25.0,0,199,2,1
Suli Faletuipapai,17494,DI,FRESNO ST,1,0,0,169,61.4,1,0,9,100.0,11.1,1,0,5.6,0,9,9,1,0,62.4,1,0,7,100.0,14.3,1,7.1,0,7,7,1
Kyrian Obidiegwu,17496,ED,FRESNO ST,1,0,0,169,59.5,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,,0,0,0,,,0,,0,0,0,0
Collins Mauldin,17503,ED,CLEMSON,1,0,0,140,56.6,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Darrin Reddick,17527,S,TROY,12,0,0,318,63.9,0,0,6,3.0,0.0,0,0,16.7,1,199,6,1,0,53.9,0,0,4,4.9,0.0,0,0.0,0,81,4,0
Jon Sanchez,17534,ED,S DIEGO ST,14,1,0,284,56.7,2,11,342,94.2,4.1,14,1,3.1,4,379,357,17,0,53.4,1,6,114,93.2,5.3,6,3.1,0,132,123,7
Jabari Hunt,17545,DI,GA TECH,8,0,0,176,55.2,3,1,131,99.3,1.5,2,1,1.5,0,137,136,4,0,56.9,2,0,37,97.4,2.7,1,2.7,0,39,38,2
Sam Shober,17565,ED,STANFORD,5,0,0,300,58.9,1,2,25,71.4,12.0,3,1,10.0,1,42,30,4,0,60.3,1,1,20,95.8,15.0,3,10.0,1,24,23,3
Connor Healy,17570,LB,AIR FORCE,9,0,0,101,59.8,5,2,75,34.1,6.7,5,0,7.3,2,232,79,9,0,65.2,3,1,28,42.3,10.7,3,14.3,2,71,30,6
Zack Bullock,17606,ED,USF,13,1,0,327,58.8,3,22,290,86.7,6.2,18,0,5.0,2,346,300,27,0,57.6,2,10,125,89.4,7.2,9,5.6,1,142,127,13
Denzel Devall,17645,ED,ALABAMA,15,1,0,103,62.4,1,15,198,77.4,9.1,18,0,5.1,2,265,205,18,1,67.5,1,9,82,93.4,15.9,13,8.5,2,91,85,12
Alex Hansen,17651,DI,AIR FORCE,14,3,1,101,74.3,9,20,393,98.3,10.2,40,3,5.5,7,418,411,36,0,72.3,3,7,120,99.2,15.0,18,7.5,4,130,129,14
Carlutorbantu Zaramo,17660,DI,BALL ST,8,0,0,117,57.5,0,0,59,100.0,1.7,1,0,1.7,1,61,61,1,0,57.8,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Keenan Noel,17664,DI,BALL ST,11,4,0,117,62.5,0,2,99,100.0,3.0,3,0,2.0,1,104,104,3,1,60.2,0,0,25,100.0,4.0,1,0.0,0,27,27,0
Ben Ingle,17665,LB,BALL ST,12,0,0,117,66.2,1,7,42,12.0,9.5,4,0,11.9,1,358,43,9,0,72.3,1,4,16,20.5,12.5,2,15.6,0,83,17,5
Justin Garrett,17674,LB,AUBURN,12,0,0,115,68.8,3,5,42,13.5,11.9,5,1,14.3,2,326,44,10,0,63.3,0,4,18,20.2,11.1,2,16.7,1,94,19,5
C.J. Garye,17683,LB,USF,2,0,0,327,56.0,0,0,4,7.7,0.0,0,0,0.0,0,52,4,0,0,,0,0,0,0.0,,0,,0,10,0,0
Anthony Swain,17693,LB,SO MISS,11,1,0,296,59.3,0,1,18,15.5,5.6,1,2,2.8,0,129,20,1,1,60.4,0,1,6,16.7,0.0,0,8.3,0,42,7,1
Stephen Burns,17722,DI,APP STATE,12,1,0,108,63.8,1,3,110,96.7,6.4,7,1,2.7,1,120,116,5,0,58.9,0,1,38,100.0,5.3,2,3.9,1,38,38,2
Osvaldo Sombo,17723,ED,APP STATE,13,1,0,108,70.8,0,7,87,51.7,10.3,9,0,7.5,3,176,91,10,0,63.3,0,3,27,51.9,14.8,4,5.6,0,54,28,3
Michael Ayers,17728,ED,BALL ST,12,0,0,117,54.9,3,5,237,82.9,3.0,7,1,2.5,2,299,248,10,0,62.3,3,2,55,86.4,9.1,5,8.2,2,66,57,7
Charleston Girley,17739,CB,ARK STATE,10,0,0,113,81.2,1,1,7,3.5,14.3,1,0,42.9,2,199,7,4,0,72.4,0,0,1,1.2,100.0,1,100.0,1,82,1,1
Rocky Hayes,17740,CB,ARK STATE,13,0,0,113,53.6,1,2,14,3.0,0.0,0,3,10.7,0,474,14,3,0,51.2,0,0,5,3.0,0.0,0,0.0,0,165,5,0
Demetrius Hill,17743,DI,USF,13,3,0,327,61.2,7,8,259,92.0,5.4,14,2,4.1,3,288,265,18,1,67.6,5,5,115,90.8,10.4,12,7.0,3,131,119,13
Cody Temple,17753,DI,USC,10,0,0,326,56.6,0,1,67,100.0,1.5,1,1,0.7,0,71,71,1,0,56.7,0,1,27,100.0,3.7,1,1.9,0,27,27,1
Lamar Dawson,17755,LB,USC,8,0,0,326,61.0,0,7,17,12.9,23.5,4,0,20.6,0,140,18,7,0,66.7,0,7,10,15.6,40.0,4,35.0,0,64,10,7
Demarcus Hodge,17783,DI,ARKANSAS,13,0,0,111,79.5,1,9,168,100.0,8.9,15,1,3.6,1,172,172,11,0,85.1,1,3,45,100.0,15.6,7,4.4,0,47,47,4
Dexter Walker,17791,ED,AIR FORCE,9,1,0,101,58.2,4,4,60,30.9,5.0,3,1,6.7,0,207,64,8,0,54.6,1,1,21,34.8,4.8,1,4.8,0,66,23,2
Kristov George,17792,ED,AIR FORCE,3,0,0,101,57.3,0,0,3,25.0,0.0,0,0,0.0,0,12,3,0,0,57.6,0,0,2,40.0,0.0,0,0.0,0,5,2,0
D.J. Ward,17799,LB,APP STATE,6,0,0,108,54.8,0,0,4,10.2,0.0,0,0,0.0,0,49,5,0,0,55.4,0,0,2,25.0,0.0,0,0.0,0,12,3,0
Julian Jackson,17806,DI,BALL ST,12,2,0,117,59.4,0,2,108,100.0,1.9,2,0,0.9,0,113,113,2,2,68.9,0,2,24,100.0,8.3,2,4.2,0,26,26,2
Avery Bailey,17808,LB,BALL ST,4,0,0,117,56.9,0,0,6,9.0,0.0,0,0,0.0,0,67,6,0,0,58.2,0,0,2,12.5,0.0,0,0.0,0,16,2,0
Chris Stone,17826,ED,ARK STATE,12,3,1,113,61.9,8,28,382,100.0,6.0,23,1,5.2,2,396,396,38,0,65.8,6,11,144,100.0,9.7,14,7.3,2,150,150,19
James Hamilton,17828,DI,USF,13,0,0,327,59.0,0,14,262,100.0,6.1,16,2,3.4,2,275,275,16,0,62.2,0,9,89,100.0,11.2,10,6.2,1,90,90,10
Tashon Whitehurst,17829,LB,USF,10,0,0,327,77.8,1,4,28,16.3,28.6,8,0,12.5,1,178,29,6,0,76.3,1,3,15,15.6,40.0,6,13.3,0,96,15,4
Jamie Byrd,17830,S,USF,13,0,0,327,73.6,3,10,77,16.4,10.4,8,2,14.9,5,495,81,18,0,75.9,3,3,35,17.6,11.4,4,14.3,2,199,35,8
Joshua Posley,17847,ED,BALL ST,12,1,0,117,80.2,6,25,325,97.7,12.0,39,0,5.7,3,347,339,34,0,89.3,1,11,71,98.7,19.7,14,12.7,3,76,75,15
Trevor Kelly,17857,DI,CAL,12,0,0,130,63.7,1,4,60,97.0,8.3,5,1,5.8,1,66,64,6,0,65.7,1,2,16,95.0,18.8,3,15.6,1,20,19,4
Osazuwamen Igbinosun,17868,ED,BALL ST,12,0,0,117,68.7,7,15,186,99.0,11.8,22,3,6.5,1,193,191,23,0,69.9,3,4,36,100.0,25.0,9,12.5,1,37,37,8
Kris Frost,17874,LB,AUBURN,13,0,0,115,58.0,1,3,22,6.2,4.5,1,1,13.6,1,373,23,5,0,57.7,1,2,9,8.5,11.1,1,16.7,0,118,10,3
Grant Campbell,17877,LB,BAYLOR,13,0,0,118,57.7,2,9,65,13.3,3.1,2,3,13.1,3,510,68,14,0,44.8,0,2,13,10.2,0.0,0,7.7,0,137,14,2
Shawn Oakman,17881,ED,BAYLOR,12,0,0,118,70.1,7,34,368,100.0,13.0,48,5,6.7,4,396,396,45,0,78.3,2,20,99,100.0,26.3,26,15.2,4,108,108,26
Travis Pitzonka,17902,LB,BUFFALO,8,0,0,126,56.6,0,1,13,24.1,7.7,1,0,11.5,1,58,14,2,0,51.2,0,0,8,37.5,0.0,0,0.0,0,24,9,0
Clay Dawson,17903,DI,E MICHIGAN,12,0,1,160,63.4,4,11,233,100.0,7.3,17,4,5.4,5,242,242,20,0,69.1,0,7,63,100.0,15.9,10,11.9,4,66,66,11
Joel Willis,17930,CB,CAL,1,0,0,130,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jalen Jefferson,17932,LB,CAL,11,1,0,130,73.8,3,2,20,9.8,5.0,1,1,22.5,2,235,23,7,0,56.6,1,0,9,13.0,11.1,1,5.6,0,77,10,1
Robinson Eugene,17935,ED,FAU,11,0,0,165,58.1,2,3,125,99.2,4.8,6,1,2.8,1,133,132,6,0,60.6,1,2,41,97.9,9.8,4,6.1,1,47,46,4
Terrell Stanley,17954,DI,E CAROLINA,12,1,1,156,71.7,2,14,239,100.0,7.1,17,3,5.0,4,256,256,20,1,73.4,0,9,95,100.0,10.5,10,6.8,2,100,100,11
Okezie Alozie,17963,S,BUFFALO,12,0,0,126,79.7,1,9,60,15.0,11.7,7,0,15.0,4,414,62,14,0,84.4,1,5,21,16.4,28.6,6,23.8,2,134,22,8
Derrick Mitchell Jr.,17969,DI,FLORIDA ST,8,0,0,167,74.9,1,6,54,100.0,16.7,9,0,6.5,0,54,54,7,0,71.2,1,4,19,100.0,21.1,4,13.2,0,19,19,5
Puka Lopa,17999,ED,CAL,8,0,0,130,59.1,1,1,54,100.0,7.4,4,0,3.7,1,56,56,3,0,54.9,0,0,21,100.0,0.0,0,4.8,1,21,21,1
Todd Barr,18000,ED,CAL,13,0,0,130,62.5,1,7,134,100.0,9.7,13,0,6.0,4,137,137,12,0,57.8,0,1,39,100.0,10.3,4,3.8,1,41,41,2
Deion Williams,18007,ED,DUKE,13,0,0,154,52.9,5,9,266,87.9,3.8,10,0,3.0,1,314,276,15,0,56.7,0,6,86,87.6,7.0,6,4.7,1,105,92,7
Britton Grier,18008,ED,DUKE,13,0,0,154,51.6,1,4,165,95.6,2.4,4,0,2.1,1,180,172,6,0,53.6,1,2,54,96.7,5.6,3,2.8,0,60,58,3
Jamal Palmer,18011,ED,BAYLOR,13,0,0,118,74.2,10,46,373,99.3,14.2,53,2,9.1,6,407,404,62,0,80.8,4,20,107,100.0,29.0,31,13.1,2,119,119,26
Darrian Dyson,18014,DI,FIU,10,1,0,166,56.0,0,2,178,99.5,1.7,3,1,1.1,1,182,181,3,1,58.1,0,2,62,98.5,4.8,3,1.6,0,65,64,2
Malachi Moore,18022,ED,BOSTON COL,8,0,0,121,58.2,0,2,42,97.7,4.8,2,0,2.4,0,43,42,2,0,62.9,0,2,18,100.0,11.1,2,5.6,0,18,18,2
