player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Justin Medlock,158497,LB,SMU,4,0,0,287,58.2,0,0,2,16.7,0.0,0,0,0.0,0,18,3,0,0,,0,0,0,0.0,,0,,0,2,0,0
Bryce Grays,158511,S,UTSA,10,0,0,331,60.7,0,0,8,14.5,0.0,0,0,12.5,1,62,9,1,0,63.9,0,0,3,18.2,0.0,0,33.3,1,22,4,1
Bryson Lamb,158514,DI,WASH STATE,13,1,0,341,54.9,2,4,169,97.9,3.0,5,0,1.8,0,187,183,6,0,54.8,0,4,63,100.0,4.8,3,3.2,0,71,71,4
Rashad McKenzie,158517,DI,WASH STATE,2,0,0,341,56.4,0,0,12,92.9,0.0,0,0,0.0,0,14,13,0,0,58.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Javan Robinson,158522,CB,ARIZONA ST,14,0,1,110,54.4,0,0,4,0.9,0.0,0,3,0.0,0,468,4,0,0,56.1,0,0,2,1.2,0.0,0,0.0,0,163,2,0
Jakobus Seth,158524,DI,NEVADA,2,0,0,239,55.4,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Reece Sylvester,158527,S,WASH STATE,4,0,0,341,60.0,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Mason Graham,158535,DI,MICHIGAN,12,1,0,222,81.1,9,20,318,100.0,13.8,44,1,6.1,5,338,338,34,1,86.8,8,12,130,100.0,21.5,28,10.8,4,140,140,24
Will Johnson,158536,CB,MICHIGAN,6,0,0,222,64.9,1,0,4,2.2,0.0,0,2,12.5,0,186,4,1,0,68.6,1,0,1,1.6,0.0,0,50.0,0,63,1,1
Kody Jones,158538,S,MICHIGAN,3,0,0,222,60.0,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Joel Metzger,158542,LB,MICHIGAN,1,0,0,222,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Derrick Moore,158543,ED,MICHIGAN,12,1,0,222,86.5,7,27,248,87.6,23.4,58,3,8.1,3,306,268,37,0,87.4,6,17,108,83.7,35.2,38,13.4,3,141,118,26
Keon Sabb,158546,S,ALABAMA,7,1,0,103,66.5,0,1,14,6.1,7.1,1,1,3.6,0,261,16,1,0,66.1,0,1,2,2.0,50.0,1,25.0,0,98,2,1
Alfonzo Allen,158549,CB,FLORIDA,3,0,0,163,50.7,1,0,7,23.3,0.0,0,0,7.1,0,30,7,1,0,53.2,1,0,4,33.3,0.0,0,12.5,0,12,4,1
Reggie Bush,158552,CB,BAYLOR,10,0,0,118,58.7,0,0,2,2.0,0.0,0,0,0.0,0,101,2,0,0,,0,0,0,0.0,,0,,0,30,0,0
Jeremy Evans,158556,LB,BAYLOR,2,0,0,118,59.8,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Corey Gordon Jr.,158557,S,BAYLOR,11,0,0,118,61.7,0,0,4,1.7,25.0,1,1,0.0,0,234,4,0,0,57.8,0,0,1,1.2,0.0,0,0.0,0,84,1,0
Kyler Jordan,158561,ED,BAYLOR,13,0,0,118,55.3,1,3,92,63.4,3.3,3,0,2.2,0,161,102,4,0,56.4,0,2,32,54.5,3.1,1,3.1,0,66,36,2
Jackie Marshall,158563,DI,BAYLOR,13,0,0,118,63.9,3,22,310,99.4,10.3,32,3,5.0,3,331,329,28,0,63.5,1,12,118,99.2,11.9,14,7.2,2,127,126,15
Kaian Roberts-Day,158569,DI,BAYLOR,8,0,0,118,51.9,0,2,65,98.6,0.0,0,1,3.1,1,71,70,3,0,54.9,0,1,30,97.1,0.0,0,5.0,1,34,33,2
Devonte Tezino,158573,DI,BAYLOR,11,0,0,118,53.9,0,3,116,98.5,3.4,4,0,1.3,0,133,131,3,0,56.2,0,2,34,100.0,5.9,2,2.9,0,42,42,2
Kade Kostus,158593,ED,C MICHIGAN,12,0,0,134,49.5,0,6,220,98.7,2.3,5,1,1.8,1,237,234,7,0,52.9,0,4,88,98.9,4.5,4,3.4,1,93,92,5
Jordan Kwiatkowski,158595,LB,C MICHIGAN,12,0,1,134,64.4,1,3,30,13.5,10.0,3,1,6.7,0,252,34,4,0,74.4,0,1,14,16.5,21.4,3,3.6,0,91,15,1
Donovan Branch,158608,ED,UCONN,13,0,1,146,66.5,6,9,169,57.9,10.1,17,1,5.0,1,309,179,16,0,69.7,3,5,58,52.6,15.5,9,8.6,1,114,60,9
D'Mon Brinson,158609,S,UCONN,13,0,0,146,48.3,0,1,1,0.6,0.0,0,1,50.0,0,514,3,1,0,59.9,0,0,1,0.6,0.0,0,0.0,0,180,1,0
Thaddeus Dixon,158614,CB,WASHINGTON,13,0,1,340,54.3,0,3,6,1.6,16.7,1,6,25.0,0,377,6,3,0,54.2,0,3,4,2.5,25.0,1,37.5,0,160,4,3
Matt Hoffman,158619,ED,UCONN,7,0,0,146,59.5,0,4,29,96.8,3.4,1,0,10.3,1,31,30,5,0,62.5,0,3,13,100.0,7.7,1,19.2,1,13,13,4
Lee Molette III,158623,S,UCONN,7,0,0,146,56.8,0,2,7,4.4,14.3,1,0,14.3,0,158,7,2,0,58.5,0,2,4,7.4,25.0,1,25.0,0,54,4,2
Bryce Anderson,158640,S,TEXAS A&M,13,1,1,312,66.8,1,1,15,4.9,6.7,1,1,6.7,0,309,15,2,0,54.9,0,0,5,4.8,0.0,0,0.0,0,104,5,0
Drew Beltran,158642,DI,TEXAS A&M,2,0,0,312,59.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Gabriel Brownlow-Dindy,158644,DI,TEXAS A&M,2,0,0,312,57.1,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Marquis Groves-Killebrew,158649,CB,ARIZONA,9,0,0,109,69.3,0,0,1,0.4,0.0,0,2,100.0,1,234,1,1,0,,0,0,0,0.0,,0,,0,81,0,0
Denver Harris,158651,CB,UTSA,11,1,0,331,89.2,0,1,3,1.3,0.0,0,7,16.7,0,239,3,1,0,,0,0,0,0.0,,0,,0,68,0,0
Anthony Lucas,158657,ED,USC,6,0,0,326,75.1,7,7,100,92.9,13.0,13,2,7.0,0,112,104,14,0,85.1,4,4,30,93.9,20.0,6,13.3,0,33,31,8
Walter Nolen,158666,DI,OLE MISS,13,2,0,226,75.0,4,25,331,99.7,10.9,36,3,6.2,6,363,362,35,1,80.8,3,15,113,100.0,19.5,22,9.7,2,127,127,20
LT Overton,158667,ED,ALABAMA,13,1,0,103,77.6,4,32,244,93.1,18.0,44,1,8.6,3,275,256,39,0,81.8,4,25,98,95.3,27.6,27,17.9,3,106,101,32
Cody Polk,158668,DI,TEXAS A&M,2,0,0,312,58.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Kent Robinson,158669,CB,W KENTUCKY,14,0,0,346,59.8,0,0,13,4.7,0.0,0,1,15.4,2,299,14,2,0,55.0,0,0,2,2.2,0.0,0,0.0,0,90,2,0
Shemar Stewart,158675,ED,TEXAS A&M,12,1,0,312,67.2,4,33,291,100.0,12.4,36,2,7.0,2,315,315,39,0,73.5,1,21,96,100.0,21.9,21,13.5,2,106,106,24
Malick Sylla,158676,ED,TEXAS A&M,6,0,0,312,76.6,2,1,24,100.0,20.8,5,0,14.6,2,26,26,5,0,85.2,2,0,8,100.0,50.0,4,37.5,2,9,9,4
Enai White,158684,ED,TEXAS A&M,2,0,0,312,64.9,0,0,5,100.0,20.0,1,0,0.0,0,5,5,0,0,66.6,0,0,3,100.0,33.3,1,0.0,0,3,3,0
Austin Brown,158689,S,WISCONSIN,12,0,1,349,72.1,0,3,8,3.7,25.0,2,1,31.3,1,245,9,4,0,79.2,0,1,4,3.6,25.0,1,37.5,1,111,4,2
Gabe Kirschke,158699,ED,COLO STATE,13,3,1,144,72.1,5,29,340,98.4,12.1,41,1,7.1,7,369,363,41,1,71.0,4,18,133,98.7,18.8,25,11.3,4,149,147,26
Tristan Monday,158705,DI,ARIZONA ST,2,0,0,110,56.1,0,0,8,100.0,0.0,0,0,0.0,0,9,9,0,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Curt Neal,158706,DI,WISCONSIN,12,0,1,349,64.4,5,5,181,100.0,5.5,10,3,3.3,1,191,191,11,0,66.3,3,4,73,100.0,9.6,7,6.2,1,76,76,8
Aidan Vaughan,158711,LB,LIBERTY,7,0,0,206,53.9,0,1,6,12.2,0.0,0,0,8.3,0,49,6,1,0,55.2,0,1,4,21.1,0.0,0,12.5,0,19,4,1
Tacario Davis,158719,CB,ARIZONA,12,0,0,109,64.5,0,2,3,0.8,0.0,0,4,33.3,0,374,3,2,0,65.2,0,1,1,0.7,0.0,0,50.0,0,136,1,1
Russell Davis II,158720,ED,WASHINGTON,3,0,0,340,89.8,1,5,31,100.0,29.0,9,0,19.4,3,31,31,9,0,91.0,1,3,18,100.0,33.3,6,27.8,3,18,18,7
Isaiah Johnson,158728,DI,ARIZONA,10,0,0,109,64.6,0,7,86,100.0,8.1,7,2,6.4,2,89,89,9,0,63.2,0,4,30,100.0,10.0,3,10.0,1,32,32,5
Jacob Kongaika,158730,DI,ARIZONA ST,12,0,0,110,57.1,0,8,175,100.0,4.0,7,2,3.4,2,188,188,10,0,62.0,0,4,45,100.0,11.1,5,6.7,1,49,49,5
Sterling Lane II,158731,ED,ARIZONA,11,0,0,109,54.2,3,6,104,89.3,3.8,4,3,4.3,0,122,109,9,0,54.7,2,3,51,96.3,5.9,3,4.9,0,54,52,5
Jacob Manu,158733,LB,ARIZONA,7,0,0,109,68.7,5,3,47,23.5,10.6,5,4,10.6,1,213,50,9,0,69.8,3,2,20,24.4,20.0,4,12.5,0,90,22,5
Tyler Martin,158734,LB,UMASS,10,0,0,216,68.0,0,0,9,18.9,11.1,1,0,0.0,0,53,10,0,0,73.7,0,0,3,30.8,33.3,1,0.0,0,13,4,0
Ephesians Prysock,158740,CB,WASHINGTON,13,0,0,340,53.3,0,0,4,1.3,0.0,0,6,0.0,0,397,5,0,0,56.0,0,0,2,1.2,0.0,0,0.0,0,165,2,0
Ta'ita'i Uiagalelei,158748,DI,ARIZONA,12,1,0,109,68.9,6,18,283,95.4,9.2,26,5,5.3,3,306,292,27,0,68.5,3,9,99,93.6,15.2,15,8.1,2,110,103,14
Isaiah Ward,158749,ED,WASHINGTON,13,2,0,340,63.7,5,14,190,87.3,10.5,20,2,6.6,3,229,200,22,1,64.8,2,9,102,93.9,12.7,13,7.4,2,114,107,13
Jermaine Wiggins Jr.,158751,ED,UMASS,4,0,0,216,54.5,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,55.9,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Aaron Alexander,158753,ED,MICH STATE,1,0,0,223,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kofi Asare,158754,ED,UMASS,12,1,0,216,73.7,1,15,183,100.0,12.6,23,0,6.0,3,196,196,19,0,81.5,0,9,57,100.0,21.1,12,11.4,2,64,64,11
Derrieon Craig,158758,LB,UMASS,10,0,0,216,65.2,6,2,50,36.9,8.0,4,3,8.0,0,157,58,8,0,67.1,2,1,16,43.8,12.5,2,9.4,0,48,21,3
Dallas Elliott,158760,WR,UMASS,1,0,0,216,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jeremiah McGill,158766,S,UMASS,12,0,0,216,67.2,2,0,2,2.4,0.0,0,0,50.0,0,123,3,2,0,59.7,0,0,0,2.9,,0,,0,34,1,0
Jalen Stewart,158770,LB,UMASS,12,0,0,216,67.7,3,8,36,15.8,5.6,2,0,26.4,4,234,37,15,0,70.7,2,1,15,34.1,0.0,0,30.0,3,44,15,6
Eric Butler,158780,S,S DIEGO ST,12,0,0,284,79.6,0,2,8,2.6,0.0,0,1,12.5,0,310,8,2,0,70.5,0,1,2,1.7,0.0,0,25.0,0,119,2,1
Ryan Henderson,158790,ED,S DIEGO ST,11,0,0,284,68.3,4,7,123,84.3,12.2,15,1,6.9,3,159,134,14,0,65.9,3,5,54,78.4,13.0,7,9.3,1,74,58,9
Josh Hunter,158791,CB,S DIEGO ST,11,0,0,284,72.3,2,2,13,8.2,7.7,1,2,23.1,1,196,16,5,0,72.7,2,0,4,4.7,0.0,0,50.0,1,85,4,3
Chris Johnson,158794,CB,S DIEGO ST,12,0,0,284,59.4,1,1,6,1.6,0.0,0,2,16.7,0,383,6,2,0,51.2,0,0,3,2.1,0.0,0,0.0,0,146,3,0
Keion Mitchell,158799,DI,S DIEGO ST,3,0,0,284,58.6,0,0,18,100.0,5.6,1,0,0.0,0,20,20,0,0,64.6,0,0,3,100.0,33.3,1,0.0,0,4,4,0
Trey White,158810,ED,S DIEGO ST,12,1,1,284,73.8,9,20,288,82.8,10.4,30,3,9.5,13,373,309,42,0,77.9,5,13,108,81.9,17.6,19,15.7,8,144,118,26
Kaleb Brown,158812,LB,UTSA,3,0,0,331,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Camron Cooper,158814,ED,UTSA,7,0,0,331,69.6,3,2,40,79.7,7.5,3,0,11.3,2,59,47,7,0,66.0,2,1,15,85.7,13.3,2,16.7,1,21,18,4
Chace Davis,158815,ED,BOWL GREEN,12,1,0,122,74.6,2,17,122,93.3,19.7,24,1,8.6,1,135,126,20,0,70.3,1,9,50,92.7,24.0,12,10.0,0,55,51,10
Tai Leonard,158821,DI,UTSA,5,0,0,331,54.7,0,1,43,100.0,2.3,1,1,1.2,0,45,45,1,0,57.0,0,1,16,100.0,6.3,1,3.1,0,17,17,1
Owen Pewee,158826,S,UTSA,13,0,0,331,65.6,0,3,32,15.2,9.4,3,1,10.9,2,230,35,5,0,75.2,0,2,8,11.7,25.0,2,37.5,2,77,9,4
Travon Sylvester,158829,DI,UTSA,2,0,0,331,57.0,0,1,6,100.0,0.0,0,0,8.3,0,7,7,1,0,58.3,0,1,2,100.0,0.0,0,25.0,0,2,2,1
Ormanie Arnold,158982,CB,CINCINNATI,12,0,1,138,58.7,0,0,1,0.5,0.0,0,3,0.0,0,199,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Bilhal Kone,159385,CB,W MICHIGAN,13,1,0,347,67.8,0,0,8,2.1,12.5,1,2,0.0,0,375,8,0,0,63.6,0,0,3,2.1,33.3,1,0.0,0,142,3,0
Antoineo Harris Jr.,159396,ED,NEW MEXICO,10,0,1,241,67.1,8,9,151,98.8,6.6,10,4,6.3,1,166,164,18,0,63.1,1,1,22,96.3,13.6,3,4.5,0,27,26,2
Dalesean Staley,159429,S,S DIEGO ST,11,0,0,284,63.0,0,0,3,2.0,33.3,1,3,0.0,0,251,5,0,0,,0,0,0,0.0,,0,,0,94,0,0
Jahsiah Galvan,159431,LB,STANFORD,9,0,0,300,68.5,1,8,40,48.9,17.5,7,1,13.8,1,88,43,10,0,70.3,1,7,25,62.2,20.0,5,20.0,1,45,28,9
Ezekiel Blake,159586,CB,TOLEDO,8,0,0,316,57.1,0,0,1,1.4,0.0,0,2,0.0,0,148,2,0,0,58.3,0,0,1,2.1,0.0,0,0.0,0,47,1,0
Christian Fuhrman,159623,LB,N ILLINOIS,13,0,0,254,54.7,2,4,45,14.3,11.1,5,0,8.9,1,350,50,7,0,56.0,2,3,24,18.5,16.7,4,10.4,0,151,28,5
Bryce Phillips,159665,CB,S DIEGO ST,12,0,1,284,76.7,0,0,2,0.8,0.0,0,8,50.0,1,359,3,1,0,80.7,0,0,1,1.5,0.0,0,100.0,1,132,2,1
Jason Chambers,159892,CB,APP STATE,11,0,1,108,72.1,0,1,2,0.8,50.0,1,2,25.0,0,250,2,1,0,,0,0,0,0.0,,0,,0,58,0,0
Kendrick DuJour,159893,ED,SM HOUSTON,10,0,1,281,76.0,4,5,89,87.0,19.1,17,4,7.3,2,108,94,11,0,54.6,0,2,19,91.3,5.3,1,5.3,0,23,21,2
Jam Jackson,159913,CB,VIRGINIA,12,0,1,335,67.9,1,1,3,0.7,33.3,1,3,33.3,0,431,3,2,0,59.7,0,0,1,0.6,0.0,0,0.0,0,169,1,0
Jordan Polk,160091,S,TEXAS ST,13,0,0,314,71.5,3,2,43,10.8,2.3,1,0,12.8,3,409,44,8,0,59.0,1,1,13,10.9,0.0,0,7.7,0,128,14,2
Ian Conerly-Goodly,160124,S,TROY,11,0,0,318,87.3,0,1,1,0.4,100.0,1,2,150.0,1,240,1,2,0,,0,0,0,0.0,,0,,0,74,0,0
Rod Daniels,160252,ED,LIBERTY,8,0,0,206,66.4,0,2,14,100.0,14.3,2,0,7.1,0,14,14,2,0,64.1,0,0,4,100.0,25.0,1,0.0,0,4,4,0
Adrian Maddox,160267,S,UAB,11,1,1,321,89.3,0,3,7,3.7,28.6,2,2,21.4,0,187,7,3,0,81.3,0,1,3,5.4,66.7,2,16.7,0,56,3,1
Tyler Bailey,160286,CB,SM HOUSTON,3,0,0,281,58.6,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,58.6,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Ca'lub Holloway,160295,ED,SM HOUSTON,3,0,0,281,63.1,0,1,5,83.3,20.0,1,0,10.0,0,6,5,1,0,66.7,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Sincere Jackson,160296,LB,SM HOUSTON,13,0,0,281,58.5,1,3,43,25.3,9.3,4,0,4.7,0,178,45,4,0,61.0,0,1,12,36.8,16.7,2,4.2,0,38,14,1
Justin Kirkland,160310,DI,OKLA STATE,12,0,0,262,54.0,0,5,155,98.8,1.3,2,0,2.3,1,166,164,6,0,54.7,0,5,57,100.0,3.5,2,4.4,0,60,60,5
Anton Juncaj,160319,ED,ARKANSAS,11,0,0,111,60.2,3,5,98,88.5,7.1,7,0,5.1,1,122,108,9,0,64.9,1,1,26,96.7,19.2,5,7.7,1,30,29,3
Myles Rowser,160351,S,ARIZONA ST,14,1,0,110,71.3,1,3,20,4.6,5.0,1,5,15.0,1,521,24,5,0,68.4,0,0,5,3.8,0.0,0,20.0,1,186,7,1
Sulaiman Bah,160365,CB,KENNESAW,1,0,0,200,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Donelius Johnson,160380,LB,KENNESAW,12,0,0,200,67.9,0,4,45,16.9,8.9,4,0,11.1,3,278,47,7,0,63.5,0,1,13,24.1,0.0,0,19.2,2,54,13,3
Milon Jones,160381,S,KENNESAW,12,0,0,200,67.1,0,0,5,2.3,0.0,0,0,20.0,1,263,6,1,0,70.7,0,0,3,6.3,0.0,0,33.3,1,48,3,1
Ugonna Nwoha,160387,DI,KENNESAW,9,0,0,200,58.5,1,3,54,100.0,3.7,2,0,5.6,1,57,57,5,0,64.1,0,1,14,100.0,7.1,1,10.7,1,14,14,2
RJ Taylor,160392,ED,KENNESAW,7,0,0,200,56.8,0,2,29,71.4,3.4,1,0,3.4,0,42,30,2,0,61.6,0,1,7,87.5,14.3,1,7.1,0,8,7,1
Jayven Williams,160395,CB,KENNESAW,10,1,0,200,91.4,1,1,9,4.3,0.0,0,0,33.3,2,211,9,4,1,91.0,0,1,6,10.0,0.0,0,25.0,1,60,6,2
Devon Marshall,160445,CB,NC STATE,11,0,0,248,70.8,0,0,3,0.9,33.3,1,2,0.0,0,327,3,0,0,68.4,0,0,1,1.4,100.0,1,0.0,0,71,1,0
Chandler Matthews,160799,LB,W KENTUCKY,14,0,1,346,64.9,2,8,63,36.9,11.1,7,2,7.9,0,176,65,10,0,61.8,1,4,29,54.5,17.2,5,8.6,0,55,30,5
Wendol Philord,160975,S,FAU,11,0,0,165,66.6,0,1,16,6.1,6.3,1,0,9.4,1,264,16,2,0,65.3,0,1,4,4.2,0.0,0,12.5,0,95,4,1
Syeed Gibbs,161375,CB,GA TECH,10,0,0,176,69.9,0,2,8,4.2,0.0,0,4,25.0,1,213,9,3,0,77.4,0,1,3,5.6,0.0,0,50.0,1,72,4,2
Caleb Flagg,161406,S,MISSOURI,9,0,0,229,59.7,0,0,1,1.4,0.0,0,0,0.0,0,70,1,0,0,,0,0,0,0.0,,0,,0,27,0,0
Tyler Hallum,161580,CB,KENNESAW,12,0,1,200,60.0,0,1,1,0.3,0.0,0,2,50.0,0,371,1,1,0,,0,0,0,0.0,,0,,0,80,0,0
Jamel Johnson,162115,CB,TEMPLE,12,0,0,306,46.4,0,1,2,1.0,0.0,0,2,25.0,0,310,3,1,0,,0,0,0,0.0,,0,,0,88,0,0
Bryce Llewellyn,162120,LB,E MICHIGAN,4,0,0,160,53.9,0,0,6,11.3,0.0,0,0,0.0,0,53,6,0,0,54.8,0,0,4,19.0,0.0,0,0.0,0,21,4,0
Jaden Dugger,162137,LB,LA LAFAYET,14,0,0,207,57.7,2,1,56,49.2,5.4,3,0,4.5,1,120,59,4,0,56.6,1,0,17,60.0,5.9,1,2.9,0,30,18,1
Mateen Ibirogba,162142,DI,WAKE,4,0,0,339,61.9,0,0,13,100.0,7.7,1,1,0.0,0,14,14,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Melvin Jordan IV,162449,LB,OREGON ST,10,1,0,265,55.7,1,6,36,15.9,5.6,2,0,9.7,0,232,37,7,1,60.2,0,2,13,16.7,0.0,0,7.7,0,78,13,2
Quincy Wright,162452,DI,SM HOUSTON,13,2,0,281,58.3,1,1,127,100.0,0.8,1,1,0.8,0,133,133,2,1,60.3,0,1,28,100.0,0.0,0,1.8,0,29,29,1
Tyree Blake,162455,LB,OREGON ST,3,0,0,265,52.6,0,0,16,76.0,0.0,0,0,0.0,0,25,19,0,0,54.3,0,0,6,72.7,0.0,0,0.0,0,11,8,0
Kamari Ramsey,162465,S,USC,11,0,0,326,68.0,1,3,20,5.9,10.0,2,1,20.0,2,375,22,6,0,64.5,0,2,9,8.2,22.2,2,22.2,1,122,10,3
Croix Stewart,162469,S,UCLA,9,0,0,324,59.2,0,1,1,1.9,100.0,1,1,50.0,0,53,1,1,0,59.2,0,1,1,4.2,100.0,1,50.0,0,24,1,1
Jalen Woods,162470,LB,UCLA,11,0,0,324,55.3,1,5,45,36.1,6.7,3,1,8.9,1,133,48,7,0,57.4,1,4,23,47.1,13.0,3,10.9,0,51,24,5
Jay Green,162486,S,STANFORD,4,0,0,300,57.8,0,0,3,2.7,0.0,0,0,0.0,0,113,3,0,0,,0,0,0,0.0,,0,,0,31,0,0
Austin Harnetiaux,162488,LB,NEVADA,11,0,0,239,56.8,0,1,15,13.9,6.7,1,0,3.3,0,108,15,1,0,61.8,0,1,6,20.7,16.7,1,8.3,0,29,6,1
Lance Holtzclaw,162491,ED,WASHINGTON,12,0,0,340,63.1,2,8,66,92.1,12.1,8,2,9.1,1,76,70,11,0,63.3,1,6,33,89.7,18.2,6,13.6,1,39,35,8
Jayvon Parker,162497,DI,WASHINGTON,4,0,0,340,59.6,0,6,64,100.0,6.3,4,3,6.3,1,68,68,7,0,54.2,0,4,30,100.0,6.7,2,6.7,0,33,33,4
Jamaree Caldwell,162505,DI,OREGON,14,4,0,264,71.5,2,22,270,99.3,9.3,25,1,4.8,1,285,283,25,3,74.8,1,12,96,100.0,17.7,17,6.8,0,103,103,13
Anthony Holmes Jr.,162510,DI,HOUSTON,12,0,0,182,64.2,3,20,315,98.5,8.3,26,1,4.6,3,336,331,26,0,74.8,3,8,92,97.1,17.4,16,7.1,1,103,100,12
DJ Bell,162519,CB,MEMPHIS,6,0,0,218,58.2,1,0,1,0.6,0.0,0,1,50.0,0,162,1,1,0,58.2,1,0,1,2.5,0.0,0,50.0,0,40,1,1
Andrew Duhart,162545,CB,NAVY,11,0,0,237,53.4,0,1,2,0.7,0.0,0,5,25.0,0,296,2,1,0,58.3,0,1,1,1.2,0.0,0,50.0,0,84,1,1
Chreign LaFond,162561,ED,NAVY,10,0,1,237,56.9,1,5,52,100.0,5.8,3,1,7.7,1,58,58,7,0,56.8,0,1,15,100.0,6.7,1,10.0,1,18,18,2
Kenneth McShan,162567,LB,NAVY,12,0,0,237,59.5,2,6,55,31.1,12.7,7,3,7.3,0,193,60,8,0,63.9,1,3,17,29.5,23.5,4,11.8,0,61,18,4
Tyler Narayan,162571,DI,NAVY,9,0,0,237,54.7,1,3,98,97.3,2.0,2,1,3.1,1,113,110,5,0,54.5,0,1,29,97.1,3.4,1,1.7,0,35,34,1
Elijah Oatsvall,162572,LB,NAVY,2,0,0,237,59.4,0,1,1,14.3,0.0,0,0,50.0,0,7,1,1,0,,0,0,0,0.0,,0,,0,2,0,0
Luke Pirris,162574,ED,NAVY,13,1,1,237,60.4,8,11,257,66.0,7.4,19,2,4.5,2,424,280,21,0,60.6,0,5,82,76.7,11.0,9,4.3,1,120,92,6
Landon Robinson,162580,DI,NAVY,13,0,0,237,63.5,8,15,373,97.3,5.1,19,1,4.4,5,410,399,28,0,60.0,2,4,103,96.6,5.8,6,4.9,2,117,113,8
Dylan Spelios,162584,ED,NAVY,9,0,0,237,53.8,0,0,35,57.4,0.0,0,0,0.0,0,68,39,0,0,52.4,0,0,12,70.0,0.0,0,0.0,0,20,14,0
Kendall Whiteside,162594,DI,NAVY,12,1,0,237,55.9,3,5,202,97.8,3.5,7,1,2.0,0,223,218,8,0,57.5,1,2,55,98.5,5.5,3,2.7,0,65,64,3
Chad Elder,162602,DI,USF,3,0,0,327,56.7,0,1,10,100.0,0.0,0,0,5.0,0,12,12,1,0,57.8,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Eddie Kelly Jr.,162609,ED,MISSOURI,13,1,0,229,66.6,1,8,116,100.0,10.3,12,1,5.6,2,121,121,11,0,63.4,1,2,43,100.0,14.0,6,5.8,1,45,45,4
Michael Williams II,162616,ED,USF,13,3,1,327,69.7,5,30,235,95.6,11.1,26,2,8.3,2,270,258,37,0,65.5,4,16,106,96.6,16.0,17,10.4,1,118,114,21
Elijah Deravil,162618,LB,TEMPLE,12,0,0,306,75.5,0,2,13,5.7,23.1,3,2,15.4,1,283,16,3,0,62.1,0,1,5,7.5,20.0,1,10.0,0,80,6,1
Antwone Santiago,162623,LB,TEMPLE,10,0,0,306,66.2,0,1,8,16.4,25.0,2,0,6.3,0,55,9,1,0,65.6,0,0,1,14.3,100.0,1,0.0,0,14,2,0
NuNu Campbell,162626,CB,TULSA,11,0,0,320,64.3,0,1,3,1.3,33.3,1,0,16.7,0,225,3,1,0,60.0,0,0,1,1.7,0.0,0,0.0,0,60,1,0
Vontroy Malone,162631,ED,TULSA,12,0,0,320,71.3,3,15,218,98.3,11.0,24,2,5.5,3,236,232,21,0,71.2,2,6,68,98.6,16.2,11,10.3,3,72,71,11
