player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jared Norris,11011,LB,UTAH,13,1,0,328,61.8,2,4,101,22.4,8.9,9,0,6.9,4,483,108,10,0,58.1,1,2,46,25.5,10.9,5,7.6,2,192,49,5
Vontarrius Dora,11014,ED,LA TECH,10,1,1,208,61.7,6,25,344,99.2,8.7,30,3,5.1,2,359,356,33,1,61.4,4,14,147,100.0,10.2,15,6.8,1,154,154,19
Antonio Glover,11016,S,GA SOUTHRN,12,0,0,174,74.4,0,1,2,0.6,0.0,0,0,75.0,1,317,2,2,0,60.0,0,0,1,0.9,0.0,0,0.0,0,116,1,0
Calvin Heurtelou,11018,DI,MIAMI FL,13,0,0,220,56.4,0,5,189,100.0,2.6,5,2,1.3,0,198,198,5,0,58.2,0,4,70,100.0,5.7,4,2.9,0,73,73,4
David Moala,11021,DI,UTAH ST,11,0,0,329,61.1,1,1,55,100.0,5.5,3,0,3.6,1,58,58,3,0,64.5,1,1,13,100.0,15.4,2,15.4,1,14,14,3
Dwayne Norman,11025,S,DUKE,13,0,0,154,82.8,4,2,24,17.6,8.3,2,1,20.8,2,142,25,8,0,87.9,3,1,12,23.1,8.3,1,33.3,2,52,12,6
Eddie Yarbrough,11033,ED,WYOMING,12,1,0,351,77.4,7,20,270,95.0,11.1,30,1,6.9,5,298,283,32,0,86.5,4,8,70,97.3,22.9,16,11.4,2,73,71,14
Geno Matias-Smith,11036,CB,ALABAMA,14,0,0,103,54.4,0,4,15,3.7,13.3,2,1,13.3,0,402,15,4,0,52.9,0,1,4,2.2,0.0,0,12.5,0,184,4,1
Josh Dawson,11037,DI,GEORGIA,10,0,0,173,51.7,0,0,61,100.0,1.6,1,0,1.6,1,62,62,1,0,56.4,0,0,17,100.0,5.9,1,5.9,1,17,17,1
Gerald Dixon Jr.,11038,DI,S CAROLINA,13,0,0,289,54.9,0,4,167,98.9,1.2,2,0,1.8,1,174,172,5,0,60.1,0,2,55,100.0,3.6,2,3.6,1,58,58,3
Torrey Green,11041,ED,UTAH ST,12,0,0,329,61.5,6,6,109,43.7,5.5,6,2,8.3,3,270,118,15,0,56.4,0,2,45,49.0,6.7,3,6.7,2,104,51,4
Cory Johnson,11042,DI,KENTUCKY,12,0,0,202,74.5,7,14,121,100.0,17.4,21,0,11.2,3,126,126,24,0,76.5,5,11,71,100.0,23.9,17,14.1,2,76,76,18
Chris Mayes,11046,DI,GEORGIA,4,0,0,173,57.6,0,1,19,100.0,5.3,1,0,2.6,0,19,19,1,0,63.7,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Ivan McLennan,11048,ED,WASH STATE,12,0,0,341,65.1,2,14,147,77.0,5.4,8,0,8.2,4,196,151,20,0,68.6,1,7,66,89.5,9.1,6,9.1,2,76,68,10
David Mims II,11049,CB,TEXAS ST,12,0,0,314,48.2,0,0,6,1.2,0.0,0,2,0.0,0,489,6,0,0,54.7,0,0,2,1.4,0.0,0,0.0,0,141,2,0
Sharrod Neasman,11050,CB,FAU,12,0,1,165,57.8,0,3,24,7.1,8.3,2,2,6.3,0,352,25,3,0,68.1,0,0,4,2.7,25.0,1,0.0,0,148,4,0
Brian Poole,11052,CB,FLORIDA,12,0,2,163,52.0,1,2,15,3.6,0.0,0,5,10.0,0,413,15,3,0,57.2,1,1,5,3.5,0.0,0,20.0,0,142,5,2
Dominique Alexander,11058,LB,OKLAHOMA,13,0,0,261,63.3,2,12,58,11.7,0.0,0,0,17.2,3,503,59,17,0,72.4,1,6,23,14.2,0.0,0,28.3,3,162,23,10
Kenya Dennis,11060,CB,MISSOURI,14,0,0,229,71.1,0,1,4,0.9,0.0,0,1,37.5,1,430,4,2,0,,0,0,0,0.0,,0,,0,142,0,0
Nile Lawrence-Stample,11064,DI,FLORIDA ST,4,0,0,167,65.8,0,2,46,100.0,6.5,3,0,2.2,0,50,50,2,0,74.7,0,1,12,100.0,25.0,3,4.2,0,14,14,1
Kyle Rose,11066,DI,W VIRGINIA,13,0,0,343,58.9,2,13,355,100.0,3.1,11,0,2.4,1,371,371,16,0,51.7,0,0,61,100.0,0.0,0,0.0,0,64,64,0
A.J. Stamps,11068,S,KENTUCKY,12,0,0,202,53.5,1,1,15,3.8,0.0,0,1,6.7,0,417,16,2,0,57.0,1,1,9,6.2,0.0,0,11.1,0,162,10,2
Quentin Gause,11070,ED,RUTGERS,12,0,0,278,64.0,3,7,36,13.5,8.3,3,2,19.4,2,274,37,12,0,64.3,1,3,12,22.2,16.7,2,16.7,0,54,12,4
Aziz Shittu,11079,DI,STANFORD,5,1,0,300,56.0,0,2,82,98.9,0.0,0,2,3.7,2,88,87,4,1,62.3,0,2,24,100.0,0.0,0,12.5,2,26,26,4
Destiny Vaeao,11083,ED,WASH STATE,10,1,0,341,54.9,3,17,270,99.6,4.1,11,0,4.4,2,284,283,22,0,60.1,2,11,85,100.0,11.8,10,8.8,1,90,90,14
Connor Wujciak,11084,DI,BOSTON COL,13,0,0,121,69.4,4,12,249,99.6,7.6,19,1,4.8,4,260,259,20,0,72.9,4,6,101,100.0,11.9,12,8.9,4,107,107,14
Tevin Carter,11085,S,UTAH,4,0,0,328,65.9,0,1,5,3.6,0.0,0,1,10.0,0,138,5,1,0,56.9,0,0,1,1.8,0.0,0,0.0,0,56,1,0
Ejiro Ederaine,11087,ED,FRESNO ST,14,0,0,169,66.3,2,8,80,28.1,10.0,8,0,7.5,1,288,81,11,0,63.2,0,6,36,41.4,13.9,5,8.3,0,87,36,6
Trevon Coley,11093,DI,FAU,12,0,0,165,58.6,3,9,310,99.7,3.5,11,1,3.2,4,323,322,16,0,61.9,2,6,105,100.0,6.7,7,7.6,4,114,114,12
Cavellis Luckett,11095,LB,MIDDLE TN,12,0,0,224,76.5,4,2,23,10.7,8.7,2,1,21.7,2,214,23,8,0,78.0,2,0,9,11.4,11.1,1,22.2,1,79,9,3
Mario Ojemudia,11099,ED,MICHIGAN,12,1,1,222,67.0,0,12,146,90.3,8.9,13,1,6.8,4,165,149,16,0,67.4,0,5,50,94.4,14.0,7,11.0,3,54,51,8
Ryan Brown,11103,ED,MISS STATE,13,1,0,227,63.0,8,24,304,95.1,7.6,23,0,6.6,4,328,312,36,1,62.3,4,7,108,92.6,7.4,8,6.9,2,122,113,13
David Dean,11106,DI,VIRGINIA,12,4,0,335,61.9,8,21,401,99.5,6.2,25,3,3.9,1,426,424,30,3,57.7,3,13,174,99.5,6.9,12,4.6,0,185,184,16
Darien Harris,11109,LB,MICH STATE,13,0,0,223,62.1,5,5,46,12.4,6.5,3,1,13.0,1,386,48,11,0,56.5,0,4,19,13.7,10.5,2,15.8,1,146,20,5
Darius Hillary,11110,CB,WISCONSIN,14,0,0,349,50.9,1,1,12,3.1,8.3,1,4,8.3,0,421,13,2,0,49.4,0,0,4,3.2,0.0,0,0.0,0,155,5,0
Caleb Azubike,11116,DI,VANDERBILT,11,0,0,333,63.2,5,8,196,89.9,9.2,18,0,5.9,5,228,205,18,0,59.0,3,5,54,95.2,14.8,8,7.4,0,62,59,8
Arjen Colquhoun,11120,CB,MICH STATE,7,0,0,223,42.8,0,1,3,5.2,0.0,0,0,16.7,0,58,3,1,0,43.8,0,1,2,10.0,0.0,0,25.0,0,20,2,1
Jeremiah McKinnon,11126,CB,FIU,12,0,0,166,61.0,0,1,10,2.7,0.0,0,5,15.0,1,364,10,2,0,60.0,0,0,1,0.6,0.0,0,0.0,0,155,1,0
Jason Neill,11127,ED,UTSA,12,1,0,331,66.4,4,9,160,78.7,8.8,14,0,6.6,4,216,170,17,1,59.6,1,3,50,96.5,12.0,6,6.0,1,57,55,5
Adairius Barnes,11129,CB,LA TECH,14,0,0,208,60.8,1,0,5,1.0,0.0,0,3,10.0,0,485,5,1,0,57.2,0,0,1,0.5,0.0,0,0.0,0,186,1,0
James DeLoach,11132,DI,GEORGIA,7,0,0,173,54.5,0,1,30,100.0,3.3,1,0,1.7,0,33,33,1,0,57.9,0,1,11,100.0,9.1,1,4.5,0,12,12,1
Deonte Gibson,11135,ED,NWESTERN,11,1,0,256,69.2,7,14,199,92.7,10.6,21,2,6.3,2,220,204,23,0,69.3,1,8,66,98.5,18.2,12,9.8,2,68,67,11
Charles Washington,11137,CB,FRESNO ST,14,0,1,169,57.4,2,3,35,7.4,5.7,2,6,10.0,1,471,35,6,0,65.7,1,3,18,11.4,11.1,2,16.7,1,158,18,5
Ian Wells,11138,CB,OHIO,11,0,0,259,76.1,0,0,1,0.2,0.0,0,3,100.0,1,432,1,1,0,,0,0,0,0.0,,0,,0,174,0,0
Kentrell Brice,11142,S,LA TECH,14,0,0,208,75.4,4,7,53,11.2,3.8,2,0,16.0,3,502,56,14,0,83.7,4,4,28,16.1,0.0,0,25.0,3,193,31,11
Beniquez Brown,11143,LB,MISS STATE,13,0,0,227,61.9,1,3,30,8.6,6.7,2,1,13.3,2,374,32,6,0,66.3,1,2,16,12.0,12.5,2,15.6,1,133,16,4
Reggie Gilbert,11147,DI,ARIZONA,13,1,0,109,50.5,2,16,461,100.0,3.9,18,1,2.6,3,485,485,21,1,51.2,0,7,120,100.0,4.2,5,2.9,0,130,130,7
Manoa Pikula,11156,LB,BYU,13,0,0,128,64.1,2,9,52,16.4,15.4,8,2,10.6,0,318,52,11,0,67.9,1,4,21,28.8,23.8,5,11.9,0,73,21,5
Brian Price,11157,DI,UTSA,9,0,0,331,70.0,1,12,133,100.0,11.3,15,1,7.1,3,141,141,16,0,82.8,0,7,27,100.0,33.3,9,24.1,3,29,29,10
Joel Heath,11162,DI,MICH STATE,13,1,1,223,66.5,9,13,292,100.0,6.5,19,3,5.5,5,314,314,27,0,66.9,1,6,65,100.0,15.4,10,8.5,2,70,70,9
Ufomba Kamalu,11164,DI,MIAMI FL,13,1,1,220,57.0,1,10,187,99.0,4.8,9,3,4.5,3,197,195,14,1,60.6,1,6,74,97.5,8.1,6,7.4,2,79,77,9
Eric Lee,11165,DI,USF,12,0,1,327,50.6,1,11,232,100.0,2.2,5,1,2.6,0,241,241,12,0,53.2,0,6,49,100.0,4.1,2,6.1,0,52,52,6
Richard Leonard,11166,CB,FIU,12,0,0,166,58.8,1,0,8,2.0,0.0,0,3,6.3,0,396,8,1,0,66.1,1,0,3,1.9,0.0,0,16.7,0,162,3,1
Shakeel Rashad,11168,ED,N CAROLINA,13,0,0,245,55.4,3,12,141,73.8,7.1,10,0,5.3,0,202,149,15,0,54.7,1,7,67,85.7,9.0,6,6.0,0,84,72,8
Brennan Scarlett,11169,ED,CAL,5,2,0,130,64.4,4,12,206,100.0,6.8,14,1,4.9,2,218,218,18,0,70.2,1,7,66,100.0,15.2,10,9.1,2,73,73,10
Duke Thomas,11170,CB,TEXAS,13,0,0,311,68.9,0,2,11,2.4,18.2,2,4,18.2,1,491,12,3,0,74.6,0,0,3,1.7,33.3,1,33.3,1,181,3,1
Cleveland Wallace III,11173,CB,S JOSE ST,12,0,1,285,51.4,0,0,3,1.7,0.0,0,2,0.0,0,233,4,0,0,58.3,0,0,0,1.2,,0,,0,83,1,0
Shakiel Randolph,11180,CB,SMU,8,0,0,287,49.0,0,0,4,2.4,0.0,0,2,0.0,0,164,4,0,0,50.8,0,0,3,7.1,0.0,0,0.0,0,42,3,0
Terrance Smith,11181,LB,FLORIDA ST,12,0,0,167,60.8,5,6,59,16.6,10.2,6,2,11.0,1,373,62,12,0,62.3,1,3,22,16.1,18.2,4,13.6,1,143,23,5
Brandon Chubb,11183,LB,WAKE,12,1,1,339,65.0,3,13,97,28.0,10.3,10,3,11.3,3,368,103,19,0,68.4,1,3,40,41.5,15.0,6,12.5,3,106,44,7
Rohan Gaines,11185,S,ARKANSAS,12,0,0,111,56.6,0,0,2,0.6,0.0,0,2,0.0,0,318,2,0,0,,0,0,0,0.0,,0,,0,125,0,0
Nicholas Grigsby,11187,LB,PITTSBURGH,13,0,0,268,68.5,6,9,118,73.7,11.9,14,1,8.9,3,167,123,18,0,68.4,4,6,75,95.1,13.3,10,10.7,3,82,78,13
Darreon Herring,11188,LB,VANDERBILT,12,0,0,333,78.0,2,2,34,12.9,2.9,1,0,8.8,1,287,37,5,0,88.5,1,1,10,16.9,10.0,1,20.0,1,71,12,3
Cory Littleton,11190,ED,WASHINGTON,14,0,0,340,65.7,4,5,49,18.7,10.2,5,1,11.2,1,283,53,10,0,62.0,3,2,30,40.8,10.0,3,8.3,0,76,31,5
Jordan Lomax,11191,S,IOWA,13,0,0,192,73.3,1,0,7,1.8,14.3,1,1,7.1,0,386,7,1,0,65.8,0,0,5,2.8,20.0,1,0.0,0,179,5,0
Kache Palacio,11195,ED,WASH STATE,12,0,0,341,63.6,8,13,253,72.8,9.1,23,0,6.5,6,371,270,27,0,71.6,5,12,104,86.2,18.3,19,13.0,5,130,112,22
Brian Randolph,11196,S,TENNESSEE,13,0,0,307,61.9,0,2,7,1.8,0.0,0,2,14.3,0,387,7,2,0,67.6,0,1,3,2.0,0.0,0,16.7,0,150,3,1
Ian Seau,11198,ED,NEVADA,13,2,0,239,76.3,9,32,318,92.7,11.9,38,4,8.3,6,356,330,47,1,70.4,6,16,128,98.5,17.2,22,10.9,3,134,132,25
James Burgess,11202,LB,LOUISVILLE,13,0,0,210,68.5,2,12,45,10.1,11.1,5,0,26.7,5,456,46,19,0,66.9,1,6,18,9.5,22.2,4,30.6,2,190,18,9
Tyler Gray,11205,LB,BOISE ST,14,1,0,120,66.9,2,3,36,12.8,8.3,3,0,12.5,2,304,39,7,0,74.1,1,1,11,14.6,18.2,2,27.3,2,82,12,4
Farrington Huguenin,11208,DI,KENTUCKY,12,0,0,202,55.9,1,4,94,98.0,3.2,3,0,2.7,0,99,97,5,0,52.9,1,2,29,100.0,3.4,1,5.2,0,31,31,3
Lafayette Pitts,11210,CB,PITTSBURGH,13,0,0,268,71.6,1,0,3,0.7,0.0,0,4,16.7,0,435,3,1,0,,0,0,0,0.0,,0,,0,155,0,0
V'Angelo Bentley,11213,CB,ILLINOIS,11,0,0,187,55.4,0,2,1,0.3,0.0,0,1,100.0,0,293,1,2,0,,0,1,0,0.0,,0,,0,102,0,1
Woodrow Hamilton,11215,DI,OLE MISS,13,0,0,226,52.2,0,1,103,98.1,1.0,1,0,0.5,0,107,105,1,0,51.9,0,0,34,100.0,0.0,0,0.0,0,36,36,0
C.J. Johnson,11216,ED,OLE MISS,13,2,0,226,64.5,1,15,203,88.0,7.4,15,2,5.9,4,234,206,20,1,58.4,0,4,58,93.7,6.9,4,5.2,1,63,59,5
Cre'Von LeBlanc,11218,CB,FAU,12,0,1,165,52.9,0,0,4,1.0,0.0,0,1,0.0,0,386,4,0,0,53.3,0,0,3,2.2,0.0,0,0.0,0,134,3,0
Michael Caputo,11222,S,WISCONSIN,14,0,0,349,63.4,1,9,31,7.9,6.5,2,0,19.4,1,404,32,11,0,62.5,0,2,12,8.8,16.7,2,8.3,0,148,13,2
Ken Crawley,11224,CB,COLORADO,12,0,2,143,58.3,0,0,1,0.2,0.0,0,16,0.0,0,469,1,0,0,58.3,0,0,1,0.6,0.0,0,0.0,0,160,1,0
Trae Elston,11226,S,OLE MISS,12,0,0,226,53.8,0,0,3,0.9,0.0,0,0,0.0,0,350,3,0,0,58.4,0,0,1,1.0,0.0,0,0.0,0,96,1,0
De'Vante Harris,11227,CB,TEXAS A&M,10,0,1,312,71.8,1,0,2,0.6,0.0,0,7,25.0,0,334,2,1,0,,0,0,0,0.0,,0,,0,98,0,0
Dillon Lee,11230,LB,ALABAMA,11,0,0,103,68.8,0,0,5,8.8,20.0,1,0,20.0,1,68,6,1,0,59.2,0,0,0,6.3,,0,,0,16,1,0
Mitchell Loewen,11232,ED,ARKANSAS,8,2,0,111,55.6,3,2,80,96.6,3.8,3,1,3.1,0,87,84,5,0,54.3,3,1,47,96.2,6.4,3,4.3,0,52,50,4
D.J. Pettway,11234,ED,ALABAMA,14,3,0,103,68.6,5,20,297,100.0,11.1,33,0,5.2,3,304,304,28,2,69.2,2,12,125,100.0,15.2,19,6.4,1,129,129,15
Jeff Schoettmer,11235,LB,N CAROLINA,13,0,0,245,57.9,2,12,84,26.2,7.1,6,0,8.3,0,343,90,14,0,57.7,0,6,28,23.8,7.1,2,10.7,0,122,29,6
Dominique Tovell,11236,ED,LA LAFAYET,13,0,0,207,64.5,4,9,77,18.9,9.1,7,0,12.3,3,433,82,16,0,56.4,0,2,31,21.7,6.5,2,9.7,2,152,33,4
Dont'e Deayon,11242,CB,BOISE ST,12,0,0,120,59.1,0,0,3,0.7,0.0,0,2,33.3,1,426,3,1,0,61.7,0,0,1,0.7,0.0,0,100.0,1,140,1,1
Michael Hunter,11243,CB,INDIANA,12,0,0,190,49.9,0,0,6,1.5,0.0,0,4,0.0,0,402,6,0,0,,0,0,0,0.0,,0,,0,114,0,0
Melvin Lewis,11245,DI,KENTUCKY,12,0,0,202,50.8,0,4,219,100.0,1.4,3,0,0.9,0,230,230,4,0,49.3,0,2,64,100.0,1.6,1,1.6,0,71,71,2
Romeo Okwara,11250,ED,NOTRE DAME,13,1,0,258,55.9,1,9,201,92.5,4.5,9,2,4.5,4,226,209,14,0,57.6,0,4,81,92.3,6.2,5,6.2,3,91,84,7
Mike Rose,11252,ED,NC STATE,13,1,0,248,71.4,6,27,304,98.1,11.5,35,2,7.1,5,324,318,38,1,76.9,3,20,125,97.7,21.6,27,12.4,4,132,129,27
Tarow Barney,11255,DI,PENN STATE,11,0,0,266,76.4,1,2,55,100.0,5.5,3,0,6.4,2,57,57,5,0,91.1,1,1,15,100.0,20.0,3,13.3,1,15,15,3
Doug Middleton,11262,S,APP STATE,12,0,0,108,64.6,0,0,7,1.8,0.0,0,1,14.3,1,399,7,1,0,60.0,0,0,1,0.7,0.0,0,0.0,0,147,1,0
Julien Obioha,11263,ED,TEXAS A&M,13,0,0,312,52.6,0,12,226,100.0,3.5,8,0,3.1,1,241,241,13,0,52.8,0,4,74,100.0,4.1,3,2.7,0,78,78,4
Claude Pelon,11264,DI,USC,13,0,1,326,53.3,1,14,282,100.0,5.0,14,6,3.7,3,298,298,18,0,57.8,1,9,109,100.0,8.3,9,6.4,2,116,116,12
Lawrence Thomas,11265,DI,MICH STATE,13,1,0,223,54.5,1,7,365,99.2,1.6,6,0,2.2,4,386,383,12,0,53.8,1,2,129,99.3,1.6,2,3.5,3,136,135,6
Kevin Anderson,11267,ED,STANFORD,13,0,0,300,57.1,6,15,281,75.6,5.7,16,0,5.5,5,393,297,26,0,58.6,2,11,109,83.1,9.2,10,6.9,1,136,113,14
Alex Balducci,11268,DI,OREGON,15,0,0,264,51.8,1,2,294,97.8,0.7,2,0,1.2,2,314,307,5,0,52.9,1,2,51,92.7,3.9,2,4.9,1,55,51,4
Demetrius Cherry,11271,ED,ARIZONA ST,12,1,0,110,56.4,2,1,125,97.0,3.2,4,0,1.2,0,133,129,3,0,55.7,1,0,54,100.0,3.7,2,0.9,0,55,55,1
Jason Fanaika,11272,ED,UTAH,13,0,0,328,65.7,5,10,134,52.2,10.4,14,1,10.1,6,270,141,21,0,63.2,4,9,62,60.6,12.9,8,12.1,1,104,63,14
Lenny Jones,11273,ED,NEVADA,13,3,0,239,69.8,7,26,298,93.6,8.1,24,1,6.9,4,327,306,37,1,69.2,6,15,133,96.5,12.0,16,10.2,3,141,136,24
Darren Lake,11274,DI,ALABAMA,9,0,0,103,58.9,0,1,23,100.0,4.3,1,1,2.2,0,26,26,1,0,63.5,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Brandin Bryant,11280,DI,FAU,5,0,0,165,82.8,12,5,127,100.0,11.0,14,0,7.5,1,129,129,18,0,79.6,6,1,39,100.0,15.4,6,11.5,1,40,40,8
Christian French,11283,ED,OREGON,15,0,0,264,65.9,2,15,131,58.4,7.6,10,0,11.8,7,238,139,24,0,66.9,0,7,46,77.8,10.9,5,14.1,3,63,49,10
Lars Koht,11284,DI,FIU,12,1,0,166,61.8,1,9,227,100.0,4.4,10,1,3.1,2,239,239,12,0,61.0,1,3,89,100.0,5.6,5,4.5,2,95,95,6
Steve Longa,11285,LB,RUTGERS,13,0,0,278,66.0,5,8,68,15.0,2.9,2,1,14.0,3,474,71,16,0,71.4,5,3,35,34.6,5.7,2,17.1,2,104,36,10
Montese Overton,11289,ED,E CAROLINA,13,2,3,156,79.6,6,23,163,39.1,17.8,29,5,11.3,4,445,174,33,1,78.6,3,13,87,53.4,21.8,19,11.5,2,178,95,18
Tyvis Powell,11291,S,OHIO STATE,15,0,1,260,52.4,0,1,4,0.7,0.0,0,1,12.5,0,561,4,1,0,56.9,0,0,1,0.5,0.0,0,0.0,0,182,1,0
Corey Tindal,11296,CB,MARSHALL,14,0,1,214,62.8,2,1,18,4.0,5.6,1,2,13.9,1,504,20,4,0,70.0,1,0,6,3.7,0.0,0,25.0,1,187,7,2
Gionni Paul,11298,LB,UTAH,8,0,0,328,58.8,1,2,35,11.9,8.6,3,3,7.1,1,303,36,4,0,58.0,0,2,16,13.4,12.5,2,6.3,0,119,16,2
Kevin Peterson,11302,CB,OKLA STATE,13,0,0,262,62.3,0,0,3,0.8,33.3,1,4,0.0,0,520,4,0,0,50.6,0,0,2,1.5,0.0,0,0.0,0,199,3,0
Rolan Milligan,11303,S,UAB,10,0,0,321,79.2,2,3,17,7.5,5.9,1,0,20.6,1,254,19,6,0,62.8,0,3,8,9.0,0.0,0,31.3,1,89,8,4
Demetris Anderson,11305,DI,UCF,13,1,0,323,60.0,1,17,346,99.5,4.6,16,2,3.8,4,369,367,22,0,61.8,1,12,142,100.0,8.5,12,6.7,3,158,158,16
Jamal Marshall,11316,LB,N TEXAS,12,0,0,251,75.7,1,2,9,5.8,11.1,1,2,16.7,0,155,9,3,0,65.7,0,1,3,5.9,33.3,1,16.7,0,51,3,1
Pete Robertson,11317,ED,TEXAS TECH,12,3,0,315,67.4,9,18,319,77.0,7.8,25,4,6.4,7,439,338,34,0,65.7,4,8,107,91.2,12.1,13,10.3,5,125,114,17
Tani Tupou,11318,DI,WASHINGTON,13,0,0,340,56.5,1,2,77,100.0,5.2,4,0,1.9,0,82,82,3,0,65.2,1,1,9,100.0,22.2,2,11.1,0,9,9,2
Micah Awe,11319,LB,TEXAS TECH,12,0,0,315,64.8,2,6,48,17.7,8.3,4,1,10.4,1,288,51,9,0,66.6,2,3,19,20.6,10.5,2,13.2,0,97,20,5
Travis Britz,11320,DI,KANSAS ST,10,3,0,199,69.4,1,8,234,100.0,6.0,14,0,3.6,4,243,243,13,0,68.1,1,7,77,100.0,11.7,9,7.8,2,79,79,10
Mehdi Abdesmad,11322,DI,BOSTON COL,3,0,0,121,62.4,2,1,37,100.0,8.1,3,0,4.1,0,38,38,3,0,65.4,2,0,13,100.0,15.4,2,7.7,0,13,13,2
Lamarcus Brutus,11323,S,FLORIDA ST,14,0,0,167,57.0,1,0,11,6.9,0.0,0,0,4.5,0,175,12,1,0,61.1,1,0,7,10.8,0.0,0,7.1,0,65,7,1
Terrell Lathan,11328,ED,TCU,13,1,0,305,87.2,4,28,168,55.3,20.8,35,3,13.1,6,311,172,38,0,80.2,1,11,71,85.2,18.3,13,11.3,2,88,75,14
Antwaun Woods,11332,DI,USC,12,0,0,326,56.0,2,9,294,99.4,3.1,9,3,2.2,1,312,310,12,0,59.1,1,5,96,100.0,4.2,4,4.2,1,99,99,7
Lloyd Carrington,11333,CB,ARIZONA ST,13,0,1,110,77.2,1,1,23,4.3,4.3,1,5,17.4,3,529,23,5,0,91.4,0,1,5,2.1,0.0,0,50.0,2,233,5,3
Reggie Northrup II,11334,LB,FLORIDA ST,14,0,1,167,61.6,1,4,28,9.8,7.1,2,2,12.5,1,307,30,6,0,65.9,0,3,6,6.7,16.7,1,41.7,1,89,6,4
Taveze Calhoun,11337,CB,MISS STATE,13,0,0,227,51.0,0,0,3,1.0,0.0,0,1,0.0,0,314,3,0,0,51.7,0,0,2,1.9,0.0,0,0.0,0,107,2,0
Roy Robertson-Harris,11341,ED,UTEP,13,2,0,330,65.7,2,19,227,98.4,7.9,18,1,6.8,5,243,239,26,0,61.5,1,11,97,96.2,11.3,11,8.2,2,105,101,14
Marwin Evans,11343,S,UTAH ST,4,0,0,329,54.4,0,0,3,21.4,0.0,0,0,0.0,0,14,3,0,0,55.6,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Ryan Langford,11344,LB,NEW MEXICO,11,0,0,241,59.6,3,5,45,17.0,6.7,3,1,8.9,0,277,47,8,0,72.3,3,5,20,20.8,15.0,3,20.0,0,96,20,8
Darius Latham,11356,DI,INDIANA,12,2,0,190,67.2,3,29,276,100.0,10.5,29,2,6.5,2,287,287,34,0,67.7,1,16,77,100.0,20.8,16,12.3,1,80,80,18
Kyrie Wilson,11361,LB,FRESNO ST,14,0,0,169,53.3,2,4,41,11.7,4.9,2,0,9.8,1,360,42,7,0,56.9,2,0,21,17.4,4.8,1,9.5,1,121,21,3
Greg Townsend Jr.,11364,ED,USC,9,1,0,326,65.5,1,8,101,66.7,7.9,8,0,6.4,2,159,106,11,0,55.6,0,2,34,97.2,5.9,2,2.9,0,36,35,2
Jabriel Washington,11365,S,ALABAMA,10,0,0,103,54.3,0,0,2,2.0,50.0,1,0,0.0,0,148,3,0,0,54.8,0,0,1,2.7,100.0,1,0.0,0,75,2,0
Frankie Williams,11368,S,PURDUE,11,0,0,273,63.7,3,1,18,5.0,16.7,3,2,16.7,1,380,19,5,0,70.4,2,1,12,7.2,25.0,3,20.8,1,167,12,4
Wynton McManis,11373,LB,MEMPHIS,8,0,0,218,55.3,0,1,10,11.1,0.0,0,0,5.0,0,90,10,1,0,57.2,0,0,2,22.2,0.0,0,0.0,0,9,2,0
Louis Palmer,11374,ED,C MICHIGAN,13,1,0,134,64.6,1,8,143,99.3,7.7,11,3,5.2,3,152,151,12,0,62.6,0,6,69,100.0,13.0,9,7.2,2,74,74,8
Morgan Burns,11375,CB,KANSAS ST,12,0,0,199,65.6,0,1,6,1.3,0.0,0,2,25.0,1,461,6,2,0,59.3,0,1,1,0.5,0.0,0,50.0,0,198,1,1
Kenton Adeyemi,11376,DI,UCONN,12,2,0,146,69.9,1,17,265,100.0,9.1,24,0,3.8,1,285,285,19,2,64.1,0,5,69,100.0,7.2,5,3.6,0,78,78,5
Michael Smith,11387,ED,SO MISS,10,0,0,296,55.8,2,8,214,100.0,4.2,9,1,2.3,0,222,222,10,0,59.2,1,3,60,100.0,8.3,5,3.3,0,65,65,4
Chris Edwards,11392,S,IDAHO,5,0,0,185,79.8,2,0,2,1.4,0.0,0,2,50.0,0,144,2,2,0,69.7,1,0,1,2.4,0.0,0,50.0,0,41,1,1
Branden Jackson,11394,ED,TEXAS TECH,12,2,0,315,61.4,3,24,329,79.8,7.3,24,1,5.6,5,435,347,32,1,58.4,2,11,115,95.3,7.8,9,7.4,2,128,122,15
Michael Wakefield,11399,ED,FIU,12,2,1,166,88.3,7,28,341,99.7,10.9,37,6,8.1,10,369,368,45,1,91.3,3,16,141,100.0,17.0,24,11.7,7,155,155,26
Shannon Edwards,11402,S,FRESNO ST,12,0,0,169,49.7,0,1,9,4.1,0.0,0,0,5.6,0,222,9,1,0,51.6,0,1,6,6.6,0.0,0,8.3,0,91,6,1
