player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Arthur McGinnis,36297,DI,OKLAHOMA,2,0,0,261,57.7,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Brian Arp,36301,DI,OHIO,6,1,0,259,64.0,0,1,27,100.0,0.0,0,0,5.6,1,27,27,2,0,56.2,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Shawn Curtis,36335,ED,OLE MISS,1,0,0,226,73.6,0,1,4,100.0,50.0,2,0,12.5,0,4,4,1,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Willington Previlon,36337,DI,RUTGERS,12,1,0,278,64.7,3,9,148,100.0,10.1,15,1,4.1,0,159,159,12,1,66.7,2,7,61,100.0,14.8,9,7.4,0,64,64,9
Myles Cheatum,36338,DI,S DIEGO ST,10,0,1,284,62.2,2,8,140,93.1,6.4,9,3,6.4,4,160,149,14,0,64.0,2,6,58,92.3,10.3,6,10.3,2,65,60,10
Kyle Phillips,36340,ED,TENNESSEE,12,2,0,307,59.9,5,8,215,98.3,6.0,13,0,3.5,1,234,230,14,0,62.9,2,4,70,96.3,12.9,9,5.7,1,81,78,7
Colin Castagna,36348,ED,PENN STATE,8,0,0,266,66.2,1,0,33,86.8,15.2,5,0,1.5,0,38,33,1,0,68.1,1,0,11,91.7,27.3,3,4.5,0,12,11,1
Mekhi Brown,36353,ED,ALABAMA,3,0,0,103,54.6,0,0,13,86.7,0.0,0,0,0.0,0,15,13,0,0,57.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Deano Motes,36381,DI,S JOSE ST,5,0,0,285,54.2,0,1,42,100.0,0.0,0,0,1.2,0,44,44,1,0,55.6,0,1,9,100.0,0.0,0,5.6,0,9,9,1
Akeem Hutchinson,36384,ED,BALL ST,4,0,0,117,62.3,0,0,8,100.0,12.5,1,0,0.0,0,8,8,0,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Milan Lanier,36387,ED,MARSHALL,3,0,0,214,55.6,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,55.8,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Sean Hammonds Jr.,36389,ED,BALL ST,10,1,0,117,54.7,2,6,143,99.3,4.2,6,0,4.2,2,148,147,10,0,50.8,0,3,41,100.0,7.3,3,3.7,0,43,43,3
Spencer Benton,36390,ED,IOWA STATE,13,0,0,193,55.1,2,3,118,100.0,4.2,5,0,3.0,1,127,127,6,0,61.2,2,1,30,100.0,10.0,3,8.3,1,33,33,4
Gary Walker,36393,DI,AUBURN,6,0,0,115,57.4,0,1,30,100.0,3.3,1,0,1.7,0,32,32,1,0,60.2,0,1,11,100.0,9.1,1,4.5,0,11,11,1
Khalil Johnson,36395,DI,MEMPHIS,9,2,0,218,59.5,0,2,95,100.0,4.2,4,0,1.1,0,99,99,2,0,61.5,0,1,27,100.0,11.1,3,1.9,0,27,27,1
Connor Freeborn,36398,ED,UCONN,4,0,0,146,57.7,0,0,33,100.0,3.0,1,0,0.0,0,35,35,0,0,55.9,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Hunter Mattox,36420,DI,WASH STATE,1,0,0,341,58.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
DaiShon Neal,36442,ED,NEBRASKA,3,0,0,238,60.5,0,0,12,100.0,8.3,1,0,0.0,0,12,12,0,0,,0,0,0,,,0,,0,0,0,0
Scott Patchan,36449,ED,MIAMI FL,1,0,0,220,60.0,0,0,0,100.0,,0,0,,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ty Tyler,36451,DI,MARSHALL,12,1,1,214,70.3,5,33,293,98.7,12.3,36,4,7.2,2,313,309,40,0,66.0,2,10,84,98.9,14.3,12,7.1,0,91,90,12
Tyrell Jacobs,36452,ED,MISSOURI,2,0,0,229,57.4,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,59.0,0,0,1,100.0,0.0,0,0.0,0,2,2,0
David Pfaff,36454,DI,WISCONSIN,3,0,0,349,53.7,0,1,6,100.0,0.0,0,0,8.3,0,6,6,1,0,53.7,0,1,3,100.0,0.0,0,16.7,0,3,3,1
Qaadir Sheppard,36471,DI,OLE MISS,3,0,0,226,59.8,1,3,33,100.0,6.1,2,2,6.1,0,33,33,4,0,52.4,0,0,12,100.0,0.0,0,0.0,0,12,12,0
Eli Howard,36472,DI,TEXAS TECH,13,5,0,315,81.5,5,25,377,97.8,7.7,29,3,5.6,6,413,404,36,1,73.6,2,9,108,97.5,8.3,9,7.9,3,121,118,14
Miles Pate,36494,G,W KENTUCKY,1,0,0,346,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Malik Manciel,36502,DI,MIDDLE TN,11,2,0,224,66.3,2,10,268,98.6,4.9,13,1,2.6,1,292,288,13,0,66.4,2,3,61,93.9,8.2,5,5.7,1,66,62,6
Paul Bain,36505,DI,TENNESSEE,1,0,0,307,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jeffery Whatley,36506,DI,S ALABAMA,10,0,0,288,55.3,1,3,79,100.0,5.1,4,0,2.5,0,83,83,4,0,50.0,0,1,37,100.0,0.0,0,1.4,0,41,41,1
Collin Olson,36523,DI,IOWA STATE,1,0,0,193,67.8,0,0,2,100.0,50.0,1,0,0.0,0,2,2,0,0,67.8,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Nicholas Coffey,36541,ED,W KENTUCKY,9,0,0,346,57.0,1,2,36,94.7,2.8,1,0,4.2,0,38,36,3,0,62.8,1,1,11,91.7,9.1,1,9.1,0,12,11,2
Alex Hoag,36544,ED,KENT STATE,9,0,0,201,53.9,1,1,60,95.5,1.7,1,1,1.7,0,67,64,2,0,52.8,1,0,15,100.0,0.0,0,3.3,0,15,15,1
Ryan Bee,36551,DI,MARSHALL,13,2,0,214,74.1,4,15,306,97.6,8.5,26,3,4.7,5,336,328,24,0,80.8,1,10,90,99.0,17.8,16,8.3,2,99,98,13
Raymond Wright,36552,DI,ARMY,13,0,0,114,54.8,0,3,226,98.8,4.0,9,1,1.1,1,240,237,4,0,53.0,0,2,60,98.4,5.0,3,1.7,0,64,63,2
La'Dante Davenport,36553,DI,LA TECH,2,0,0,208,60.8,0,0,16,100.0,0.0,0,0,6.3,1,16,16,1,0,64.6,0,0,6,100.0,0.0,0,16.7,1,6,6,1
Andarious Jones,36578,DI,LA LAFAYET,1,0,0,207,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Heath Wiggins,36608,ED,W KENTUCKY,13,0,0,346,46.7,4,14,310,96.1,1.6,5,1,3.2,1,335,322,19,0,46.8,2,5,104,96.3,1.9,2,4.3,1,108,104,8
Quay Picou,36616,DI,TENNESSEE,9,0,0,307,54.4,0,0,35,100.0,0.0,0,0,0.0,0,38,38,0,0,55.0,0,0,7,100.0,0.0,0,0.0,0,9,9,0
Sam McKnight,36620,DI,OHIO,1,0,0,259,65.9,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Kengera Daniel,36627,DI,KENTUCKY,9,0,0,202,56.8,1,2,55,96.6,1.8,1,0,4.5,1,59,57,4,0,57.3,1,1,16,90.0,6.3,1,6.3,0,20,18,2
Tyler Spears,36634,DI,LA TECH,2,0,0,208,57.2,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.1,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Brentavious Glanton,36642,DI,GA TECH,11,1,0,176,53.8,0,3,217,99.6,2.3,5,2,0.7,0,230,229,3,0,57.3,0,3,66,100.0,4.5,3,2.3,0,73,73,3
Conrade Harker,36670,ED,COLO STATE,3,0,0,144,65.1,0,0,5,100.0,0.0,0,0,0.0,0,7,7,0,0,67.2,0,0,1,100.0,0.0,0,0.0,0,3,3,0
Philippe Okounam,36702,ED,UCONN,3,0,0,146,56.5,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,,0,0,0,,,0,,0,0,0,0
Aaron Blackwell,36741,DI,NEW MEXICO,11,1,0,241,83.7,5,10,116,96.8,14.7,17,2,6.5,0,125,121,15,0,63.8,0,2,21,95.7,9.5,2,4.8,0,23,22,2
Jake Newborg,36747,DI,IOWA,1,0,0,192,58.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Javier Carbonell,36769,DI,ARK STATE,8,0,1,113,71.5,0,5,59,100.0,13.6,8,1,5.9,1,66,66,6,0,65.1,0,2,21,100.0,14.3,3,4.8,0,23,23,2
Duke Hwang,36786,DI,BUFFALO,1,0,0,126,56.8,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Michael Barnett,36829,DI,GEORGIA,8,0,0,173,54.0,0,1,28,100.0,3.6,1,0,1.8,0,28,28,1,0,61.7,0,0,8,100.0,12.5,1,0.0,0,8,8,0
T.J. Smith,36851,DI,ARKANSAS,12,0,0,111,57.1,3,8,198,100.0,5.1,10,2,3.3,1,210,210,12,0,62.4,2,2,42,100.0,9.5,4,7.1,1,43,43,5
Albert Huggins,36862,DI,CLEMSON,13,0,0,140,67.0,2,9,117,99.2,8.5,10,1,6.4,2,121,120,13,0,70.1,0,6,49,98.1,12.2,6,10.2,2,52,51,8
Dillon Faamatau,36900,DI,OKLAHOMA,12,0,0,261,56.3,1,1,95,100.0,2.1,2,2,1.1,0,98,98,2,0,54.6,0,0,20,100.0,0.0,0,0.0,0,20,20,0
Oseh Saine,36915,DI,MARYLAND,4,0,0,215,62.4,0,2,19,100.0,10.5,2,0,5.3,0,21,21,2,0,62.0,0,0,6,100.0,16.7,1,0.0,0,8,8,0
Du'Vonta Lampkin,36926,DI,OKLAHOMA,12,0,1,261,61.5,4,5,130,100.0,6.2,8,3,4.2,1,138,138,10,0,61.5,2,2,31,100.0,9.7,3,6.5,0,32,32,4
Nyquan Harris,36958,DI,MARSHALL,3,0,0,214,65.4,1,1,15,100.0,13.3,2,0,6.7,0,15,15,2,0,63.5,1,0,7,100.0,14.3,1,7.1,0,7,7,1
Ross Donelly,36961,DI,OLE MISS,8,0,0,226,68.0,1,3,65,100.0,13.8,9,2,3.1,0,70,70,4,0,66.1,1,1,19,100.0,15.8,3,5.3,0,22,22,2
Christian Gonzalez,36964,DI,BUFFALO,1,0,0,126,45.9,0,1,7,100.0,0.0,0,0,7.1,0,7,7,1,0,,0,0,0,,,0,,0,0,0,0
Calvin Taylor Jr.,36974,DI,KENTUCKY,12,0,0,202,62.3,2,3,93,100.0,8.6,8,0,3.8,1,97,97,6,0,61.7,1,1,33,100.0,9.1,3,6.1,1,35,35,3
Dominic Fredrickson,37013,G,S JOSE ST,4,0,0,285,57.8,0,1,22,100.0,4.5,1,2,2.3,0,23,23,1,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Chris Mengis,37033,DI,OREGON ST,1,0,0,265,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Micah Dew-Treadway,37050,DI,NOTRE DAME,8,0,0,258,54.8,0,0,29,100.0,0.0,0,0,0.0,0,31,31,0,0,55.9,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Brody Barrett,37128,DI,APP STATE,5,0,0,108,55.1,0,0,19,100.0,0.0,0,0,0.0,0,21,21,0,0,56.2,0,0,9,100.0,0.0,0,0.0,0,10,10,0
Lyle Tuiloma,37214,DI,COLORADO,11,0,0,143,64.9,0,4,96,100.0,5.2,5,0,2.1,0,101,101,4,0,59.0,0,0,20,100.0,0.0,0,0.0,0,21,21,0
Joshua Allen,37227,CB,MIAMI OH,12,0,0,221,66.6,0,0,1,0.3,0.0,0,3,100.0,1,398,1,1,0,70.8,0,0,0,0.0,,0,,1,163,0,1
Darryl Johnson,37257,DI,LA LAFAYET,1,0,0,207,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Shy Tuttle,37279,DI,TENNESSEE,10,0,0,307,52.6,0,0,97,100.0,0.0,0,0,0.0,0,103,103,0,0,52.8,0,0,29,100.0,0.0,0,0.0,0,32,32,0
J.T. Bryant,37306,DI,TROY,6,0,0,318,54.8,0,1,28,100.0,0.0,0,0,1.8,0,28,28,1,0,55.0,0,0,16,100.0,0.0,0,0.0,0,16,16,0
Stedman Lucas,37320,DI,CHARLOTTE,11,0,0,136,55.4,0,3,105,99.1,2.9,3,1,1.4,0,109,108,3,0,57.5,0,1,22,100.0,9.1,2,2.3,0,24,24,1
Trevon Sanders,37329,DI,TROY,13,0,0,318,69.5,2,10,204,100.0,8.3,17,0,4.9,4,215,215,16,0,70.5,0,8,79,100.0,13.9,11,7.6,2,84,84,10
Jon Hardy,37346,DI,CHARLOTTE,6,0,0,136,54.0,0,0,66,100.0,0.0,0,0,0.0,0,66,66,0,0,55.2,0,0,13,100.0,0.0,0,0.0,0,13,13,0
Michael Holmes,37385,ED,CHARLOTTE,10,0,0,136,62.7,2,5,108,100.0,7.4,8,0,3.2,0,110,110,7,0,64.4,0,2,22,100.0,9.1,2,4.5,0,23,23,2
Courtney Wallace,37417,DI,LA TECH,12,0,0,208,57.4,0,2,74,100.0,5.4,4,0,4.1,2,76,76,4,0,60.9,0,1,21,100.0,9.5,2,7.1,1,22,22,2
Jaunta'vius Johnson,37418,DI,AUBURN,1,0,0,115,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Cristian Garcia,37676,LB,FLORIDA,8,0,0,163,55.3,0,0,4,7.7,0.0,0,0,0.0,0,65,5,0,0,,0,0,0,0.0,,0,,0,28,0,0
Matt Evans,37692,ED,AIR FORCE,2,0,0,101,60.6,1,1,30,90.9,3.3,1,0,6.7,1,33,30,3,0,66.8,1,0,12,85.7,8.3,1,12.5,1,14,12,2
Kyle Floyd,37713,S,AIR FORCE,11,0,0,101,54.1,0,1,16,6.6,0.0,0,2,3.1,0,272,18,1,0,54.8,0,0,2,3.8,0.0,0,0.0,0,79,3,0
Mackenro Alexander,38042,LB,IOWA STATE,8,0,0,193,60.9,0,2,8,10.0,12.5,1,0,12.5,0,80,8,2,0,60.0,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Davon Durant,38217,ED,MARSHALL,13,1,0,214,59.1,6,10,212,94.1,4.7,10,2,5.2,3,237,223,19,0,59.1,1,1,59,98.4,5.1,3,5.1,2,64,63,4
Shawn Burgess-Becker,38286,LB,UCF,10,0,0,323,66.5,2,1,32,42.9,9.4,3,3,10.9,2,84,36,5,0,63.2,1,0,14,50.0,7.1,1,17.9,2,28,14,3
Rocel McWilliams,38290,ED,S ALABAMA,12,0,2,288,60.9,1,7,164,97.7,4.9,8,4,3.7,2,176,172,10,0,67.1,1,6,58,96.8,10.3,6,9.5,2,62,60,9
Jamal Davis II,38297,ED,AKRON,14,0,3,102,65.6,9,18,356,100.0,7.9,28,7,4.4,2,385,385,29,0,66.6,3,8,102,100.0,12.7,13,7.4,2,110,110,13
DaQuan Hawkins-Muckle,38327,DI,GEORGIA,4,1,0,173,61.7,0,2,17,100.0,0.0,0,0,5.9,0,17,17,2,1,65.0,0,1,6,100.0,0.0,0,8.3,0,6,6,1
J.R. Reed,38339,S,GEORGIA,15,0,0,173,76.7,2,5,17,3.5,5.9,1,1,32.4,2,481,17,9,0,67.1,1,0,5,2.9,0.0,0,30.0,1,173,5,2
Aisea Tongilava,38375,LB,CAL,3,0,0,130,57.1,0,0,1,14.3,0.0,0,0,0.0,0,14,2,0,0,59.5,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Tyler Johnson,38402,ED,WISCONSIN,11,0,0,349,69.1,2,3,65,82.9,10.8,7,0,5.4,1,82,68,6,0,74.0,2,2,36,84.8,16.7,6,8.3,1,46,39,5
Camryn Bynum,38408,CB,CAL,12,0,0,130,72.7,0,0,8,1.9,12.5,1,2,12.5,1,415,8,1,0,80.6,0,0,4,2.7,25.0,1,25.0,1,150,4,1
Kimoni Fitz,38409,ED,CINCINNATI,12,0,0,138,69.4,3,8,101,88.2,7.9,8,0,6.4,1,127,112,12,0,69.2,1,3,30,91.9,16.7,5,6.7,0,37,34,4
Cameron Goode,38410,LB,CAL,9,1,0,130,61.2,5,11,158,59.2,5.7,9,0,5.7,1,272,161,17,0,60.9,2,3,54,65.1,9.3,5,6.5,1,86,56,6
Eperone Moananu,38417,DI,HAWAII,7,0,0,180,58.1,0,0,31,100.0,3.2,1,1,0.0,0,32,32,0,0,63.9,0,0,6,100.0,16.7,1,0.0,0,6,6,0
Austin Gerard,38419,S,HAWAII,4,0,0,180,59.3,0,0,2,18.2,0.0,0,0,0.0,0,11,2,0,0,,0,0,0,0.0,,0,,0,2,0,0
Michael Wroblewski,38420,LB,MICHIGAN,4,0,0,222,67.9,1,0,2,25.0,0.0,0,0,25.0,0,8,2,1,0,63.0,1,0,1,33.3,0.0,0,50.0,0,3,1,1
Linden Stephens,38426,CB,CINCINNATI,12,0,0,138,55.5,0,0,4,1.0,0.0,0,7,0.0,0,417,4,0,0,59.7,0,0,1,0.7,0.0,0,0.0,0,142,1,0
Kalen Hicks,38445,S,HAWAII,12,0,0,180,66.3,1,2,28,13.8,3.6,1,0,8.9,1,203,28,4,0,64.3,0,2,7,13.7,14.3,1,14.3,0,51,7,2
Bryan Mone,38461,DI,MICHIGAN,11,1,0,222,57.7,0,1,91,100.0,2.2,2,0,0.5,0,95,95,1,0,58.9,0,1,31,100.0,6.5,2,1.6,0,31,31,1
Ryan Beecher,38464,LB,STANFORD,2,0,0,300,59.2,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,59.2,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Kraig Howe,38466,DI,WISCONSIN,1,0,0,349,54.7,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,54.6,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Casey Toohill,38472,LB,STANFORD,14,0,0,300,57.0,3,8,108,64.6,4.6,5,0,6.0,1,175,113,12,0,58.4,2,6,42,73.8,7.1,3,9.5,0,61,45,8
James Atkins,38478,DI,UCONN,2,0,0,146,56.0,0,0,12,100.0,0.0,0,0,0.0,0,14,14,0,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Rusty Becker,38486,DI,CAL,10,0,0,130,52.2,0,1,57,100.0,1.8,1,0,0.9,0,59,59,1,0,54.3,0,1,12,100.0,8.3,1,4.2,0,14,14,1
Traveon Beck,38490,CB,CAL,9,0,0,130,64.7,0,1,6,4.9,16.7,1,1,8.3,0,123,6,1,0,57.8,0,0,1,1.8,0.0,0,0.0,0,57,1,0
Josh Drayden,38498,CB,CAL,11,0,0,130,53.4,1,2,17,12.0,0.0,0,0,8.8,0,142,17,3,0,51.8,0,1,9,17.0,0.0,0,5.6,0,53,9,1
Viane Moala,38501,DI,HAWAII,10,0,0,180,58.2,1,3,167,100.0,3.0,5,1,1.2,0,179,179,4,0,55.9,0,1,35,100.0,2.9,1,1.4,0,38,38,1
Jeremiah Pritchard,38502,ED,HAWAII,11,0,0,180,61.8,3,7,97,58.4,9.3,9,0,8.2,3,173,101,13,0,65.5,1,3,33,72.3,12.1,4,15.2,3,47,34,7
Chinedu Udeogu,38507,DI,CAL,12,0,0,130,51.5,1,0,96,100.0,0.0,0,0,0.5,0,98,98,1,0,51.9,0,0,34,100.0,0.0,0,0.0,0,36,36,0
Don'Yeh Patterson,38512,WR,HAWAII,1,0,0,180,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Samiuela Akoteu,38518,DI,HAWAII,10,0,0,180,53.9,2,7,165,99.4,1.8,3,1,2.7,0,178,177,9,0,54.6,1,0,43,100.0,2.3,1,1.2,0,48,48,1
Austin Robinson,38520,ED,HOUSTON,9,0,0,182,51.2,0,4,60,30.3,5.0,3,0,5.0,1,201,61,5,0,46.0,0,0,26,38.6,0.0,0,0.0,0,70,27,0
Tevin Paul,38523,DI,CAL,10,1,0,130,53.5,2,3,158,100.0,2.5,4,1,2.2,1,161,161,6,0,55.8,1,3,71,100.0,5.6,4,4.2,1,74,74,5
Cortez Broughton,38524,DI,CINCINNATI,12,2,0,138,59.6,6,18,301,100.0,6.0,18,0,4.3,1,318,318,25,0,62.7,2,10,104,100.0,9.6,10,6.7,1,114,114,13
Matthew Adams,38526,LB,HOUSTON,11,0,0,182,59.8,0,7,42,11.4,4.8,2,0,13.1,2,367,42,9,0,58.0,0,2,18,13.7,11.1,2,5.6,0,131,18,2
Frank Buncom,38532,S,STANFORD,14,0,0,300,69.0,0,1,4,1.4,0.0,0,1,12.5,0,365,5,1,0,,0,1,0,0.0,,0,,0,139,0,1
Evan Weaver,38534,LB,CAL,12,0,0,130,52.0,0,5,28,20.0,7.1,2,2,8.9,0,145,29,5,0,45.7,0,1,10,20.8,0.0,0,5.0,0,48,10,1
Maxwell Hendrie,38535,DI,HAWAII,3,0,0,180,55.7,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Meffy Koloamatangi,38539,ED,HAWAII,12,1,0,180,69.5,7,22,238,98.4,10.9,26,1,7.4,3,254,250,32,0,62.6,2,6,63,98.5,12.7,8,7.9,1,68,67,9
Marquise Copeland,38540,DI,CINCINNATI,12,0,0,138,77.6,6,26,316,100.0,10.1,32,1,6.6,5,335,335,37,0,82.5,5,17,108,100.0,20.4,22,13.0,3,118,118,25
Mike Tyler,38541,ED,STANFORD,13,1,0,300,68.5,6,15,214,83.9,11.2,24,2,7.2,5,273,229,26,0,73.9,3,10,79,85.7,20.3,16,13.3,4,105,90,17
Jordan Kunaszyk,38548,LB,CAL,9,0,0,130,65.4,1,7,57,29.1,12.3,7,1,12.3,3,199,58,11,0,67.8,1,6,32,39.8,18.8,6,17.2,2,83,33,9
Lyndon Johnson,38557,ED,CINCINNATI,10,0,0,138,77.7,5,11,197,100.0,9.6,19,0,5.1,2,211,211,18,0,80.8,2,2,55,100.0,10.9,6,5.5,1,63,63,5
Folorunso Fatukasi,38558,DI,UCONN,12,1,1,146,63.3,3,6,344,100.0,4.9,17,4,2.5,4,357,357,13,0,63.3,2,2,93,100.0,7.5,7,5.4,3,97,97,7
Maurice Hurst,38563,DI,MICHIGAN,13,2,1,222,91.0,15,26,321,99.7,13.4,43,4,8.9,8,341,340,49,0,87.6,6,13,120,99.2,16.7,20,12.1,5,127,126,24
Quenton Meeks,38566,CB,STANFORD,14,0,0,300,60.0,0,0,1,0.2,0.0,0,0,0.0,0,479,1,0,0,,0,0,0,0.0,,0,,0,173,0,0
Sheriden Lawley,38585,DI,UCONN,12,1,0,146,59.1,0,4,107,100.0,3.7,4,1,1.9,0,113,113,4,0,61.8,0,2,15,100.0,13.3,2,6.7,0,16,16,2
Cameron Stapleton,38586,LB,UCONN,11,2,0,146,65.3,2,3,71,54.0,5.6,4,0,6.3,2,139,75,7,0,63.5,2,1,18,67.9,11.1,2,13.9,1,28,19,4
Tevarua Eldridge,38598,ED,HAWAII,9,0,0,180,63.0,1,9,105,100.0,8.6,9,0,5.7,1,112,112,11,0,66.8,0,3,22,100.0,18.2,4,11.4,1,24,24,4
Mustafa Branch,38602,LB,STANFORD,6,0,0,300,70.6,0,0,1,3.1,0.0,0,0,100.0,1,32,1,1,0,70.6,0,0,1,9.1,0.0,0,100.0,1,11,1,1
Malik Clements,38629,S,CINCINNATI,11,0,0,138,58.8,0,0,2,1.0,0.0,0,0,0.0,0,207,2,0,0,,0,0,0,0.0,,0,,0,74,0,0
Zeno Choi,38635,ED,HAWAII,12,1,0,180,64.0,2,6,151,98.8,9.3,14,0,3.3,1,163,161,9,0,73.7,1,1,30,100.0,30.0,9,6.7,1,33,33,3
Kaimana Padello,38636,ED,HAWAII,9,0,0,180,66.5,0,2,33,100.0,12.1,4,0,6.1,1,34,34,3,0,62.2,0,0,5,100.0,20.0,1,0.0,0,6,6,0
Ikem Okeke,38639,LB,HAWAII,3,0,0,180,57.7,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,57.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ben Edwards,38641,S,STANFORD,13,0,0,300,59.3,0,0,2,0.6,0.0,0,2,0.0,0,313,2,0,0,,0,0,0,0.0,,0,,0,118,0,0
Manly Williams,38651,ED,HAWAII,1,0,0,180,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Arrington Farrar,38652,LB,WISCONSIN,8,0,0,349,66.9,0,2,12,22.2,25.0,3,1,8.3,0,54,12,2,0,64.6,0,2,8,27.6,25.0,2,12.5,0,29,8,2
Tre Bell,38664,CB,UCONN,12,0,1,146,52.1,0,0,5,1.4,0.0,0,5,0.0,0,359,5,0,0,59.1,0,0,1,1.2,0.0,0,0.0,0,86,1,0
Wyatt Shallman,38666,ED,OHIO,6,1,0,259,56.3,0,5,84,94.7,3.6,3,0,4.2,1,95,90,6,0,59.2,0,2,28,93.5,7.1,2,7.1,1,31,29,3
Austin Larkin,38754,ED,PURDUE,13,0,0,273,50.5,1,10,253,95.7,3.6,9,1,2.2,0,279,267,11,0,51.1,1,5,95,91.1,5.3,5,3.2,0,112,102,6
Finton Connolly,38791,DI,ARIZONA,13,0,0,109,60.4,1,10,242,96.2,5.4,13,0,3.5,3,263,253,14,0,60.9,1,5,91,95.9,6.6,6,3.3,0,97,93,6
Marcus Griffin,38812,DI,ARIZONA,4,1,0,109,58.4,0,0,27,93.3,0.0,0,0,0.0,0,30,28,0,0,55.7,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Sammy Morrison,38816,CB,ARIZONA,6,0,0,109,60.0,0,0,1,1.7,0.0,0,1,0.0,0,59,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Cullen Gillaspia,38844,LB,TEXAS A&M,2,0,0,312,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Jim Jones,38846,LB,KENT STATE,12,0,0,201,62.5,1,8,70,25.3,2.9,2,0,15.0,6,297,75,15,0,62.1,0,3,36,40.9,5.6,2,15.3,4,93,38,7
Dillon Bates,38851,ED,TENNESSEE,1,0,0,307,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Juantez McRae,38856,S,KENT STATE,7,0,0,201,51.8,1,0,9,7.6,0.0,0,1,5.6,0,157,12,1,0,55.4,0,0,1,5.9,0.0,0,0.0,0,51,3,0
James Alexander,38860,LB,KENT STATE,12,0,0,201,55.9,2,5,58,25.3,1.7,1,0,11.2,3,245,62,10,0,51.0,1,3,20,27.3,0.0,0,10.0,0,77,21,4
